month,strategy,spy,active
2014-03,-0.0126438016543751,0.008295395000298855,-0.020939196654673954
2014-03,-0.0012699507793242,0.008295395000298855,-0.009565345779623055
2014-03,-0.0095658019737875,0.008295395000298855,-0.017861196974086356
2014-03,0.032523539319252,0.008295395000298855,0.024228144318953142
2014-03,-0.0123043214760676,0.008295395000298855,-0.020599716476366457
2014-03,-0.0081993036297174,0.008295395000298855,-0.016494698630016257
2014-03,-0.0134742639199204,0.008295395000298855,-0.021769658920219256
2014-03,0.0373056246254169,0.008295395000298855,0.029010229625118046
2014-04,0.0565595823364875,0.00695144436814088,0.04960813796834662
2014-04,0.0356468518260061,0.00695144436814088,0.028695407457865217
2014-04,0.0584368350280911,0.00695144436814088,0.05148539065995022
2014-04,0.0563548556153561,0.00695144436814088,0.04940341124721522
2014-04,0.0211409016429883,0.00695144436814088,0.014189457274847422
2014-04,0.0256290555813234,0.00695144436814088,0.01867761121318252
2014-04,0.0593388169040065,0.00695144436814088,0.05238737253586562
2014-04,0.015672562867634,0.00695144436814088,0.00872111849949312
2014-05,0.0357675618070689,0.02320632040222037,0.01256124140484853
2014-05,0.0513686617475644,0.02320632040222037,0.02816234134534403
2014-05,0.0343602182998831,0.02320632040222037,0.011153897897662732
2014-05,0.0286151244505758,0.02320632040222037,0.0054088040483554305
2014-05,0.0320957779162775,0.02320632040222037,0.008889457514057127
2014-05,0.0458536143292206,0.02320632040222037,0.022647293927000232
2014-05,0.0415359421976079,0.02320632040222037,0.01832962179538753
2014-05,0.0230790618822277,0.02320632040222037,-0.00012725851999267207
2014-06,0.0005307944146438,0.02064510415587062,-0.02011430974122682
2014-06,-0.0238559477896364,0.02064510415587062,-0.04450105194550702
2014-06,-0.0066578040067876,0.02064510415587062,-0.02730290816265822
2014-06,-0.0309758348434712,0.02064510415587062,-0.05162093899934182
2014-06,-0.0028548985065025,0.02064510415587062,-0.02350000266237312
2014-06,-0.0096437027250293,0.02064510415587062,-0.030288806880899917
2014-06,0.0002986826146814,0.02064510415587062,-0.02034642154118922
2014-06,-0.0153697816484142,0.02064510415587062,-0.036014885804284816
2014-07,0.1855489656044076,-0.013437742423421883,0.19898670802782947
2014-07,0.0764975490211093,-0.013437742423421883,0.08993529144453119
2014-07,0.110094029890527,-0.013437742423421883,0.12353177231394888
2014-07,0.0519114463819803,-0.013437742423421883,0.06534918880540219
2014-07,0.1757545331920629,-0.013437742423421883,0.1891922756154848
2014-07,0.0748608900763416,-0.013437742423421883,0.08829863249976348
2014-07,0.0689840257216103,-0.013437742423421883,0.08242176814503219
2014-07,0.0834086455371953,-0.013437742423421883,0.09684638796061719
2014-08,-0.026187940962114,0.039463550246619405,-0.0656514912087334
2014-08,-0.0900707258959552,0.039463550246619405,-0.12953427614257462
2014-08,-0.0505535636326427,0.039463550246619405,-0.0900171138792621
2014-08,-0.0580905421786032,0.039463550246619405,-0.0975540924252226
2014-08,-0.0624429059501194,0.039463550246619405,-0.1019064561967388
2014-08,-0.2038375386199693,0.039463550246619405,-0.24330108886658872
2014-08,-0.2122858096520573,0.039463550246619405,-0.2517493598986767
2014-08,-0.0761796967017353,0.039463550246619405,-0.1156432469483547
2014-09,-0.0299026498528545,-0.013796157612832705,-0.016106492240021794
2014-09,-0.0034405620622579,-0.013796157612832705,0.010355595550574805
2014-09,-0.0082215418711466,-0.013796157612832705,0.005574615741686105
2014-09,0.0567483759596868,-0.013796157612832705,0.0705445335725195
2014-09,0.0048866241944363,-0.013796157612832705,0.018682781807269004
2014-09,0.0193570472942378,-0.013796157612832705,0.03315320490707051
2014-09,0.0336613839357325,-0.013796157612832705,0.047457541548565206
2014-09,0.0035098636069462,-0.013796157612832705,0.017306021219778905
2014-10,0.0370800163584459,0.023550419256971322,0.013529597101474576
2014-10,-0.0399769913508347,0.023550419256971322,-0.06352741060780602
2014-10,-0.015004568748508,0.023550419256971322,-0.038554988005479324
2014-10,0.0350575740073258,0.023550419256971322,0.011507154750354479
2014-10,-0.0042328264438544,0.023550419256971322,-0.027783245700825722
2014-10,-0.0378467262431091,0.023550419256971322,-0.06139714550008042
2014-10,0.0411968510927518,0.023550419256971322,0.017646431835780477
2014-10,0.0005279945677636,0.023550419256971322,-0.023022424689207722
2014-11,-0.0147589950155636,0.027471902950595428,-0.04223089796615903
2014-11,0.0232173051283024,0.027471902950595428,-0.004254597822293028
2014-11,-0.0002160960367087,0.027471902950595428,-0.02768799898730413
2014-11,-0.0099612559887393,0.027471902950595428,-0.03743315893933473
2014-11,-0.0466761397434315,0.027471902950595428,-0.07414804269402693
2014-11,0.0239483486990994,0.027471902950595428,-0.003523554251496027
2014-11,-0.0196880903170312,0.027471902950595428,-0.047159993267626626
2014-11,-0.035848732516426,0.027471902950595428,-0.06332063546702144
2014-12,-0.0119388618039939,-0.002536372103080331,-0.009402489700913568
2014-12,-0.0011161951308185,-0.002536372103080331,0.001420176972261831
2014-12,0.0355277490831752,-0.002536372103080331,0.03806412118625553
2014-12,-0.0274094209497596,-0.002536372103080331,-0.02487304884667927
2014-12,0.0237020560200675,-0.002536372103080331,0.02623842812314783
2014-12,-0.0194552100227865,-0.002536372103080331,-0.016918837919706168
2014-12,0.0099756012716262,-0.002536372103080331,0.01251197337470653
2014-12,0.035529321385835,-0.002536372103080331,0.03806569348891533
2015-01,0.072447148987145,-0.029628954571632615,0.10207610355877761
2015-01,0.0784135741961559,-0.029628954571632615,0.10804252876778851
2015-01,0.0675470748369782,-0.029628954571632615,0.09717602940861081
2015-01,0.063334596960473,-0.029628954571632615,0.09296355153210561
2015-01,0.0714881532113202,-0.029628954571632615,0.10111710778295281
2015-01,0.0699598228693492,-0.029628954571632615,0.09958877744098181
2015-01,0.0625526764590722,-0.029628954571632615,0.09218163103070481
2015-01,0.0700373601718127,-0.029628954571632615,0.09966631474344531
2015-02,-0.0262193168956559,0.056204134020860996,-0.0824234509165169
2015-02,-0.0648426721274024,0.056204134020860996,-0.1210468061482634
2015-02,-0.0152972705364889,0.056204134020860996,-0.07150140455734989
2015-02,-0.0157508375950589,0.056204134020860996,-0.0719549716159199
2015-02,0.0054075795973749,0.056204134020860996,-0.050796554423486094
2015-02,-0.0227450019891492,0.056204134020860996,-0.07894913601001019
2015-02,-0.031769764188357,0.056204134020860996,-0.087973898209218
2015-02,-0.0595524771959444,0.056204134020860996,-0.11575661121680539
2015-03,0.1120575199418426,-0.015705232449699347,0.12776275239154194
2015-03,0.1307458423017012,-0.015705232449699347,0.14645107475140054
2015-03,-0.010013524705373,-0.015705232449699347,0.005691707744326346
2015-03,0.038580634713794,-0.015705232449699347,0.054285867163493345
2015-03,0.1617120714704574,-0.015705232449699347,0.17741730392015675
2015-03,0.0719584888941326,-0.015705232449699347,0.08766372134383195
2015-03,0.10725857406272,-0.015705232449699347,0.12296380651241935
2015-03,0.1036180420189199,-0.015705232449699347,0.11932327446861925
2015-04,-0.0062454331359804,0.009833776998542598,-0.016079210134522997
2015-04,-0.0139391832493606,0.009833776998542598,-0.0237729602479032
2015-04,0.0815848756206831,0.009833776998542598,0.0717510986221405
2015-04,-0.0080019872982165,0.009833776998542598,-0.0178357642967591
2015-04,-0.0028295557874774,0.009833776998542598,-0.012663332786019998
2015-04,0.0619824324757115,0.009833776998542598,0.052148655477168904
2015-04,0.0437476100989367,0.009833776998542598,0.0339138331003941
2015-04,0.030979689361026,0.009833776998542598,0.0211459123624834
2015-05,0.0192813499863124,0.012856128431951053,0.006425221554361347
2015-05,-0.0203175522256724,0.012856128431951053,-0.03317368065762345
2015-05,0.0142775223961603,0.012856128431951053,0.0014213939642092471
2015-05,0.0491897621358649,0.012856128431951053,0.03633363370391385
2015-05,0.0122609922265,0.012856128431951053,-0.0005951362054510533
2015-05,0.0040763704954807,0.012856128431951053,-0.008779757936470352
2015-05,0.0458319744148023,0.012856128431951053,0.03297584598285125
2015-05,-0.0002595116524027,0.012856128431951053,-0.013115640084353753
2015-06,0.0048108216850507,-0.020312111034906488,0.025122932719957188
2015-06,0.0281495900857983,-0.020312111034906488,0.04846170112070479
2015-06,-0.0002048086310682,-0.020312111034906488,0.02010730240383829
2015-06,-0.0262213315182772,-0.020312111034906488,-0.005909220483370711
2015-06,0.0120998994710054,-0.020312111034906488,0.03241201050591189
2015-06,0.041304926773455,-0.020312111034906488,0.06161703780836149
2015-06,0.020967256171014,-0.020312111034906488,0.041279367205920486
2015-06,0.0241758920940121,-0.020312111034906488,0.04448800312891859
2015-07,0.0049861815006845,0.02258928959607065,-0.01760310809538615
2015-07,-0.0528226555124171,0.02258928959607065,-0.07541194510848775
2015-07,-0.0548020651870616,0.02258928959607065,-0.07739135478313225
2015-07,-0.0392655973781106,0.02258928959607065,-0.06185488697418125
2015-07,-0.0806165058964478,0.02258928959607065,-0.10320579549251845
2015-07,-0.052576803524846,0.02258928959607065,-0.07516609312091665
2015-07,-0.0367011689878535,0.02258928959607065,-0.05929045858392415
2015-07,0.0043825386733292,0.02258928959607065,-0.01820675092274145
2015-08,-0.0066215115302585,-0.06095049567619015,0.05432898414593165
2015-08,-0.0509199046292885,-0.06095049567619015,0.010030591046901655
2015-08,-0.0549547416144933,-0.06095049567619015,0.005995754061696855
2015-08,-0.0751069530100702,-0.06095049567619015,-0.014156457333880046
2015-08,-0.0960114551047737,-0.06095049567619015,-0.035060959428583546
2015-08,-0.0750863120864245,-0.06095049567619015,-0.014135816410234342
2015-08,-0.0503755371534346,-0.06095049567619015,0.01057495852275555
2015-08,-0.0701741377911076,-0.06095049567619015,-0.00922364211491744
2015-09,0.0562457972912486,-0.025515826391608654,0.08176162368285725
2015-09,0.0671565319062046,-0.025515826391608654,0.09267235829781326
2015-09,0.0886301467600862,-0.025515826391608654,0.11414597315169485
2015-09,0.0682696128326506,-0.025515826391608654,0.09378543922425925
2015-09,0.0458452877167718,-0.025515826391608654,0.07136111410838045
2015-09,0.1048047039224652,-0.025515826391608654,0.13032053031407387
2015-09,0.0768591985458172,-0.025515826391608654,0.10237502493742585
2015-09,0.0414383800684116,-0.025515826391608654,0.06695420646002026
2015-10,-0.0224175041883388,0.08505979500511307,-0.10747729919345186
2015-10,-0.0077562870212333,0.08505979500511307,-0.09281608202634636
2015-10,0.0059356810844934,0.08505979500511307,-0.07912411392061967
2015-10,-0.0145763754240055,0.08505979500511307,-0.09963617042911857
2015-10,0.0969773139936001,0.08505979500511307,0.01191751898848703
2015-10,0.1169049447834893,0.08505979500511307,0.03184514977837623
2015-10,0.0161664597666732,0.08505979500511307,-0.06889333523843987
2015-10,0.0137825207233646,0.08505979500511307,-0.07127727428174847
2015-11,-0.0664555402035338,0.0036552451638534045,-0.0701107853673872
2015-11,-0.0560994557200948,0.0036552451638534045,-0.05975470088394821
2015-11,-0.0384143274848134,0.0036552451638534045,-0.04206957264866681
2015-11,-0.0430916867602552,0.0036552451638534045,-0.04674693192410861
2015-11,-0.0444215133496492,0.0036552451638534045,-0.048076758513502606
2015-11,-0.0056655489345598,0.0036552451638534045,-0.009320794098413205
2015-11,-0.0374371721066949,0.0036552451638534045,-0.041092417270548305
2015-11,-0.0697030041146443,0.0036552451638534045,-0.07335824927849771
2015-12,-0.1736741977207073,-0.017282430840220964,-0.15639176688048634
2015-12,-0.0795614883679092,-0.017282430840220964,-0.06227905752768824
2015-12,-0.0756172172504033,-0.017282430840220964,-0.05833478641018233
2015-12,-0.0767568191089081,-0.017282430840220964,-0.05947438826868713
2015-12,-0.0642961179777624,-0.017282430840220964,-0.047013687137541435
2015-12,-0.1027769871828008,-0.017282430840220964,-0.08549455634257984
2015-12,-0.0987462242814522,-0.017282430840220964,-0.08146379344123124
2015-12,-0.1511403908075981,-0.017282430840220964,-0.13385795996737715
2016-01,0.0289059005251539,-0.04978696200170585,0.07869286252685975
2016-01,-0.0010936599983063,-0.04978696200170585,0.048693302003399545
2016-01,-0.0125842729996163,-0.04978696200170585,0.03720268900208955
2016-01,0.0359376079994051,-0.04978696200170585,0.08572457000111094
2016-01,0.0155150969837607,-0.04978696200170585,0.06530205898546655
2016-01,0.0356396492533349,-0.04978696200170585,0.08542661125504075
2016-01,0.0712393476426204,-0.04978696200170585,0.12102630964432624
2016-01,-0.0048726090980437,-0.04978696200170585,0.04491435290366215
2016-02,0.1568084682636049,-0.0008256444011135455,0.15763411266471844
2016-02,0.1779384447289067,-0.0008256444011135455,0.17876408913002023
2016-02,0.0748856679517584,-0.0008256444011135455,0.07571131235287194
2016-02,0.1434901380057352,-0.0008256444011135455,0.14431578240684875
2016-02,0.087585436165091,-0.0008256444011135455,0.08841108056620454
2016-02,0.0753267612897175,-0.0008256444011135455,0.07615240569083105
2016-02,0.0939089743251645,-0.0008256444011135455,0.09473461872627804
2016-02,0.1455758639934778,-0.0008256444011135455,0.14640150839459135
2016-03,0.0573806373612124,0.06726609401366224,-0.009885456652449838
2016-03,0.3005904181555563,0.06726609401366224,0.23332432414189408
2016-03,0.0786899060157453,0.06726609401366224,0.011423812002083061
2016-03,0.0640027452266388,0.06726609401366224,-0.003263348787023432
2016-03,0.0890980878192628,0.06726609401366224,0.021831993805600566
2016-03,0.2738384661300819,0.06726609401366224,0.20657237211641966
2016-03,0.0276793477310015,0.06726609401366224,-0.039586746282660734
2016-03,0.0252132036241991,0.06726609401366224,-0.04205289038946314
2016-04,-0.014066232379891,0.003941059165564642,-0.01800729154545564
2016-04,-0.0256097792213496,0.003941059165564642,-0.029550838386914243
2016-04,-0.1514469131036024,0.003941059165564642,-0.15538797226916704
2016-04,-0.002758991908383,0.003941059165564642,-0.006700051073947642
2016-04,-0.0534844617201455,0.003941059165564642,-0.057425520885710145
2016-04,-0.070594791324596,0.003941059165564642,-0.07453585049016065
2016-04,-0.2091876548499328,0.003941059165564642,-0.21312871401549743
2016-04,-0.0496545990708483,0.003941059165564642,-0.05359565823641294
2016-05,0.0281233891351731,0.017011842129951438,0.011111547005221663
2016-05,0.0659588557278253,0.017011842129951438,0.04894701359787386
2016-05,0.0698455401249833,0.017011842129951438,0.05283369799503186
2016-05,0.0227479500326565,0.017011842129951438,0.005736107902705061
2016-05,0.050783122401915,0.017011842129951438,0.033771280271963564
2016-05,0.0327223269816581,0.017011842129951438,0.01571048485170666
2016-05,0.0113491218907273,0.017011842129951438,-0.005662720239224138
2016-05,0.0585623038426144,0.017011842129951438,0.04155046171266296
2016-06,0.1031414309609736,0.003475922200165238,0.09966550876080836
2016-06,0.0430498747475753,0.003475922200165238,0.039573952547410064
2016-06,0.0498370674888763,0.003475922200165238,0.04636114528871106
2016-06,0.068484063642911,0.003475922200165238,0.06500814144274576
2016-06,0.1532193638861129,0.003475922200165238,0.14974344168594766
2016-06,0.0678450959543917,0.003475922200165238,0.06436917375422646
2016-06,0.0682142072920865,0.003475922200165238,0.06473828509192127
2016-06,0.0715846634607175,0.003475922200165238,0.06810874126055226
2016-07,0.0154265991819934,0.03647085433216146,-0.021044255150168063
2016-07,0.0010287678562192,0.03647085433216146,-0.03544208647594226
2016-07,0.0536249652607709,0.03647085433216146,0.01715411092860944
2016-07,0.0058660128191835,0.03647085433216146,-0.030604841512977963
2016-07,0.022406994311542,0.03647085433216146,-0.014063860020619462
2016-07,0.0010980452464803,0.03647085433216146,-0.03537280908568116
2016-07,-0.0038089043454507,0.03647085433216146,-0.04027975867761216
2016-07,0.0296773943628843,0.03647085433216146,-0.006793459969277164
2016-08,0.0345936803911942,0.0011976305791487896,0.03339604981204541
2016-08,0.0207312808216498,0.0011976305791487896,0.019533650242501012
2016-08,0.018858537602903,0.0011976305791487896,0.01766090702375421
2016-08,0.0225898247693335,0.0011976305791487896,0.02139219419018471
2016-08,0.0133761081894785,0.0011976305791487896,0.01217847761032971
2016-08,0.0001981563259686,0.0011976305791487896,-0.0009994742531801897
2016-08,0.017050956220635,0.0011976305791487896,0.01585332564148621
2016-08,0.0271096674264784,0.0011976305791487896,0.025912036847329612
2016-09,0.2490964522730772,5.826067573311278e-05,0.24903819159734408
2016-09,0.0749406083979431,5.826067573311278e-05,0.07488234772220999
2016-09,0.0866641063160154,5.826067573311278e-05,0.08660584564028229
2016-09,0.0407329508823585,5.826067573311278e-05,0.04067469020662539
2016-09,0.2458129512899083,5.826067573311278e-05,0.24575469061417518
2016-09,0.0018592160829237,5.826067573311278e-05,0.0018009554071905872
2016-09,0.082295359177313,5.826067573311278e-05,0.08223709850157988
2016-09,0.0958597830267635,5.826067573311278e-05,0.09580152235103039
2016-10,-0.0499288455029933,-0.0173374329320255,-0.0325914125709678
2016-10,0.052196858847626,-0.0173374329320255,0.06953429177965151
2016-10,0.0880282234668619,-0.0173374329320255,0.1053656563988874
2016-10,0.0380661580135693,-0.0173374329320255,0.0554035909455948
2016-10,-0.0595019720053885,-0.0173374329320255,-0.042164539073363004
2016-10,0.0787040365782128,-0.0173374329320255,0.0960414695102383
2016-10,0.0198696749767058,-0.0173374329320255,0.0372071079087313
2016-10,0.0132018936612339,-0.0173374329320255,0.0305393265932594
2016-11,-0.0088096584907321,0.036838708714445056,-0.045648367205177155
2016-11,-0.0373187117272387,0.036838708714445056,-0.07415742044168375
2016-11,-0.0137065266592322,0.036838708714445056,-0.05054523537367726
2016-11,0.0172533501719825,0.036838708714445056,-0.019585358542462558
2016-11,-0.0029367807742182,0.036838708714445056,-0.03977548948866326
2016-11,-0.0094762127090074,0.036838708714445056,-0.046314921423452456
2016-11,0.0025203476645988,0.036838708714445056,-0.03431836104984626
2016-11,-0.012499572864698,0.036838708714445056,-0.04933828157914306
2016-12,0.0160033552829921,0.020271764821486293,-0.0042684095384941945
2016-12,0.0740107464599661,0.020271764821486293,0.0537389816384798
2016-12,0.0693397922559147,0.020271764821486293,0.04906802743442841
2016-12,0.0603230125570361,0.020271764821486293,0.04005124773554981
2016-12,0.0607499846977709,0.020271764821486293,0.0404782198762846
2016-12,0.0363721284951008,0.020271764821486293,0.016100363673614504
2016-12,0.0333283601946497,0.020271764821486293,0.013056595373163407
2016-12,0.0676368628186408,0.020271764821486293,0.04736509799715451
2017-01,0.0143040220765156,0.017894571630365785,-0.0035905495538501846
2017-01,0.0360710065166902,0.017894571630365785,0.018176434886324415
2017-01,0.0224901822472705,0.017894571630365785,0.004595610616904715
2017-01,0.0153119761221911,0.017894571630365785,-0.0025825955081746847
2017-01,0.0291527548533925,0.017894571630365785,0.011258183223026713
2017-01,0.0122813463272329,0.017894571630365785,-0.005613225303132885
2017-01,0.0298973915201197,0.017894571630365785,0.012002819889753914
2017-01,0.0202433913047089,0.017894571630365785,0.0023488196743431146
2017-02,-0.0181173609484,0.03929161413043092,-0.057408975078830915
2017-02,-0.0038297701515532,0.03929161413043092,-0.043121384281984115
2017-02,0.0381819454005803,0.03929161413043092,-0.0011096687298506186
2017-02,0.0384825697012269,0.03929161413043092,-0.0008090444292040214
2017-02,0.0159915643470336,0.03929161413043092,-0.02330004978339732
2017-02,0.0092625208124112,0.03929161413043092,-0.030029093318019718
2017-02,0.025124335822971,0.03929161413043092,-0.014167278307459917
2017-02,0.0050123380042214,0.03929161413043092,-0.03427927612620952
2017-03,0.0265781930372141,0.0012499170143820404,0.02532827602283206
2017-03,0.0007135782432284,0.0012499170143820404,-0.0005363387711536404
2017-03,0.0300729010142056,0.0012499170143820404,0.02882298399982356
2017-03,0.0225664729487252,0.0012499170143820404,0.02131655593434316
2017-03,-0.000898058860646,0.0012499170143820404,-0.0021479758750280404
2017-03,0.0203352176329027,0.0012499170143820404,0.01908530061852066
2017-03,0.028903522909973,0.0012499170143820404,0.02765360589559096
2017-03,0.0087613742156155,0.0012499170143820404,0.00751145720123346
2017-04,0.040141914930065,0.009926235374316583,0.030215679555748415
2017-04,0.0228347324188205,0.009926235374316583,0.012908497044503916
2017-04,0.0112915557549132,0.009926235374316583,0.0013653203805966165
2017-04,0.0737324262868775,0.009926235374316583,0.06380619091256091
2017-04,0.0342052413936378,0.009926235374316583,0.024279006019321217
2017-04,0.0656472941908774,0.009926235374316583,0.05572105881656082
2017-04,0.0535375286108509,0.009926235374316583,0.043611293236534315
2017-04,0.078946166983539,0.009926235374316583,0.06901993160922242
2017-05,-0.0115109062462668,0.014112851384642022,-0.025623757630908822
2017-05,-0.0055630488116007,0.014112851384642022,-0.019675900196242723
2017-05,-0.027515713706237,0.014112851384642022,-0.04162856509087902
2017-05,-0.0294823874938035,0.014112851384642022,-0.04359523887844552
2017-05,-0.0298613207045796,0.014112851384642022,-0.04397417208922162
2017-05,-0.0622421594168295,0.014112851384642022,-0.07635501080147153
2017-05,-0.0055630488116007,0.014112851384642022,-0.019675900196242723
2017-05,-0.0523895371575148,0.014112851384642022,-0.06650238854215682
2017-06,0.0709704081270749,0.006375088067933188,0.06459532005914172
2017-06,0.0819424242983287,0.006375088067933188,0.07556733623039551
