date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2024-03-15,1.569601989290141,-0.020480380850502855,-0.020480380850502848,0.0,0.0,0,15,0.0
2024-03-18,1.5886642425469044,0.012144641372036302,0.01214464137203625,0.0,0.0,0,15,0.0
2024-03-19,1.590376796470259,0.0010779835521501635,0.0010779835521500913,0.0,0.0,0,15,0.0
2024-03-20,1.6216445338236198,0.01966058447454566,0.01966058447454559,0.0,0.0,0,15,0.0
2024-03-21,1.6410597962263844,0.011972575985555789,0.011972575985555687,0.0,0.0,0,15,0.0
2024-03-22,1.630508047011832,-0.0064298383512996216,-0.006429838351299591,0.0,0.0,0,15,0.0
2024-03-25,1.6231318583461576,-0.004523859099740402,-0.004523859099740421,0.0,0.0,0,15,0.0
2024-03-26,1.6201617922316016,-0.0018298366206564998,-0.0018298366206564547,0.0,0.0,0,15,0.0
2024-03-27,1.6137020972829887,-0.003987067822229906,-0.003987067822229851,0.0,0.0,0,15,0.0
2024-03-28,1.6136002442478012,-6.311761963928575e-05,-6.311761963932749e-05,0.0,0.0,0,15,0.0
2024-04-01,1.6195233374788063,0.003670731491346668,0.0036707314913465732,0.0,0.0,0,15,0.0
2024-04-02,1.6017702557495541,-0.010961917817676747,-0.01096191781767675,0.0,0.0,0,15,0.0
2024-04-03,1.6019358071103396,0.00010335524722804301,0.00010335524722804702,0.0,0.0,0,15,0.0
2024-04-04,1.5760117261120736,-0.016182971179743655,-0.016182971179743613,0.0,0.0,0,15,0.0
2024-04-05,1.6113504660944118,0.022422891528552702,0.022422891528552764,0.0,0.0,0,15,0.0
2024-04-08,1.6193951007423817,0.004992479797066407,0.004992479797066339,0.0,0.0,0,15,0.0
2024-04-09,1.6240768016706728,0.0028910183352690577,0.002891018335268988,0.0,0.0,0,15,0.0
2024-04-10,1.6061344095918753,-0.011047748518013711,-0.011047748518013704,0.0,0.0,0,15,0.0
2024-04-11,1.6320977278384632,0.01616509682597811,0.016165096825978026,0.0,0.0,0,15,0.0
2024-04-12,1.5937401030606977,-0.02350203919992344,-0.023502039199923386,0.0,0.0,0,15,0.0
2024-04-15,1.5561333651715183,-0.023596531088699746,-0.023596531088699736,0.0,0.0,0,15,0.0
2024-04-16,1.5702373550524695,0.009063484015328305,0.009063484015328353,0.0,0.0,0,15,0.0
2024-04-17,1.5395177041504273,-0.01956369895493648,-0.01956369895493644,0.0,0.0,0,15,0.0
2024-04-18,1.5228123621627336,-0.010851022981195557,-0.01085102298119558,0.0,0.0,0,15,0.0
2024-04-19,1.496389659595782,-0.017351252999696865,-0.01735125299969691,0.0,0.0,0,15,0.0
2024-04-22,1.51489782989596,0.012368549983950983,0.012368549983951052,0.0,0.0,0,15,0.0
2024-04-23,1.5568955907920807,0.027723163943673468,0.0277231639436734,0.0,0.0,0,15,0.0
2024-04-24,1.5593513403890358,0.001577337370263665,0.001577337370263628,0.0,0.0,0,15,0.0
2024-04-25,1.5690424518611337,0.006214835118351303,0.0062148351183512526,0.0,0.0,0,15,0.0
2024-04-26,1.5854875417001426,0.010480971894356594,0.01048097189435664,0.0,0.0,0,15,0.0
2024-04-29,1.584846757358931,-0.00040415602416177254,-0.00040415602416177325,0.0,0.0,0,15,0.0
2024-04-30,1.5438840474799989,-0.025846479912792653,-0.02584647991279267,0.0,0.0,0,15,0.0
2024-05-01,1.530637441955294,-0.008580052074718125,-0.008580052074718169,0.0,0.0,0,15,0.0
2024-05-02,1.5562891623338997,0.016758848095233647,0.01675884809523366,0.0,0.0,0,15,0.0
2024-05-03,1.5830795991626065,0.017214305334190216,0.0172143053341902,0.0,0.0,0,15,0.0
2024-05-06,1.61046785100257,0.017300615745696524,0.017300615745696486,0.0,0.0,0,15,0.0
2024-05-07,1.6008574358818133,-0.005967467847789676,-0.005967467847789695,0.0,0.0,0,15,0.0
2024-05-08,1.5802226042335763,-0.012889862136206132,-0.012889862136206158,0.0,0.0,0,15,0.0
2024-05-09,1.5832731108717422,0.0019304284282437578,0.0024648186400352016,0.26653813772553125,0.0005330762754510625,0,15,0.0
2024-05-10,1.5889054584929747,0.0035574074886748352,0.003557407488674743,0.0,0.0,0,15,0.0
2024-05-13,1.588979699188722,4.6724426145283715e-05,4.672442614524351e-05,0.0,0.0,0,15,0.0
2024-05-14,1.6055087124683896,0.010402280965645216,0.010402280965645171,0.0,0.0,0,15,0.0
2024-05-15,1.6505578943748296,0.028059132632908046,0.02805913263290809,0.0,0.0,0,15,0.0
2024-05-16,1.635106023111776,-0.00936160513709594,-0.009361605137095901,0.0,0.0,0,15,0.0
2024-05-17,1.629804114247006,-0.0032425474494184314,-0.0032425474494185012,0.0,0.0,0,15,0.0
2024-05-20,1.654019079729093,0.014857592559995858,0.014857592559995926,0.0,0.0,0,15,0.0
2024-05-21,1.6498524829077346,-0.00251907421892672,-0.0025190742189266924,0.0,0.0,0,15,0.0
2024-05-22,1.6455145159973388,-0.002629305926036718,-0.0026293059260368355,0.0,0.0,0,15,0.0
2024-05-23,1.6248541835899353,-0.01255554551877125,-0.012555545518771291,0.0,0.0,0,15,0.0
2024-05-24,1.631466225961384,0.004069314304155025,0.004069314304155059,0.0,0.0,0,15,0.0
2024-05-28,1.6274481770932654,-0.0024628452640819143,-0.0024628452640819676,0.0,0.0,0,15,0.0
2024-05-29,1.612269118102479,-0.009326907734719447,-0.009326907734719475,0.0,0.0,0,15,0.0
2024-05-30,1.5929406159177766,-0.011988384549256104,-0.011988384549256072,0.0,0.0,0,15,0.0
2024-05-31,1.573097639182282,-0.0124568213888262,-0.0124568213888263,0.0,0.0,0,15,0.0
2024-06-03,1.5687717411503705,-0.0027499234149001017,-0.0027499234149000852,0.0,0.0,0,15,0.0
2024-06-04,1.5678165346709065,-0.0006088881220944753,-0.0006088881220944643,0.0,0.0,0,15,0.0
2024-06-05,1.6167443288465702,0.031207601842223154,0.031207601842223105,0.0,0.0,0,15,0.0
2024-06-06,1.6241391095011806,0.004573871404816465,0.004573871404816554,0.0,0.0,0,15,0.0
2024-06-07,1.6145883975220217,-0.0058804765695792405,-0.005880476569579198,0.0,0.0,0,15,0.0
2024-06-10,1.6377366610191386,0.014336944036414279,0.014336944036414343,0.0,0.0,0,15,0.0
2024-06-11,1.649916959137188,0.007437275117520903,0.007437275117520932,0.0,0.0,0,15,0.0
2024-06-12,1.684739063548368,0.02110536789038764,0.021105367890387586,0.0,0.0,0,15,0.0
2024-06-13,1.6781907093722157,-0.003886865519910465,-0.0038868655199104543,0.0,0.0,0,15,0.0
2024-06-14,1.6839973983657535,0.003460088868987965,0.0034600888689878674,0.0,0.0,0,15,0.0
2024-06-17,1.722392215458254,0.022799807843979503,0.02279980784397943,0.0,0.0,0,15,0.0
2024-06-18,1.7431639515293393,0.012059817667928074,0.012059817667928083,0.0,0.0,0,15,0.0
2024-06-20,1.7187501183152527,-0.014005471598163455,-0.01400547159816354,0.0,0.0,0,15,0.0
2024-06-21,1.7051669231789512,-0.007902949353461586,-0.007902949353461553,0.0,0.0,0,15,0.0
2024-06-24,1.6863006854089293,-0.011064158888825726,-0.011064158888825717,0.0,0.0,0,15,0.0
2024-06-25,1.7197439742114502,0.01983234015848767,0.01983234015848763,0.0,0.0,0,15,0.0
2024-06-26,1.7173392719244214,-0.001398290863691809,-0.0013982908636916659,0.0,0.0,0,15,0.0
2024-06-27,1.7362615346121428,0.01101836020235969,0.011018360202359797,0.0,0.0,0,15,0.0
2024-06-28,1.7495068907164304,0.007628664138577657,0.007628664138577593,0.0,0.0,0,15,0.0
2024-07-01,1.756391010243739,0.003934891347864067,0.0039348913478639905,0.0,0.0,0,15,0.0
2024-07-02,1.7721639697945009,0.008980323549124147,0.008980323549124081,0.0,0.0,0,15,0.0
2024-07-03,1.7823648132837915,0.005756151046493407,0.005756151046493499,0.0,0.0,0,15,0.0
2024-07-05,1.8097111877291092,0.015342748152066266,0.01534274815206627,0.0,0.0,0,15,0.0
2024-07-08,1.809524190161102,-0.00010333006132423606,-0.0001033300613240798,0.0,0.0,0,15,0.0
2024-07-09,1.7960422856514795,-0.0074505246091362,-0.00745052460913619,0.0,0.0,0,15,0.0
2024-07-10,1.8182874687689028,0.01238566780701067,0.01238566780701067,0.0,0.0,0,15,0.0
2024-07-11,1.7773162415191586,-0.022532865651592737,-0.022532865651592696,0.0,0.0,0,15,0.0
2024-07-12,1.8027551010151541,0.014313074343062171,0.014313074343062091,0.0,0.0,0,15,0.0
2024-07-15,1.8141969496832273,0.006346868003108241,0.006346868003108321,0.0,0.0,0,15,0.0
2024-07-16,1.8243488236306427,0.005595794849720059,0.005595794849720078,0.0,0.0,0,15,0.0
2024-07-17,1.7270937885424023,-0.053309451475783476,-0.05330945147578344,0.0,0.0,0,15,0.0
2024-07-18,1.7244681600142189,-0.0015202582196762737,-0.001520258219676283,0.0,0.0,0,15,0.0
2024-07-19,1.7073299041176195,-0.009938284912409223,-0.009938284912409223,0.0,0.0,0,15,0.0
2024-07-22,1.7494776818192466,0.024686369986244516,0.024686369986244606,0.0,0.0,0,15,0.0
2024-07-23,1.7469515973420386,-0.0014439078037171704,-0.001443907803717273,0.0,0.0,0,15,0.0
2024-07-24,1.6523809602948916,-0.05413466359974417,-0.054134663599744164,0.0,0.0,0,15,0.0
2024-07-25,1.6637438254061059,0.006876661849932297,0.006876661849932252,0.0,0.0,0,15,0.0
2024-07-26,1.6884777857281497,0.01486644755300981,0.015358685632751539,0.24239615354989302,0.00048479230709978603,0,15,0.0
2024-07-29,1.6895724139465762,0.0006482929344282518,0.0006482929344282902,0.0,0.0,0,15,0.0
2024-07-30,1.6325240567971422,-0.033764967206216356,-0.033764967206216356,0.0,0.0,0,15,0.0
2024-07-31,1.7049355097371959,0.04435551968656326,0.0443555196865632,0.0,0.0,0,15,0.0
2024-08-01,1.6318994725043672,-0.042838005787143696,-0.04283800578714356,0.0,0.0,0,15,0.0
2024-08-02,1.5565314147007558,-0.04618425281304184,-0.046184252813041865,0.0,0.0,0,15,0.0
2024-08-05,1.5427648234879363,-0.008844403063632433,-0.008844403063632439,0.0,0.0,0,15,0.0
