date,ticker,market_source,research_eligible,prev_close,close,raw_return_1d,prev_adj_close,adj_close,adj_return_1d,raw_vs_adj_gap,adjusted_pair_available,likely_corporate_action_where_adjusted
2014-04-28,MRDN,DELISTED,True,810000000.0,1620000000.0,1.0,810000000.0,1620000000.0,1.0,0.0,True,False
2014-04-11,MRDN,DELISTED,True,810000000.0,1620000000.0,1.0,810000000.0,1620000000.0,1.0,0.0,True,False
2020-10-30,NORD,DELISTED,True,10.0,20.0,1.0,10.0,20.0,1.0,0.0,True,False
2024-10-25,GROM,DELISTED,True,9.999999747378752e-05,0.00019999999494757503,1.0,9.999999747378752e-05,0.00019999999494757503,1.0,0.0,True,False
2024-11-20,GROM,DELISTED,True,0.00019999999494757503,0.00039999998989515007,1.0,0.00019999999494757503,0.00039999998989515007,1.0,0.0,True,False
2018-11-09,FNCX,DELISTED,True,0.006000000052154064,0.012000000104308128,1.0,0.006000000052154064,0.012000000104308128,1.0,0.0,True,False
2016-04-28,EU,DELISTED,True,0.029999999329447746,0.05999999865889549,1.0,0.029999999329447746,0.05999999865889549,1.0,0.0,True,False
2024-12-26,MGAM,DELISTED,True,0.004999999888241291,0.009999999776482582,1.0,0.004999999888241291,0.009999999776482582,1.0,0.0,True,False
2024-12-19,MGAM,DELISTED,True,0.003000000026077032,0.006000000052154064,1.0,0.003000000026077032,0.006000000052154064,1.0,0.0,True,False
2022-01-04,NORD,DELISTED,True,10.0,20.0,1.0,10.0,20.0,1.0,0.0,True,False
2021-03-11,NORD,DELISTED,True,10.0,20.0,1.0,10.0,20.0,1.0,0.0,True,False
2015-12-31,EU,DELISTED,True,0.029999999329447746,0.05999999865889549,1.0,0.029999999329447746,0.05999999865889549,1.0,0.0,True,False
2015-09-15,EU,DELISTED,True,0.029999999329447746,0.05999999865889549,1.0,0.029999999329447746,0.05999999865889549,1.0,0.0,True,False
2015-11-20,EU,DELISTED,True,0.029999999329447746,0.05999999865889549,1.0,0.029999999329447746,0.05999999865889549,1.0,0.0,True,False
2016-05-13,EU,DELISTED,True,0.05999999865889549,0.11999999731779099,1.0,0.05999999865889549,0.11999999731779099,1.0,0.0,True,False
2017-02-10,INPHQ,DELISTED,True,0.009999999776482582,0.019999999552965164,1.0,0.009999999776482582,0.019999999552965164,1.0,0.0,True,False
2017-12-06,INPHQ,DELISTED,True,0.010999999940395355,0.02199999988079071,1.0,0.010999999940395355,0.02199999988079071,1.0,0.0,True,False
2016-01-22,INPHQ,DELISTED,False,0.003000000026077032,0.006000000052154064,1.0,0.003000000026077032,0.006000000052154064,1.0,0.0,True,False
2026-01-06,GROM,DELISTED,True,9.999999747378752e-05,0.00019999999494757503,1.0,9.999999747378752e-05,0.00019999999494757503,1.0,0.0,True,False
2024-10-30,GROM,DELISTED,True,0.00019999999494757503,0.00039999998989515007,1.0,0.00019999999494757503,0.00039999998989515007,1.0,0.0,True,False
2015-07-15,EU,DELISTED,True,0.05999999865889549,0.11999999731779099,1.0,0.05999999865889549,0.11999999731779099,1.0,0.0,True,False
2015-10-15,MRDN,DELISTED,True,810000000.0,405000.0,-0.9995,810000000.0,405000.0,-0.9995,0.0,True,False
2016-04-07,MRDN,DELISTED,True,405000.0,270.0,-0.9993333333333333,405000.0,270.0,-0.9993333333333333,0.0,True,False
2026-07-20,SLAIY,DELISTED,True,607.5999755859375,1.4700000286102295,-0.9975806450169906,607.5999755859375,1.4700000286102295,-0.9975806450169906,0.0,True,False
2026-03-23,AREB,DELISTED,True,6.5,0.06499999761581421,-0.9900000003667978,6.5,0.06499999761581421,-0.9900000003667978,0.0,True,False
2016-04-27,ONSM,DELISTED,True,0.12549999356269836,0.2492000013589859,0.9856574831973073,0.12549999356269836,0.2492000013589859,0.9856574831973073,0.0,True,False
2024-10-16,GROM,DELISTED,True,0.027499999850988388,0.00039999998989515007,-0.9854545457431785,0.027499999850988388,0.00039999998989515007,-0.9854545457431785,0.0,True,False
2025-06-05,RTCJF,DELISTED,True,0.4519999921321869,0.8960000276565552,0.9823009806480727,0.4519999921321869,0.8960000276565552,0.9823009806480727,0.0,True,False
2022-03-11,NORD,DELISTED,True,10.0,0.20000000298023224,-0.9799999997019768,10.0,0.20000000298023224,-0.9799999997019768,0.0,True,False
2024-09-20,PARA,DELISTED,True,576.0,1138.0,0.9756944444444444,576.0,1138.0,0.9756944444444444,0.0,True,False
2021-04-22,GROM,DELISTED,True,3840.00244140625,7578.24462890625,0.9734999507268582,3840.00244140625,7578.24462890625,0.9734999507268582,0.0,True,False
2021-03-09,PROP,DELISTED,True,17.94117546081543,35.29411697387695,0.9672131879520023,17.94117546081543,35.29411697387695,0.9672131879520023,0.0,True,False
2017-01-09,MRDN,DELISTED,True,270.0,9.0,-0.9666666666666667,270.0,9.0,-0.9666666666666667,0.0,True,False
2026-09-01,SLAIY,DELISTED,True,0.2800000011920929,0.550000011920929,0.9642857484975638,0.2800000011920929,0.550000011920929,0.9642857484975638,0.0,True,False
2024-09-24,PARA,DELISTED,True,840.0,1648.0,0.9619047619047618,840.0,1648.0,0.9619047619047618,0.0,True,False
2016-04-05,UDWKQ,DELISTED,True,0.01600000075995922,0.031300000846385956,0.9562499599822349,0.01600000075995922,0.031300000846385956,0.9562499599822349,0.0,True,False
2021-09-29,GROM,DELISTED,True,1050.0,2052.0,0.9542857142857142,1050.0,2052.0,0.9542857142857142,0.0,True,False
2015-01-12,FMI,DELISTED,True,23.93000030517578,46.7400016784668,0.9531968693020649,23.93000030517578,46.7400016784668,0.9531968693020649,0.0,True,False
2024-12-11,MGAM,DELISTED,True,0.006000000052154064,0.0003000000142492354,-0.9499999980597447,0.006000000052154064,0.0003000000142492354,-0.9499999980597447,0.0,True,False
2020-02-27,PROP,DELISTED,True,41.17647171020508,2.058824062347412,-0.9499999884196694,41.17647171020508,2.058824062347412,-0.9499999884196694,0.0,True,False
2018-02-02,ACTA,DELISTED,True,15.550000190734863,0.8500000238418579,-0.9453376197160234,15.550000190734863,0.8500000238418579,-0.9453376197160234,0.0,True,False
2019-01-10,GAME,DELISTED,True,409.5,22.5,-0.945054945054945,409.5,22.5,-0.945054945054945,0.0,True,False
2018-10-26,FNCX,DELISTED,True,0.005100000184029341,0.00989999994635582,0.9411763900240016,0.005100000184029341,0.00989999994635582,0.9411763900240016,0.0,True,False
2023-08-24,BETR,DELISTED,True,872.1500244140625,57.5,-0.9340709758752455,872.1500244140625,57.5,-0.9340709758752455,0.0,True,False
2019-06-10,GAME,DELISTED,True,162.0,10.800000190734863,-0.9333333321559576,162.0,10.800000190734863,-0.9333333321559576,0.0,True,False
2014-03-21,ECYT,DELISTED,True,14.640000343322754,28.170000076293945,0.9241802879562206,14.640000343322754,28.170000076293945,0.9241802879562206,0.0,True,False
2020-05-27,PROP,DELISTED,True,15.29411792755127,29.41176414489746,0.9230768511281224,15.29411792755127,29.41176414489746,0.9230768511281224,0.0,True,False
2024-12-27,MGAM,DELISTED,True,0.009999999776482582,0.0007999999797903001,-0.9200000002328307,0.009999999776482582,0.0007999999797903001,-0.9200000002328307,0.0,True,False
