date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2023-02-13,3.3992818998166294,0.013579236453142185,0.0135792364531422,0.0,0.0,0,15,0.0
2023-02-14,3.478720856301012,0.02336933470821223,0.023550520396180847,0.08850842452717465,0.00017701684905434932,0,15,0.0
2023-02-15,3.501835294878407,0.006644522378255191,0.006644522378255135,0.0,0.0,0,15,0.0
2023-02-16,3.432106899575731,-0.019911957425484017,-0.019911957425484038,0.0,0.0,0,15,0.0
2023-02-17,3.3973837370919107,-0.010117156458067433,-0.010117156458067282,0.0,0.0,0,15,0.0
2023-02-21,3.318717416154395,-0.023154970714274525,-0.02315497071427452,0.0,0.0,0,15,0.0
2023-02-22,3.3280163844609025,0.0028019765290179244,0.0028019765290180176,0.0,0.0,0,15,0.0
2023-02-23,3.3413175613802606,0.003996728195649446,0.003996728195649389,0.0,0.0,0,15,0.0
2023-02-24,3.2922745674508707,-0.014677741049291648,-0.01467774104929152,0.0,0.0,0,15,0.0
2023-02-27,3.3322695724134577,0.012148137751935462,0.012148137751935467,0.0,0.0,0,15,0.0
2023-02-28,3.335343028968023,0.0009223313083699392,0.0009223313083699266,0.0,0.0,0,15,0.0
2023-03-01,3.3498980161276304,0.00436386513566811,0.004363865135668161,0.0,0.0,0,15,0.0
2023-03-02,3.3688573685503815,0.005659680483248719,0.00565968048324874,0.0,0.0,0,15,0.0
2023-03-03,3.418963529386645,0.014873339935381091,0.014873339935381,0.0,0.0,0,15,0.0
2023-03-06,3.3882580591523763,-0.008980929445531971,-0.008980929445532002,0.0,0.0,0,15,0.0
2023-03-07,3.3699062471439474,-0.0054162970139942646,-0.005416297013994281,0.0,0.0,0,15,0.0
2023-03-08,3.4371968230344194,0.01996808544673967,0.0199680854467396,0.0,0.0,0,15,0.0
2023-03-09,3.3833533995560656,-0.01566492297372135,-0.0156649229737214,0.0,0.0,0,15,0.0
2023-03-10,3.313817708801119,-0.02055229901909461,-0.020552299019094653,0.0,0.0,0,15,0.0
2023-03-13,3.3079545683776304,-0.0017693008302528401,-0.0017693008302529585,0.0,0.0,0,15,0.0
2023-03-14,3.376974710318965,0.020864900201814196,0.020864900201814154,0.0,0.0,0,15,0.0
2023-03-15,3.2852441342124066,-0.02716353658979409,-0.027163536589794052,0.0,0.0,0,15,0.0
2023-03-16,3.381271418701261,0.02922987777037034,0.029229877770370342,0.0,0.0,0,15,0.0
2023-03-17,3.3302784185402405,-0.015081013573470248,-0.015081013573470218,0.0,0.0,0,15,0.0
2023-03-20,3.375899426529894,0.013698857049210478,0.013698857049210481,0.0,0.0,0,15,0.0
2023-03-21,3.4112662106133196,0.010476255247858335,0.010476255247858383,0.0,0.0,0,15,0.0
2023-03-22,3.3518625659170276,-0.017413957465844287,-0.017413957465844336,0.0,0.0,0,15,0.0
2023-03-23,3.3935382738291318,0.012433596871147978,0.012433596871148006,0.0,0.0,0,15,0.0
2023-03-24,3.344206673812984,-0.014536921653894974,-0.014536921653894922,0.0,0.0,0,15,0.0
2023-03-27,3.3370959365595323,-0.0021262852290597767,-0.0021262852290598023,0.0,0.0,0,15,0.0
2023-03-28,3.3311900318740313,-0.0017697737187591933,-0.001769773718759139,0.0,0.0,0,15,0.0
