feature,family,horizon_sessions,development_rows,validation_rows,development_ic_dates,validation_ic_dates,development_coverage,validation_coverage,development_mean_spearman_ic,development_hac_se,development_hac_t,development_pvalue,validation_mean_spearman_ic,validation_hac_se,validation_hac_t,validation_pvalue,development_fdr_q,direction,validation_aligned_ic,validation_aligned_hac_t,research_status,validation_top_bottom_return_spread_mean,validation_top_bottom_return_spread_median,validation_winner_top_decile_lift,validation_rich_dates
rel_mom_252d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9518193783766942,0.9787462530465882,0.03165844481147712,0.008455644929013706,3.744060338064582,0.00018107013980069722,0.04349550257588944,0.01644319513671979,2.6451977376804545,0.008164319176502541,0.0014428040820090686,1,0.04349550257588944,2.6451977376804545,VALIDATED,-0.0003148985863544111,0.0038118499333272987,1.347281575233049,496.0
growth_revenue_252s,FUNDAMENTAL_CHANGE,5,529549,107087,2008,496,0.2845081380571014,0.7072940693081327,0.028504868163820325,0.00874182489692185,3.2607457252841328,0.001111196388952584,0.033806671820353386,0.012067872647174667,2.8013779071714193,0.005088489178469952,0.006308679906046942,1,0.033806671820353386,2.8013779071714193,VALIDATED,0.003923802018507089,0.0035274391571630446,1.4191510255175652,496.0
worst_day_60d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9899971485169455,0.995274869965542,0.02354487606337678,0.007260266065056776,3.24297702761843,0.0011828774823838015,0.02438809890279517,0.015271920899528968,1.5969241239029317,0.11028262164282154,0.006308679906046942,1,0.02438809890279517,1.5969241239029317,VALIDATED,-0.0017715301797547082,-0.0003054877862990941,0.3709416454937245,496.0
trend_sma_252d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9612878128369613,0.9823134460765546,0.0266181879057285,0.00836905334283443,3.1805494379503445,0.0014699605527672317,0.02494589919478385,0.015166906299343252,1.6447585751791742,0.10001960798355758,0.007247510005159746,1,0.02494589919478385,1.6447585751791742,VALIDATED,-0.0019899803172021948,0.0020206017410005052,1.2230343957004715,496.0
mom_skip_120_20,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9762552662737537,0.9881778367122059,0.023184107935379377,0.007583163057597696,3.05731365121456,0.002233304548261252,0.0291336520004802,0.014134928215006686,2.0611107150547645,0.0392924788107895,0.008507826850519056,1,0.0291336520004802,2.0611107150547645,VALIDATED,0.0005622930932572026,0.004110078564966953,1.3162796533492884,496.0
worst_day_20d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9965725551365407,0.9982444180899642,0.023284473186096725,0.007610347931162938,3.059580638981196,0.002216471094178966,0.02378580510324821,0.015216893974308409,1.5631182778435078,0.11802477724298996,0.008507826850519056,1,0.02378580510324821,1.5631182778435078,VALIDATED,-0.002682030241021051,0.0003193064085565498,0.4641741145337153,496.0
growth_revenue_126s,FUNDAMENTAL_CHANGE,5,529549,107087,2008,496,0.31448836651565765,0.7111974375974675,0.021188091008755194,0.007194774390102453,2.9449277850745057,0.003230300487077954,0.014715624828619994,0.008723989420046282,1.686799939808034,0.09164182705382261,0.011746547225738015,1,0.014715624828619994,1.686799939808034,VALIDATED,0.002073264015283958,0.002171531498070134,1.2041458997341667,496.0
delta_operating_margin_126s,FUNDAMENTAL_CHANGE,5,529549,107087,1761,496,0.2538839654120771,0.6000354851662667,0.019709904109158485,0.007674486570792478,2.5682374875956313,0.010221710025431312,0.02055561506594709,0.008522784891696306,2.411842528839874,0.015872135092097943,0.030286548223500184,1,0.02055561506594709,2.411842528839874,VALIDATED,0.0023663057605367533,0.002776590088750096,1.2085599528676705,496.0
growth_assets_252s,FUNDAMENTAL_CHANGE,5,529549,107087,2008,496,0.5656870280181815,0.7393427773679345,0.020431626563297407,0.008085587046932997,2.526919374524262,0.01150679154574167,0.03776394039519872,0.013122086929276413,2.8778913444739023,0.004003430042786512,0.03068477745531112,1,0.03776394039519872,2.8778913444739023,VALIDATED,0.005511527876023529,0.00412008675309854,1.5631582467859608,496.0
mom_120d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9762552662737537,0.9881778367122059,0.020058636820013298,0.007910431290928098,2.535719745523496,0.01122164994595302,0.025831290035988403,0.014199191285510216,1.8192085391756319,0.06887962056562413,0.03068477745531112,1,0.025831290035988403,1.8192085391756319,VALIDATED,-0.0004330071348785327,0.0022333901258737897,1.277206473390022,496.0
rel_mom_120d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9762552662737537,0.9881778367122059,0.020058579177843677,0.007910424207607045,2.5357147292498396,0.0112218106750517,0.025831290035988403,0.014199191285510216,1.8192085391756319,0.06887962056562413,0.03068477745531112,1,0.025831290035988403,1.8192085391756319,VALIDATED,-0.0004330071348785327,0.0022333901258737897,1.277206473390022,496.0
fund_net_debt_assets,BALANCE_SHEET_OR_FRESHNESS,5,529549,107087,2008,496,0.4473221552679733,0.6700626593330656,-0.014914122571498087,0.00605695430575421,-2.462313865787202,0.013804380458049792,-0.03083033254295267,0.01380574755744012,-2.2331519835981464,0.025538923528051646,0.03562420763367688,-1,0.03083033254295267,2.2331519835981464,VALIDATED,0.004108468466331693,0.003476011456238927,1.435069896577058,496.0
mom_accel_60_120,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9762552662737537,0.9881778367122059,-0.0143040846931011,0.006312494140344174,-2.265995718187107,0.023451645410097442,-0.02457593019195,0.011758991150845872,-2.0899692734424886,0.03662055994461609,0.05518034214140575,-1,0.02457593019195,2.0899692734424886,VALIDATED,0.004674335182849872,0.001794172097321755,1.3676804598759698,496.0
value_fcf_yield_reported,VALUATION,5,529549,107087,2008,496,0.42252558309051663,0.5647184065292706,0.010201503652697147,0.004793402477860153,2.128238490261567,0.0333173150481912,0.018667982492388928,0.00883840964212603,2.1121427098618217,0.03467421063913409,0.07615386296729416,1,0.018667982492388928,2.1121427098618217,VALIDATED,0.0025551692824736945,0.0022543735767996793,1.2027545944989018,496.0
growth_shares_252s,FUNDAMENTAL_CHANGE,5,529549,107087,2008,496,0.5624748606833362,0.7519680259975534,0.013224552965905387,0.0063201658120523585,2.0924376605257065,0.036399382842615506,0.01600632799378711,0.010569506997038042,1.5143873785478037,0.1299276185173688,0.08088751742803446,1,0.01600632799378711,1.5143873785478037,VALIDATED,0.0032108781340643155,0.0038367339419869556,1.585346738620331,496.0
liq_zero_volume_20d,LIQUIDITY,5,529549,107087,1094,337,0.9967859442657809,0.9983378001064555,6.816297506112167e-08,4.942099767714229e-09,13.792310609837756,2.8353090310400395e-43,9.864205693884687e-08,4.675623727005583e-09,21.097090505616958,8.458311300830557e-99,2.2682472248320316e-41,1,9.864205693884687e-08,21.097090505616958,WATCH,,,,0.0
drawdown_high_60d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.990197318850569,0.9953682519820333,0.015321470218595246,0.007858428235914946,1.9496863442198742,0.05121351492574397,0.022900620470748683,0.014184541165919006,1.6144773526951774,0.10642392531209476,0.107817926159461,1,0.022900620470748683,1.6144773526951774,WATCH,-0.0029461497665583605,0.0015172060548323384,0.6876587975439461,495.0
quality_fcf_assets_reported,QUALITY,5,529549,107087,2008,496,0.44434981465360146,0.6169469683528346,0.011934361078675527,0.006722732810557104,1.7752246616040275,0.07586079924007183,0.025630737078017968,0.012494599621571826,2.0513452094748765,0.040233340714897425,0.15561189587707042,1,0.025630737078017968,2.0513452094748765,WATCH,0.0012465023533360902,0.0012391716209143849,1.0853963916201086,496.0
quality_accruals_assets_reported,QUALITY,5,529549,107087,2008,496,0.5601049194692087,0.7439838635875503,-0.00880827049106552,0.005291019836611715,-1.664758546191011,0.09596093733370438,-0.013530705232030966,0.010642270393100187,-1.2714115251951752,0.2035822846002432,0.19192187466740876,-1,0.013530705232030966,1.2714115251951752,WATCH,0.0028448111546807583,0.002115128381753588,1.279752790468345,496.0
delta_profit_assets_126s,FUNDAMENTAL_CHANGE,5,529549,107087,2008,496,0.5649411102655278,0.7416960041835143,0.006754459766031996,0.004117085811262973,1.6405924179559357,0.10088204993403074,0.012282672000508999,0.008274452598823749,1.48440901120819,0.1377004455936,0.19541367935994888,1,0.012282672000508999,1.48440901120819,WATCH,0.0015693347703983783,0.0006324447038501138,1.1446802962352782,496.0
mom_1d,MARKET_TREND_RISK,5,529549,107087,2008,496,0.9997866108707598,0.9998692651769122,-0.0058678571953368714,0.003594587612743223,-1.6324145708772402,0.10259218166397316,-0.007713629135797864,0.006970877295524197,-1.1065506978225779,0.2684882332109916,0.19541367935994888,-1,0.007713629135797864,1.1065506978225779,WATCH,0.001082719520991424,0.0014901118431244042,1.415920398641284,496.0
size_log_assets,SIZE,10,528439,106032,2003,491,0.5738164669905136,0.7437471706654595,-0.04889578479977241,0.011394203432598414,-4.291285923497144,1.7764140699632715e-05,-0.026568698966741893,0.01952422503662461,-1.3608068395494763,0.17357473991722994,0.00020301875085294532,-1,0.026568698966741893,1.3608068395494763,DISCOVERY_ONLY,0.0057757701403847615,0.004751239527836723,1.4175134905291067,491.0
drawdown_high_252d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9612443441910987,0.9823732458125849,0.03186647053564102,0.011677782303799322,2.7288118331571725,0.006356296189054054,0.031000126326224616,0.02130119152035993,1.4553235811524594,0.14557970132979456,0.03911566885571725,1,0.031000126326224616,1.4553235811524594,DISCOVERY_ONLY,-0.0027665113038870637,0.007346389936139211,0.6159694025017162,491.0
distance_low_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9967791930572876,0.9983212615059605,-0.017420056620151735,0.0067911042266559415,-2.5651287388250963,0.010313752982734936,-0.012507457818784795,0.018746883337608277,-0.6671753162134145,0.5046601560345119,0.04206519177061797,-1,0.012507457818784795,0.6671753162134145,DISCOVERY_ONLY,-0.0014989901749849301,0.004135011140055031,0.9281717471607751,481.0
downside_vol_60d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9899950609247236,0.9952750113173382,-0.029925211971835692,0.01169054981802284,-2.559777977739013,0.010473905367958208,-0.022711943817700395,0.023953466113399845,-0.9481694093947879,0.34304321760898016,0.04206519177061797,-1,0.022711943817700395,0.9481694093947879,DISCOVERY_ONLY,-0.0018274906069696462,0.005246292246548021,0.3479561902835313,491.0
vol_10d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9982760545682662,0.9990191640259545,-0.02657122428922082,0.010523016460925788,-2.525057752012976,0.01156792773691994,-0.023296613873473624,0.02184271800202988,-1.0665620400954052,0.286169649534744,0.04206519177061797,-1,0.023296613873473624,1.0665620400954052,DISCOVERY_ONLY,-0.0021212205276951294,0.003709277086666622,0.4227947518834502,491.0
vol_120d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9807376064219333,0.9903708314471104,-0.029205474817007835,0.011511215921609915,-2.537132047204555,0.011176478869279206,-0.017570356188754896,0.02535319459257901,-0.6930233633712501,0.48829488970526924,0.04206519177061797,-1,0.017570356188754896,0.6930233633712501,DISCOVERY_ONLY,-0.0044082248312253556,0.005366981732548881,0.34726388416028625,491.0
vol_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9965653556985764,0.99822695035461,-0.028883815895925563,0.010961790521326344,-2.6349541929059512,0.008414863840815415,-0.023061093804130333,0.022657705622169382,-1.0178035759086859,0.3087713123133181,0.04206519177061797,-1,0.023061093804130333,1.0178035759086859,DISCOVERY_ONLY,-0.003250292807902348,0.0029540229332990116,0.3924917049288996,491.0
vol_60d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9899950609247236,0.9952750113173382,-0.030408721334960198,0.011368176096726785,-2.6748988647102077,0.007475179659144163,-0.02617829873503715,0.024505374550740717,-1.068267643933884,0.2853997993533821,0.04206519177061797,-1,0.02617829873503715,1.068267643933884,DISCOVERY_ONLY,-0.0022387168537301356,0.0062629884568804455,0.35192205490188017,491.0
worst_day_60d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9899950609247236,0.9952750113173382,0.025666267769094468,0.00991877553176428,2.587644784066319,0.00966345752096026,0.028181698451681836,0.019704528360538202,1.4302143109459378,0.15265551930623755,0.04206519177061797,1,0.028181698451681836,1.4302143109459378,DISCOVERY_ONLY,-0.00048632608306518286,0.006164019630242996,0.3773392982355254,491.0
worst_day_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9965653556985764,0.99822695035461,0.025132299803127027,0.010339563789595696,2.4306924658095044,0.015069999759862075,0.02625841373416095,0.019033253522171514,1.3796072071216288,0.1677076171920986,0.05241739046908547,1,0.02625841373416095,1.3796072071216288,DISCOVERY_ONLY,-0.0029397517619905713,0.003994662309571876,0.45281799488027735,491.0
downside_vol_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9965653556985764,0.99822695035461,-0.026538024683435066,0.011494563187939944,-2.3087458174381665,0.02095769026337169,-0.0257904926389716,0.021484553687971964,-1.2004202188016733,0.22997618032679223,0.0698589675445723,-1,0.0257904926389716,1.2004202188016733,DISCOVERY_ONLY,-0.002750171985043439,0.0033545226269949043,0.4360037629405093,491.0
fund_current_ratio,BALANCE_SHEET_OR_FRESHNESS,10,528439,106032,2003,491,0.513870096643132,0.6740417987022785,0.021234578712953093,0.009910763567153542,2.1425774683324272,0.032147042002262205,0.001107153367553647,0.022052042550763772,0.05020638632475797,0.9599579224229076,0.09184869143503487,1,0.001107153367553647,0.05020638632475797,DISCOVERY_ONLY,0.004360170998315185,0.004840171183372169,1.5286702738583495,491.0
quality_accruals_assets_reported,QUALITY,10,528439,106032,2003,491,0.5597675417597868,0.7437471706654595,-0.011446741465727783,0.007225298317272137,-1.5842586649141184,0.11313486807331365,-0.0213391207970133,0.013404013666925257,-1.5919948552177412,0.11138586054972598,0.25141081794069703,-1,0.0213391207970133,1.5919948552177412,NO_EVIDENCE,,,,
quality_fcf_assets_reported,QUALITY,10,528439,106032,2003,491,0.44403422154685784,0.6167194809114229,0.014625759254815887,0.009330968585959179,1.567442770820606,0.1170112332224382,0.03313025946784957,0.015759305635124718,2.1022664471972705,0.035529942009983315,0.252997261021488,1,0.03313025946784957,2.1022664471972705,NO_EVIDENCE,,,,
quality_operating_margin_reported,QUALITY,10,528439,106032,1882,491,0.27944190341742375,0.6044213067753131,0.01410965575621784,0.009527198392213054,1.4809868730927451,0.13861007152714308,0.01427064384592971,0.011698031386911525,1.2199184096818703,0.22249580620819964,0.2918106768992486,1,0.01427064384592971,1.2199184096818703,NO_EVIDENCE,,,,
delta_operating_margin_126s,FUNDAMENTAL_CHANGE,10,528439,106032,1756,491,0.25320614110616363,0.5997811981288668,0.015700743662648117,0.010754650380916596,1.4599027496521906,0.14431680344178194,0.02722497021821717,0.010713951601637154,2.541076460907014,0.01105117489539425,0.29603446859852706,1,0.02722497021821717,2.541076460907014,NO_EVIDENCE,,,,
drawdown_high_60d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9901937593553845,0.9953693224686887,0.014653270211353906,0.010388730281982866,1.410496741528367,0.15839305791498193,0.031856354375530506,0.018304578019134717,1.740349017728211,0.081797751793711,0.31678611582996385,1,0.031856354375530506,1.740349017728211,NO_EVIDENCE,,,,
distance_low_120d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9809268430225627,0.9904651425984609,-0.010329093661943086,0.008024125895187454,-1.2872546862877687,0.1980055319828279,0.00300201138523562,0.017848499389238964,0.16819404924570647,0.8664306222716334,0.3771533942530055,-1,-0.00300201138523562,-0.16819404924570647,NO_EVIDENCE,,,,
mom_accel_120_252,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9517749446956034,0.9787705598309944,-0.01226872251157945,0.00948700675348423,-1.2932132157567608,0.19593732606784753,-0.025463999877101625,0.013018131857273633,-1.9560410169662017,0.05046032246212741,0.3771533942530055,-1,0.025463999877101625,1.9560410169662017,NO_EVIDENCE,,,,
mom_accel_20_60,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9876523118089315,0.9940866908103214,-0.010034538028139629,0.008028549185748288,-1.2498569537261142,0.21135180654775898,0.007703980328122482,0.016768571394172038,0.4594297359642707,0.6459255986219912,0.3932126633446678,-1,-0.007703980328122482,-0.4594297359642707,NO_EVIDENCE,,,,
quality_ocf_assets_reported,QUALITY,10,528439,106032,2003,491,0.5632078631592293,0.7437471706654595,0.01065850018776199,0.008982707340007908,1.1865576584344788,0.23540214568441875,0.015242016232240795,0.01647357761507104,0.9252401990868373,0.35484097749953014,0.4184927034389667,1,0.015242016232240795,0.9252401990868373,NO_EVIDENCE,,,,
trend_sma_120d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9809268430225627,0.9904651425984609,0.012209532563619263,0.01023432602261962,1.1929982039495417,0.2328700764525462,0.01132593660946302,0.018707150477799597,0.6054335545600004,0.5448909615214115,0.4184927034389667,1,0.01132593660946302,0.6054335545600004,NO_EVIDENCE,,,,
quality_ocf_margin_reported,QUALITY,10,528439,106032,2003,491,0.3395472325093341,0.7155575675267843,-0.009447240078478861,0.008237365203455726,-1.1468764398737075,0.25143269121094536,0.02356329937761702,0.011824207693900442,1.9928015464217723,0.04628318237072213,0.43727424558425276,-1,-0.02356329937761702,-1.9928015464217723,NO_EVIDENCE,,,,
mom_1d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9997861626412887,0.9998679643881092,-0.004139156380958874,0.0036862056014949933,-1.122877242463139,0.2614896340251912,-0.0025356723391971475,0.006700771112171877,-0.37841500578808407,0.7051223225487961,0.44508873876628285,-1,0.0025356723391971475,0.37841500578808407,NO_EVIDENCE,,,,
value_sales_yield_reported,VALUATION,10,528439,106032,2003,491,0.32908055612852194,0.667958729440169,0.012894833906638953,0.011666913281749373,1.105248114495753,0.26905209358721394,0.0041624324705079215,0.01634724406921333,0.2546259450757823,0.799012018256439,0.44842015597868984,1,0.0041624324705079215,0.2546259450757823,NO_EVIDENCE,,,,
delta_ocf_assets_126s,FUNDAMENTAL_CHANGE,10,528439,106032,2003,491,0.5581003673082419,0.7414837030330467,0.006673644496263452,0.006192632307723524,1.0776749150664096,0.2811788568852086,0.005254693860745457,0.010798853768571136,0.48659737166167205,0.6265436865299723,0.4498861710163338,1,0.005254693860745457,0.48659737166167205,NO_EVIDENCE,,,,
value_ocf_yield_reported,VALUATION,10,528439,106032,2003,491,0.5393867598720004,0.6915176550475328,0.007866782683917911,0.0072841813734046855,1.0799817138876258,0.28015032319174293,0.009583395235360514,0.013126687981944623,0.7300695536103391,0.4653476707015691,0.4498861710163338,1,0.009583395235360514,0.7300695536103391,NO_EVIDENCE,,,,
delta_profit_assets_126s,FUNDAMENTAL_CHANGE,10,528439,106032,2003,491,0.5646233529319372,0.7414837030330467,0.0058369572996051135,0.005538270883089088,1.0539313483975756,0.29191434928527826,0.01235074195021382,0.010675697729270791,1.1569025522660095,0.247312175864548,0.4578439779254002,1,0.01235074195021382,1.1569025522660095,NO_EVIDENCE,,,,
delta_profit_assets_252s,FUNDAMENTAL_CHANGE,10,528439,106032,2003,491,0.559421238780635,0.7391070620190131,0.006782145039674574,0.006571020410865342,1.0321296565233815,0.30201138259839244,0.010302947704137437,0.012157208801460396,0.8474764127518963,0.39672962885090857,0.4578439779254002,1,0.010302947704137437,0.8474764127518963,NO_EVIDENCE,,,,
drawdown_high_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9967791930572876,0.9983212615059605,0.009750201895190401,0.009472318400117348,1.0293363760945378,0.30332163537557766,0.014521897218272128,0.01638412617105864,0.8863394401786284,0.37543464212315203,0.4578439779254002,1,0.014521897218272128,0.8863394401786284,NO_EVIDENCE,,,,
fund_net_income_age_days,BALANCE_SHEET_OR_FRESHNESS,10,528439,106032,2003,491,0.5694924106661318,0.7437471706654595,0.006217971723255041,0.00626199426887865,0.9929698840763244,0.3207246310566486,-0.009654696951082743,0.011260517010742184,-0.8573937539344296,0.39122731006469214,0.4751476015654053,1,-0.009654696951082743,-0.8573937539344296,NO_EVIDENCE,,,,
mom_5d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9989175666443998,0.9993586841708163,-0.006438621418817576,0.006618023232277886,-0.9728919335632854,0.33060701444643636,-0.0020030592078531724,0.014147535811144557,-0.14158361106782183,0.8874089129833602,0.4808829301039074,-1,0.0020030592078531724,0.14158361106782183,NO_EVIDENCE,,,,
fund_equity_assets,BALANCE_SHEET_OR_FRESHNESS,10,528439,106032,2003,491,0.5653594833083856,0.7415874452995322,0.007661785347739017,0.008063877709693275,0.9501365997315512,0.3420428483227419,0.004263189810204663,0.018641232886666567,0.22869677322973503,0.819104602922926,0.48863264046105986,1,0.004263189810204663,0.22869677322973503,NO_EVIDENCE,,,,
fund_ocf_age_days,BALANCE_SHEET_OR_FRESHNESS,10,528439,106032,2003,491,0.5632078631592293,0.7437471706654595,-0.004764934468882258,0.0061998080635811605,-0.7685616102976445,0.4421536027540319,-0.015793660371137094,0.012780750230252066,-1.2357381285609872,0.21655591984221945,0.6205664600056588,-1,0.015793660371137094,1.2357381285609872,NO_EVIDENCE,,,,
value_earnings_yield_reported,VALUATION,10,528439,106032,2003,491,0.5442274321161005,0.6915176550475328,0.0052568674152175705,0.007214230923592336,0.7286802253621106,0.46619729171173574,-0.00029381919817320876,0.012179370018046653,-0.02412433465260069,0.9807534327233234,0.6430307471886011,1,-0.00029381919817320876,-0.02412433465260069,NO_EVIDENCE,,,,
mom_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9957175757277567,0.9978497057492078,-0.004973267119839984,0.008019906890662608,-0.6201153189983095,0.5351818673229773,0.002870928018459666,0.017235866512734125,0.1665670836066513,0.8677106952900651,0.7018858151028837,-1,-0.002870928018459666,-0.1665670836066513,NO_EVIDENCE,,,,
mom_skip_60_5,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9876523118089315,0.9940866908103214,0.005858727852848264,0.00941449186333226,0.6223095136623302,0.533738366666928,-0.0062256746971356075,0.016885543506450763,-0.3686985079726466,0.7123524609868925,0.7018858151028837,1,-0.0062256746971356075,-0.3686985079726466,NO_EVIDENCE,,,,
rel_mom_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9957175757277567,0.9978497057492078,-0.004973195756852594,0.008019910992361328,-0.6201061036200254,0.5351879340159489,0.002870928018459666,0.017235866512734125,0.1665670836066513,0.8677106952900651,0.7018858151028837,-1,-0.002870928018459666,-0.1665670836066513,NO_EVIDENCE,,,,
quality_profit_assets_reported,QUALITY,10,528439,106032,2003,491,0.5694924106661318,0.7437471706654595,0.005505356587943891,0.009097577754767163,0.6051453184952517,0.5450824448614853,-0.011285434134579182,0.015253901347296076,-0.7398391977000461,0.4593975715238001,0.7033321869180456,1,-0.011285434134579182,-0.7398391977000461,NO_EVIDENCE,,,,
trend_sma_20d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9967791930572876,0.9983212615059605,-0.004503760773203275,0.007902533758507444,-0.5699135126572243,0.5687363594599404,-0.004782375142071189,0.01779695443559335,-0.2687187383312388,0.7881461308985389,0.7222049009015116,-1,0.004782375142071189,0.2687187383312388,NO_EVIDENCE,,,,
delta_ocf_assets_252s,FUNDAMENTAL_CHANGE,10,528439,106032,2003,491,0.5528547287387948,0.7391070620190131,-0.003231404032462093,0.006215035613831297,-0.5199333090337794,0.6031100585046925,0.014016112155347043,0.010770788780164308,1.3013078653217474,0.1931530960717982,0.7422893027750062,-1,-0.014016112155347043,-1.3013078653217474,NO_EVIDENCE,,,,
value_eps_yield_reported,VALUATION,10,528439,106032,2003,491,0.544250140508176,0.7108420099592576,0.0037852189199228583,0.007167314333652045,0.528122354303684,0.5974144163128371,-0.005665063110078845,0.01454300974145433,-0.3895385625666457,0.6968777900073523,0.7422893027750062,1,-0.005665063110078845,-0.3895385625666457,NO_EVIDENCE,,,,
distance_low_252d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9612443441910987,0.9823732458125849,0.0041722650161514305,0.008247959000601747,0.5058542381026669,0.6129589795724274,0.03416068692091971,0.01876800277536555,1.8201556835742931,0.06873529973637754,0.7429805812999121,1,0.03416068692091971,1.8201556835742931,NO_EVIDENCE,,,,
quality_operating_income_assets_reported,QUALITY,10,528439,106032,2003,491,0.4721036865182169,0.6233495548513657,-0.003384757120927929,0.007353300297825154,-0.4603044869429609,0.6452976809940374,-0.005168654180097287,0.010975388881040191,-0.4709313024002324,0.6376897936545776,0.7705046937242237,-1,0.005168654180097287,0.4709313024002324,NO_EVIDENCE,,,,
delta_operating_margin_252s,FUNDAMENTAL_CHANGE,10,528439,106032,1630,491,0.2271558306635203,0.5951033650218802,-0.004445750808022288,0.010831986097611287,-0.41042803858497223,0.6814919816973188,0.02313797164750611,0.01283642587167137,1.8025244627142794,0.071462929472084,0.7926954565398574,-1,-0.02313797164750611,-1.8025244627142794,NO_EVIDENCE,,,,
mom_60d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9876523118089315,0.9940866908103214,0.0037612278540241364,0.00954716566577429,0.39396277237628674,0.6936085244723753,-0.005664693820816605,0.0161319854742554,-0.351146722135148,0.7254782776912383,0.7926954565398574,1,-0.005664693820816605,-0.351146722135148,NO_EVIDENCE,,,,
rel_mom_60d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9876523118089315,0.9940866908103214,0.0037614111416316583,0.00954717684822492,0.39398150902913326,0.6935946911094981,-0.0056647845037320005,0.01613198256815462,-0.35115240670508674,0.7254740132501981,0.7926954565398574,1,-0.0056647845037320005,-0.35115240670508674,NO_EVIDENCE,,,,
fund_revenue_age_days,BALANCE_SHEET_OR_FRESHNESS,10,528439,106032,2003,491,0.3439072437878355,0.7155575675267843,-0.003433608713553182,0.009135327509275674,-0.3758604943355148,0.7070206115711989,0.002371557335604278,0.009197397855784883,0.2578509022649967,0.7965219780610442,0.7966429426154354,-1,-0.002371557335604278,-0.2578509022649967,NO_EVIDENCE,,,,
delta_cash_assets_126s,FUNDAMENTAL_CHANGE,10,528439,106032,2003,491,0.5580473810600656,0.7414837030330467,0.0018852301798617688,0.005218250958039968,0.36127625808358627,0.7178929401780418,0.013780265611411862,0.009547951616813318,1.4432693172790818,0.1489446195400763,0.7976588224200465,1,0.013780265611411862,1.4432693172790818,NO_EVIDENCE,,,,
fund_debt_assets,BALANCE_SHEET_OR_FRESHNESS,10,528439,106032,2003,491,0.45433058498710355,0.6697977968915044,-0.0021357026800408866,0.007536508313360801,-0.28338092273509347,0.7768848507324173,-0.030082391514109692,0.01306819303630036,-2.3019549397952646,0.021337713432109655,0.8469893116370654,-1,0.030082391514109692,2.3019549397952646,NO_EVIDENCE,,,,
mom_10d,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9978483798508437,0.9988116794929832,-0.002012844530925305,0.007508163217838818,-0.26808747659386806,0.788631985347918,-0.007099482427058625,0.01733762257593447,-0.409484195192545,0.6821843630296469,0.8469893116370654,-1,0.007099482427058625,0.409484195192545,NO_EVIDENCE,,,,
value_book_to_market_snapshot,VALUATION,10,528439,106032,2003,491,0.5402421093068452,0.6893579296816056,-0.002880557274829373,0.011034423470704578,-0.2610519056547901,0.7940524796597488,0.002325925839727165,0.018340863574253907,0.1268165934668527,0.8990855620898224,0.8469893116370654,-1,-0.002325925839727165,-0.1268165934668527,NO_EVIDENCE,,,,
mom_skip_20_5,MARKET_TREND_RISK,10,528439,106032,2003,491,0.9957175757277567,0.9978497057492078,-0.0012898908688268194,0.00761454119696202,-0.16939837023161006,0.8654833053475159,0.005751600824401818,0.01770181232022648,0.3249159306603828,0.745244699573328,0.8992034341272892,-1,-0.005751600824401818,-0.3249159306603828,NO_EVIDENCE,,,,
quality_profit_margin_reported,QUALITY,10,528439,106032,2003,491,0.3419429678733023,0.7155575675267843,-0.001530585903307696,0.008814914142300003,-0.17363594002157037,0.8621515849846092,0.00667432021987194,0.010716102583208787,0.6228309376517193,0.533395625582066,0.8992034341272892,-1,-0.00667432021987194,-0.6228309376517193,NO_EVIDENCE,,,,
