signal_date,held_ticker,candidate_ticker,held_score,candidate_score,held_expected_return,candidate_expected_return,expected_incremental_return,estimated_total_cost,uncertainty_buffer,net_edge,trade
2019-04-25,AZO,CDNS,0.9017857142857143,1.0,0.021202304748826433,0.02755579637070195,0.006353491621875516,0.002,0.008324300689488476,-0.00397080906761296,False
2019-04-26,AZO,CDNS,0.90625,1.0,0.02132514025306998,0.02755579637070195,0.006230656117631968,0.002,0.00832959440645245,-0.004098938288820483,False
2019-04-29,NFLX,CDNS,0.8973214285714286,1.0,0.02107946924458289,0.02755579637070195,0.00647632712611906,0.002,0.008319018517298792,-0.0038426913911797323,False
2019-04-30,NFLX,CDNS,0.9017857142857143,1.0,0.021202304748826433,0.02755579637070195,0.006353491621875516,0.002,0.008324300689488476,-0.00397080906761296,False
2019-05-01,AZO,CDNS,0.8973214285714286,1.0,0.02107946924458289,0.02755579637070195,0.00647632712611906,0.002,0.008319018517298792,-0.0038426913911797323,False
2019-05-02,MCO,CDNS,0.8928571428571429,1.0,0.020956633740339344,0.02755579637070195,0.0065991626303626046,0.002,0.008313747945091118,-0.0037145853147285135,False
2019-05-03,NFLX,CDNS,0.8938053097345132,1.0,0.020982722696992837,0.02755579637070195,0.0065730736737091115,0.002,0.00831486638567462,-0.0037417927119655077,False
2019-05-06,NFLX,CDNS,0.8761061946902655,0.995575221238938,0.0204957288394609,0.02755579637070195,0.007060067531241047,0.002,0.008294076010604322,-0.0032340084793632744,False
2019-05-07,NFLX,ANET,0.8716814159292036,0.995575221238938,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008329346678606034,-0.0032388420312692403,False
2019-05-08,NFLX,ANET,0.8672566371681416,1.0,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008378959782434834,-0.0032884551350980417,False
2019-05-09,NFLX,ANET,0.8672566371681416,0.995575221238938,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008378959782434834,-0.0032884551350980417,False
2019-05-10,NFLX,ANET,0.8678414096916299,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.00837234787867105,-0.003281843231334257,False
2019-05-13,NFLX,ANET,0.8502202643171806,0.9911894273127754,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008578446896534104,-0.003487942249197311,False
2019-05-14,NFLX,ANET,0.8546255506607929,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-05-15,NFLX,CDNS,0.8546255506607929,0.9911894273127754,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-05-16,NFLX,CDNS,0.8634361233480177,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008422559327356678,-0.0033320546800198847,False
2019-05-17,NFLX,CDNS,0.8678414096916299,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.00837234787867105,-0.003281843231334257,False
2019-05-20,NFLX,CDNS,0.8458149779735683,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008632035235444134,-0.0035415305881073412,False
2019-05-21,INTU,CDNS,0.8590308370044053,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008473672176558806,-0.0033831675292220124,False
2019-05-22,NFLX,CDNS,0.8590308370044053,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008473672176558806,-0.0033831675292220124,False
2019-05-23,NFLX,CDNS,0.8502202643171806,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008578446896534104,-0.003487942249197311,False
2019-05-24,NFLX,ANET,0.8590308370044053,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008473672176558806,-0.0033831675292220124,False
2019-05-28,NFLX,ANET,0.8546255506607929,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-05-29,NFLX,ANET,0.8590308370044053,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008473672176558806,-0.0033831675292220124,False
2019-05-30,NFLX,ANET,0.8590308370044053,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008473672176558806,-0.0033831675292220124,False
2019-05-31,NFLX,ANET,0.8590308370044053,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008473672176558806,-0.0033831675292220124,False
2019-06-03,NFLX,CDNS,0.8546255506607929,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-06-04,NFLX,CDNS,0.8546255506607929,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-06-05,NFLX,CDNS,0.8539823008849557,0.995575221238938,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008533306369403535,-0.003442801722066742,False
2019-06-06,NFLX,CDNS,0.8584070796460177,0.995575221238938,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.00848097996377074,-0.003390475316433948,False
2019-06-07,NFLX,CDNS,0.8539823008849557,1.0,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008533306369403535,-0.003442801722066742,False
2019-06-10,NFLX,CDNS,0.8495575221238938,0.9911504424778761,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008586459320035694,-0.0034959546726989017,False
2019-06-11,NFLX,CDNS,0.8407079646017699,0.9911504424778761,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008695101629130748,-0.0036045969817939554,False
2019-06-12,NFLX,CDNS,0.8407079646017699,0.9911504424778761,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008695101629130748,-0.0036045969817939554,False
2019-06-13,NFLX,CDNS,0.8407079646017699,0.995575221238938,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008695101629130748,-0.0036045969817939554,False
2019-06-14,NFLX,CDNS,0.827433628318584,0.995575221238938,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008863409848815347,-0.0037729052014785548,False
2019-06-17,NFLX,CDNS,0.8185840707964602,0.995575221238938,0.020154472000752786,0.02755579637070195,0.007401324369949162,0.002,0.008802052722480639,-0.0034007283525314762,False
2019-06-18,NFLX,CDNS,0.8141592920353983,0.995575221238938,0.019940113571364944,0.02755579637070195,0.007615682799337005,0.002,0.008739036443491494,-0.0031233536441544895,False
2019-06-19,NFLX,CDNS,0.8222222222222222,0.9955555555555555,0.02033072226491612,0.02755579637070195,0.0072250741057858295,0.002,0.008854496935818055,-0.0036294228300322263,False
2019-06-20,NFLX,CDNS,0.8088888888888889,0.9955555555555555,0.01968478886436075,0.02755579637070195,0.007871007506341197,0.002,0.00866513276186172,-0.0027941252555205224,False
2019-06-21,NFLX,CDNS,0.7955555555555556,0.9955555555555555,0.019038855463805383,0.02755579637070195,0.008516940906896565,0.002,0.008484294046479173,-0.001967353139582607,False
2019-06-24,NFLX,CDNS,0.8088888888888889,0.9955555555555555,0.01968478886436075,0.02755579637070195,0.007871007506341197,0.002,0.00866513276186172,-0.0027941252555205224,False
2019-06-25,NFLX,CDNS,0.8088888888888889,0.9955555555555555,0.01968478886436075,0.02755579637070195,0.007871007506341197,0.002,0.00866513276186172,-0.0027941252555205224,False
2019-06-26,NFLX,CDNS,0.8222222222222222,0.9955555555555555,0.02033072226491612,0.02755579637070195,0.0072250741057858295,0.002,0.008854496935818055,-0.0036294228300322263,False
2019-06-27,NFLX,CDNS,0.8088888888888889,1.0,0.01968478886436075,0.02755579637070195,0.007871007506341197,0.002,0.00866513276186172,-0.0027941252555205224,False
2019-06-28,NFLX,CDNS,0.8,1.0,0.019254166597323843,0.02755579637070195,0.008301629773378106,0.002,0.008543544509131765,-0.002241914735753658,False
2019-07-01,NFLX,CDNS,0.8061674008810573,1.0,0.019552946364100553,0.02755579637070195,0.008002850006601395,0.002,0.008627486553934407,-0.0026246365473330114,False
2019-07-02,NFLX,CDNS,0.8237885462555066,1.0,0.020406602840605446,0.02755579637070195,0.007149193530096503,0.002,0.008877244652060006,-0.0037280511219635036,False
2019-07-03,NFLX,CDNS,0.827433628318584,1.0,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008863409848815347,-0.0037729052014785548,False
2019-07-05,NFLX,CDNS,0.827433628318584,1.0,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008863409848815347,-0.0037729052014785548,False
2019-07-08,NFLX,CDNS,0.8266666666666667,1.0,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008873315713087058,-0.0037828110657502647,False
2019-07-09,NFLX,CDNS,0.8222222222222222,1.0,0.02033072226491612,0.02755579637070195,0.0072250741057858295,0.002,0.008854496935818055,-0.0036294228300322263,False
2019-07-10,NFLX,CDNS,0.8,1.0,0.019254166597323843,0.02755579637070195,0.008301629773378106,0.002,0.008543544509131765,-0.002241914735753658,False
2019-07-11,NFLX,CDNS,0.8044444444444444,0.9955555555555555,0.019469477730842295,0.02755579637070195,0.008086318639859653,0.002,0.008603841294338376,-0.002517522654478723,False
2019-07-12,NFLX,CDNS,0.7822222222222223,1.0,0.018392922063250015,0.02755579637070195,0.009162874307451933,0.002,0.008313377000735811,-0.001150502693283878,False
2019-07-15,NFLX,CDNS,0.7955555555555556,1.0,0.019038855463805383,0.02755579637070195,0.008516940906896565,0.002,0.008484294046479173,-0.001967353139582607,False
2019-07-16,NFLX,CDNS,0.8088888888888889,1.0,0.01968478886436075,0.02755579637070195,0.007871007506341197,0.002,0.00866513276186172,-0.0027941252555205224,False
2019-07-17,NFLX,CDNS,0.5111111111111111,1.0,0.012074424989004406,0.02755579637070195,0.015481371381697542,0.002,0.008090239138921021,0.005391132242776522,True
2019-07-18,ISRG,SNPS,0.7822222222222223,0.9866666666666667,0.018392922063250015,0.02755579637070195,0.009162874307451933,0.002,0.008313377000735811,-0.001150502693283878,False
2019-07-19,ISRG,SNPS,0.7733333333333333,0.9866666666666667,0.018043041471282523,0.02755579637070195,0.009512754899419426,0.002,0.00822283502182249,-0.0007100801224030635,False
2019-07-22,ISRG,SNPS,0.7688888888888888,0.9866666666666667,0.018043041471282523,0.02755579637070195,0.009512754899419426,0.002,0.00821574228626392,-0.0007029873868444952,False
2019-07-23,ISRG,SNPS,0.8844444444444445,0.9866666666666667,0.02072515705678706,0.02755579637070195,0.00683063931391489,0.002,0.008303847566129893,-0.003473208252215002,False
2019-07-24,ISRG,SNPS,0.8844444444444445,0.9866666666666667,0.02072515705678706,0.02755579637070195,0.00683063931391489,0.002,0.008303847566129893,-0.003473208252215002,False
2019-07-25,ISRG,SNPS,0.88,0.9822222222222222,0.02060286748811793,0.02755579637070195,0.00695292888258402,0.002,0.00829863401338295,-0.0033457051307989307,False
2019-07-26,ISRG,SNPS,0.8755555555555555,0.9777777777777777,0.020480577919448798,0.02755579637070195,0.007075218451253151,0.002,0.00829343217220073,-0.0032182137209475783,False
2019-07-29,AMD,SNPS,0.8222222222222222,0.9822222222222222,0.02033072226491612,0.02755579637070195,0.0072250741057858295,0.002,0.008854496935818055,-0.0036294228300322263,False
2019-07-30,AMD,SNPS,0.8266666666666667,0.9777777777777777,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008873315713087058,-0.0037828110657502647,False
2019-07-31,MCO,SNPS,0.8097345132743363,0.9867256637168141,0.019725755141977098,0.02755579637070195,0.007830041228724851,0.002,0.008676902945169505,-0.0028468617164446553,False
2019-08-01,MCO,SNPS,0.8097345132743363,0.9867256637168141,0.019725755141977098,0.02755579637070195,0.007830041228724851,0.002,0.008676902945169505,-0.0028468617164446553,False
2019-08-02,MCO,SNPS,0.8008849557522124,0.9867256637168141,0.01929703828320141,0.02755579637070195,0.00825875808750054,0.002,0.008555468761877155,-0.002296710674376616,False
2019-08-05,ORLY,ANET,0.8546255506607929,0.986784140969163,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-08-06,ORLY,ANET,0.8458149779735683,0.986784140969163,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008632035235444134,-0.0035415305881073412,False
2019-08-07,ORLY,ANET,0.8458149779735683,0.986784140969163,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008632035235444134,-0.0035415305881073412,False
2019-08-08,ORLY,ANET,0.8414096916299559,0.9823788546255506,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008686377845273653,-0.0035958731979368608,False
2019-08-09,ISRG,ANET,0.8546255506607929,0.9779735682819384,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-08-12,ISRG,ANET,0.8546255506607929,0.9823788546255506,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-08-13,ISRG,ANET,0.8414096916299559,0.9779735682819384,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008686377845273653,-0.0035958731979368608,False
2019-08-14,ISRG,ANET,0.8546255506607929,0.9779735682819384,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008525647222503254,-0.0034351425751664613,False
2019-08-15,ISRG,ANET,0.8502202643171806,0.9823788546255506,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008578446896534104,-0.003487942249197311,False
2019-08-16,ISRG,ANET,0.8508771929824561,0.9824561403508771,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008570522369872156,-0.0034800177225353638,False
2019-08-19,ISRG,ANET,0.8464912280701754,0.9824561403508771,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008623759107532275,-0.003533254460195482,False
2019-08-20,ISRG,KLAC,0.8289473684210527,0.9824561403508771,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008843914676482713,-0.0037534100291459205,False
2019-08-21,ISRG,LRCX,0.8325991189427313,0.9955947136563876,0.020465291723365156,0.02755579637070195,0.007090504647336793,0.002,0.008797195895740486,-0.0037066912484036937,False
