window_end,window_months,strategy_cagr,benchmark_cagr,cagr_spread,strategy_vol,benchmark_vol,strategy_mdd,benchmark_mdd
2017-02,36,0.17371486120983204,0.1050016687793145,0.06871319243051754,0.1676281539906321,0.10394331011730985,-0.1350275748037546,-0.08491111980164268
2017-03,36,0.20594198724011448,0.10242191258626021,0.10352007465385427,0.1600779803207573,0.10403432213073477,-0.13502757480375482,-0.08491111980164268
2017-04,36,0.21548086912836162,0.10350645697382688,0.11197441215453474,0.15974620113888752,0.10403240788722247,-0.13502757480375438,-0.08491111980164268
2017-05,36,0.21326040177853756,0.10022768640009816,0.1130327153784394,0.15925940464225527,0.10372896323800938,-0.13502757480375438,-0.08491111980164257
2017-06,36,0.18420736318920472,0.09507603906499584,0.08913132412420888,0.16037581554217398,0.10347936321931904,-0.13502757480375438,-0.08491111980164268
2017-07,36,0.22420854357789866,0.10751106706275837,0.11669747651514029,0.16825462806064054,0.10292143987057849,-0.1350275748037546,-0.08491111980164257
2017-08,36,0.18230963572855385,0.09437654546702956,0.0879330902615243,0.15940178139397126,0.10136009600842608,-0.13502757480375438,-0.08491111980164257
2017-09,36,0.22545014342034397,0.10679150209275323,0.11865864132759074,0.14668848187867434,0.10075543720201999,-0.1350275748037546,-0.08491111980164279
2017-10,36,0.24148084547976678,0.10679646889007244,0.13468437658969434,0.1472788117587721,0.10075612455842595,-0.1350275748037545,-0.08491111980164268
2017-11,36,0.2407573534390044,0.10790640050512845,0.13285095293387594,0.14735776950951734,0.10096730144999408,-0.1350275748037545,-0.08491111980164257
2017-12,36,0.25193133848538807,0.1133092093848922,0.13862212910049587,0.14635872919116216,0.10074832534326494,-0.1350275748037546,-0.08491111980164257
2018-01,36,0.3139937028925044,0.14526781038990633,0.16872589250259806,0.17428700919232942,0.10155820003024126,-0.1350275748037546,-0.08491111980164279
2018-02,36,0.28761322726924,0.11078326497472002,0.17682996229451997,0.17209846041059576,0.10173713271327438,-0.1350275748037545,-0.08491111980164268
2018-03,36,0.2897238746166553,0.10636249352231197,0.1833613810943433,0.17168704520719233,0.10293733354807108,-0.1350275748037547,-0.08491111980164268
2018-04,36,0.26623275328400453,0.10465604173394749,0.16157671155005704,0.16920828983126424,0.1029578191694066,-0.1350275748037547,-0.08491111980164257
2018-05,36,0.2549112611165587,0.10880405820869621,0.1461072029078625,0.1693940275879902,0.1033259173396295,-0.1350275748037546,-0.08491111980164268
2018-06,36,0.26034174463980775,0.11855077459080521,0.14179097004900254,0.16954206601264885,0.1018700724471626,-0.1350275748037546,-0.08491111980164257
2018-07,36,0.248491750299346,0.12379758427246035,0.12469416602688566,0.17013929496263733,0.10283000044504305,-0.11405346851145393,-0.06697993246405876
2018-08,36,0.2880245562997614,0.15968633331637516,0.12833822298338626,0.1675989696038909,0.0944353370933107,-0.11405346851145381,-0.06697993246405876
2018-09,36,0.3180105909948714,0.1720345395387579,0.14597605145611348,0.16190108004671735,0.09177057761599473,-0.11405346851145381,-0.06697993246405864
2018-10,36,0.26787876226125995,0.11366911397454538,0.15420964828671457,0.16779629204519397,0.09378346026345359,-0.11405346851145393,-0.06910442393564453
2018-11,36,0.265067672760265,0.11915116318246866,0.14591650957779634,0.16794162402019527,0.09386651791485011,-0.07958582605504982,-0.06910442393564453
2018-12,36,0.24426388023928958,0.09161559353374615,0.15264828670554342,0.17549909586796414,0.10859830114404918,-0.1328287228208792,-0.13532099886114823
2019-01,36,0.302142031570217,0.13923359740054275,0.16290843416967427,0.16638512073411083,0.11083743429929618,-0.13282872282087932,-0.13532099886114834
2019-02,36,0.31368134734311837,0.1517297706538796,0.16195157668923876,0.16668763281077303,0.11123863666658224,-0.13282872282087943,-0.13532099886114834
2019-03,36,0.28852524613711994,0.13376536667666894,0.154759879460451,0.16155530819328195,0.10643450001325055,-0.13282872282087932,-0.13532099886114834
2019-04,36,0.2689639567565991,0.1474934518990696,0.12147050485752953,0.16034911374425934,0.1077229769874511,-0.13282872282087943,-0.13532099886114823
2019-05,36,0.24124333557572086,0.11626887927414953,0.12497445630157134,0.1729278024102028,0.11619964859493838,-0.13282872282087943,-0.13532099886114834
2019-06,36,0.27027136721823486,0.1402633766931829,0.13000799052505196,0.17852575778988777,0.12113709744016611,-0.13282872282087932,-0.13532099886114846
2019-07,36,0.2438307846782306,0.13237894601321076,0.11145183866501984,0.1766280599830384,0.12025815552095508,-0.13282872282087932,-0.13532099886114834
2019-08,36,0.24333979400132244,0.12557441457144347,0.11776537942987897,0.1766719314152329,0.121202256562004,-0.13282872282087932,-0.13532099886114834
2019-09,36,0.23192331446586456,0.1328060294783091,0.09911728498755545,0.177340399663216,0.12114626941840612,-0.1328287228208792,-0.13532099886114846
2019-10,36,0.19816508501553587,0.14776384405101406,0.05040124096452181,0.17297905183941753,0.12011360663394224,-0.13282872282087932,-0.13532099886114834
2019-11,36,0.18975816748718488,0.1475274326018179,0.042230734885366994,0.17326932460636382,0.12006901341307363,-0.13282872282087932,-0.13532099886114846
2019-12,36,0.2077009041968232,0.15081108551001954,0.05688981868680365,0.17359009234586126,0.12038002989017271,-0.13282872282087943,-0.13532099886114834
2020-01,36,0.17062650937985224,0.14387342020741278,0.02675308917243946,0.17822080341269794,0.12055552306609771,-0.13282872282087932,-0.13532099886114834
