date,nav,net_return,turnover,entry_exit_notional,resize_notional,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,execution_l1_error,max_abs_weight_error,max_overweight,inaccessible_target_weight
2019-03-08,1.060516127530431,-0.0007864503693232328,0.015635344564454718,0.012750608843508432,0.006694015767177903,1.9444624610686336e-05,18,0.5595126794171925,0.05176312711256352,0.5603161462381079,0.019444624610686335,0.5408715216274216,1.0407418620599311,0.053421113057849585,0.016048534381729845,0.45364623536443255
2019-03-11,1.0659465402394193,0.005120537602416153,0.056760173413509946,0.08635428435327017,0.02265009211146893,0.00010900437646473909,19,0.552085620349364,0.06799617863715621,0.5767369562730141,0.1090043764647391,0.46773257980827504,0.9521410992892532,0.06259359018660277,0.004139008605310482,0.44467652024489346
2019-03-12,1.067971217327238,0.001899417101502987,0.10103286708059764,0.10631571056199783,0.007174631653610071,0.0001134903422156079,21,0.4624010379642949,0.06822734138299978,0.5843863988819491,0.1134903422156079,0.4708960566663412,1.0196172741611997,0.04269752847200215,0.027182026202027018,0.46517037646430687
2019-03-13,1.071300215146268,0.0031171231630768848,0.0626077407626672,0.02549573930358981,0.055913520787102586,8.14092600906924e-05,22,0.41712040773103576,0.0733402716587808,0.5792861164260993,0.0814092600906924,0.4978768563354069,0.9241573542415481,0.07117689287508432,0.02106362018826377,0.41819421738657436
2019-03-14,1.0710133272151445,-0.00026779415057276434,0.025996259819123756,0.02109242139063881,0.007124128306856047,2.8216549697494858e-05,21,0.44099633714691144,0.07337706733303219,0.5567559478279706,0.028216549697494858,0.5285393981304757,0.9568559054308309,0.0745250740279297,0.02331229134934646,0.4468309766709034
2019-03-15,1.07672306170892,0.005331151675415757,0.0906429286395602,0.11651625541223881,0.00656131138425997,0.0001230775667964988,21,0.49681208750604566,0.07456184610159243,0.6214491561408683,0.12307756679649878,0.4983715893443695,1.0402785269174708,0.07533846738730983,0.009536381480858768,0.4733954982894093
2019-03-18,1.0775313817499002,0.0007507223256619788,0.04079800522235934,0.0419345140814093,0.015878361372909287,5.78128754543186e-05,20,0.5201938337668376,0.07481356278627702,0.6102373568160221,0.057812875454318596,0.5524244813617035,1.0913069277070022,0.06650252192513034,0.010694129191879502,0.4901963404387991
2019-03-19,1.078303164050932,0.000716250416557207,0.06562391584896964,0.030963028018818447,0.03944431133654045,7.04073393553589e-05,19,0.5806254044857906,0.06885955280764089,0.661679748409495,0.0704073393553589,0.591272409054136,1.187174816224204,0.06558549610383593,0.003158935733306646,0.5380323501681507
2019-03-20,1.079002368152444,0.0006484299822373529,0.1254495043583134,0.142965142927045,0.02242331280223922,0.00016538845572928423,20,0.4946426340386847,0.06904938782951668,0.6791718394971098,0.16538845572928423,0.5137833837678256,1.0233414161603034,0.0614404050211319,0.010208215867451112,0.4387507478969032
2019-03-21,1.0847107025026357,0.005290381669843747,0.07361516194114182,0.07355456795708812,0.02512681125426598,9.86813792113541e-05,23,0.44344205717253093,0.06929474726825863,0.6037720030833508,0.0986813792113541,0.5050906238719967,0.9560616856512174,0.059947427640008454,0.01021914232729072,0.4225353536546612
2019-03-22,1.074187766092074,-0.009701145555476853,0.019548253227042237,0.0,0.019592126185103653,1.959212618510365e-05,23,0.467281702447669,0.06968857235344052,0.5621443592877857,0.01959212618510365,0.5425522331026821,1.0147317827796227,0.06367378928599547,0.01256424902900679,0.4173024092695983
2019-03-25,1.0760735595257045,0.001755552886709033,0.12911040275069374,0.17347283730791635,0.010228946344281988,0.00018370178365219832,19,0.5408961341288928,0.06988366874534023,0.6644233776279518,0.1837017836521983,0.4807215939757535,1.0070815061599474,0.07808124437109355,0.004751438781423908,0.42748574188618976
2019-03-26,1.0817226154455575,0.005249693080780604,0.0931118417621123,0.05746398183146175,0.06301565744356397,0.00012047963927502572,21,0.47226255339549916,0.07015775972863691,0.6338661536241126,0.12047963927502572,0.5133865143490869,0.9909041581187353,0.07230825247456256,0.007260690559130534,0.4264456891941262
2019-03-27,1.0763647730239692,-0.0049530649956702755,0.11339374847757852,0.09428979569796994,0.03305846765424415,0.00012734826335221411,19,0.5739921365546246,0.07029389804353292,0.6949091516849532,0.1273482633522141,0.567560888332739,1.1441863473398217,0.07514033727117216,0.006218828083602676,0.5173459449168973
2019-03-28,1.078473142524528,0.0019587871634219045,0.0036362615838466503,0.0,0.0036508703857347164,3.6508703857347165e-06,19,0.5692462618841887,0.07134197147323519,0.5230212822522206,0.0036508703857347164,0.5193704118664858,1.0268140938822001,0.0686929257678041,0.006606221014731278,0.477132930524814
2019-03-29,1.0824319329447485,0.0036707362141199518,0.0522751586911259,0.058811287303916146,0.01451101876121893,7.332230606513508e-05,19,0.5358947540457624,0.07144127948183113,0.6067918994657048,0.07332230606513508,0.5334695934005697,1.0562811719416292,0.06967038968306712,0.00722246754742973,0.4996472436550742
2019-04-01,1.086300144803149,0.0035736305819038527,0.007190744061903388,0.0,0.00953570226158227,9.53570226158227e-06,19,0.5388271775436884,0.07082752198252273,0.5416869182339558,0.00953570226158227,0.5321512159723735,1.060741695733277,0.06905537694999067,0.0025807743118526263,0.5004947209091146
2019-04-02,1.0877165390288521,0.0013038700514578228,0.03729310122608727,0.0,0.03729310122608723,3.729310122608723e-05,19,0.5008123621828607,0.07102980212939203,0.5557652000264011,0.03729310122608723,0.5184720988003139,1.016726918652337,0.08046545980758649,0.006343592287956692,0.4663688702033505
2019-04-03,1.0896670602993763,0.0017932257169368526,0.041523798280473125,0.014946169723156252,0.050621415083021835,6.55675848061781e-05,18,0.5173631336110242,0.082942057758399,0.5744246088530751,0.0655675848061781,0.508857024046897,1.0186203625463848,0.08404244527597073,0.0094026956367399,0.47689723378424165
2019-04-04,1.08613816531045,-0.0032385075382169726,0.01620615791784154,0.0,0.029075357820274296,2.9075357820274297e-05,18,0.5223659283411531,0.08221501337364058,0.6003589999115391,0.029075357820274296,0.5712836420912648,1.0962030316581202,0.07541705159644353,0.010720859340621496,0.5280202372348921
2019-04-05,1.0889267433375978,0.002567424768054938,0.04040393161624372,0.02746491240218417,0.018806975069655785,4.627188747183995e-05,19,0.4864681428446844,0.08220107327538162,0.5077371907846588,0.046271887471839954,0.4614653033128189,0.9151407761871346,0.06884538986093304,0.008032321855624986,0.43698271435842034
2019-04-08,1.0894888180158657,0.000516173086671623,0.03314397859003299,0.027440282995196272,0.005719796416021258,3.3160079411217525e-05,18,0.5193289253957885,0.08203474752442051,0.5520549978419425,0.03316007941121753,0.5188949184307249,1.005732790327075,0.06622018042883564,0.010793795607169074,0.4872883376822093
2019-04-09,1.0901372448049342,0.0005951660800422864,0.0061584111092711676,0.0,0.011658527236221496,1.1658527236221496e-05,18,0.5183556762922756,0.0818627918550588,0.5369348692921929,0.011658527236221496,0.5252763420559714,1.0200747189412689,0.06689971682879087,0.00877270234853992,0.492608536762781
2019-04-10,1.09168676574733,0.0014213998739882605,0.008042745042050938,0.0,0.00804274504205094,8.04274504205094e-06,18,0.5095730232598406,0.08214538559058193,0.5185060490205647,0.00804274504205094,0.5104633039785138,0.9952608246050195,0.06604470900275514,0.010406026992359766,0.48506091626698333
2019-04-11,1.0924213270090015,0.0006728681566170458,0.0003497583781560654,0.0,0.00035355385859530807,3.535538585953081e-07,18,0.5095761612112157,0.0817375667973271,0.5238752818268958,0.00035355385859530807,0.5235217279683005,1.0241285488341125,0.06472536122852429,0.006422824133027482,0.5001781511095988
2019-04-12,1.0953461819961827,0.002677405607952821,0.04347882924275229,0.0289152480046245,0.03137814265586178,6.029339066048628e-05,18,0.4815205524240269,0.08247792620580523,0.5594525412810674,0.06029339066048628,0.4991591506205811,0.9887674850079415,0.08254142662453096,0.003716496776081428,0.4823516762726161
2019-04-15,1.0955778760350652,0.00021152585610906272,0.00818579329906852,0.0,0.009345225343452787,9.345225343452788e-06,18,0.47438785969604313,0.08257517396441166,0.49446330060488813,0.009345225343452787,0.48511807526143536,0.9556627823992023,0.0668102236117105,0.005516754092777812,0.46875777508232536
2019-04-16,1.0932936688423727,-0.002084933661639088,0.009329248699468703,0.0,0.012291894810369271,1.2291894810369272e-05,18,0.4690065474641887,0.08307270055137414,0.501560508081263,0.012291894810369271,0.48926861327089366,0.9602085665847678,0.06420337715465001,0.006594344265761975,0.462281411562513
2019-04-17,1.0869894403714129,-0.005766271817557511,0.012745404411831208,0.0,0.016211614817737332,1.621161481773733e-05,18,0.48099819811582445,0.08387086307227556,0.5337205506522893,0.016211614817737332,0.5175089358345519,0.9995349747679645,0.06998373499695716,0.004716812095685113,0.4774864011276421
2019-04-18,1.0874280500111222,0.00040350864821592225,0.025850955780871966,0.026392493849112617,0.015417752640603551,4.1810246489716165e-05,18,0.4906757519976288,0.08379662285688745,0.5310656635102445,0.041810246489716166,0.4892554170205284,0.9950654262360588,0.07512048586123202,0.005284641790240675,0.4825421550019522
2019-04-22,1.086201449654265,-0.0011279830025028303,0.013638026053326447,0.011360248816251476,0.005639428272107382,1.6999677088358858e-05,20,0.48094512515265253,0.08464558391075111,0.5249462038567881,0.016999677088358856,0.5079465267684293,0.9959385036057248,0.07321559825178704,0.004426892488049059,0.48839174513897815
2019-04-23,1.09002546719571,0.003520541739897576,0.038495087729241484,0.017914091710353103,0.04693379929490964,6.484789100526273e-05,20,0.49136908338031704,0.08449728718540765,0.5787038095450073,0.06484789100526273,0.5138559185397447,1.0117013913580006,0.06945664512467471,0.00665315819057543,0.4905029362708908
2019-04-24,1.0899613537475559,-5.881830295118018e-05,0.028341993545178426,0.025685592637442068,0.030878261373082066,5.656385401052414e-05,19,0.4912500581321546,0.09113180727856617,0.545064328234538,0.056563854010524134,0.4885004742240139,0.9638073633340236,0.05292129858876646,0.006950348161577455,0.4713374056472736
2019-04-25,1.0929699496803222,0.0027602776212405367,0.013203561778694231,0.016355573579807048,0.006730715708483956,2.3086289288291004e-05,19,0.486565659995037,0.0917406052162116,0.5141598152243959,0.023086289288291,0.4910735259361049,0.9718643056390035,0.04865785283411626,0.0055191060122441295,0.47101648331476
2019-04-26,1.0942437936199894,0.0011654885297072148,0.003296032174619521,0.0,0.005397461659548082,5.397461659548082e-06,19,0.4848020076110692,0.09203947040015913,0.509940528003417,0.005397461659548082,0.5045430663438689,0.9908319155520942,0.05252771333211388,0.005273567866130438,0.4732435947746543
2019-04-29,1.0938956295243358,-0.0003181778116390088,0.038401199491146544,0.056293883844700306,0.016833528990503114,7.312741283520342e-05,20,0.4812458602011348,0.0914206546868984,0.5741399107842629,0.07312741283520342,0.5010124979490594,1.0284206004133543,0.0799833252694736,0.012472255385190064,0.49572721926248453
2019-04-30,1.0999809294425895,0.005562962090724932,0.08926721681484827,0.11862677854703751,0.016360678262974444,0.00013498745681001198,18,0.5220658922796518,0.09181942669131632,0.6257078068880717,0.13498745681001198,0.4907203500780597,1.0687466164211097,0.07032931126729171,0.0066355157032714635,0.47883527768125905
2019-05-01,1.0944610956570189,-0.005018117712611403,0.05623344845623103,0.056188265667508244,0.02167681772939203,7.786508339690027e-05,20,0.4900562238502182,0.0859716730884519,0.588657878655676,0.07786508339690026,0.5107927952587757,1.0183358900557304,0.05437321212752233,0.006808149314687831,0.47190954609743735
2019-05-02,1.0957700517986884,0.0011959823394944724,0.10353594877897009,0.1419221009186803,0.016305667074551316,0.0001582277679932316,19,0.5382375070758669,0.08532360325347657,0.6500677141476623,0.1582277679932316,0.4918399461544307,1.009965823104055,0.054073008326689036,0.008828162553431704,0.48264945938101844
2019-05-03,1.0996948801203226,0.003581799224382509,0.013013883351045537,0.0,0.016231434939624437,1.6231434939624438e-05,19,0.5461041555240758,0.08529258761233674,0.5632447640393998,0.016231434939624437,0.5470133290997754,1.0896009103206852,0.06169299365339964,0.0028543177268173106,0.516606045262465
2019-05-06,1.0973030854683554,-0.002174962069210973,0.021022967315509247,0.031091263345987247,0.002355636325191197,3.344689967117845e-05,19,0.53867716003884,0.0857148964854222,0.5321775007071875,0.03344689967117845,0.4987306010360091,0.9924860568785501,0.06452872931850274,0.0024507652915054558,0.4570679341810237
2019-05-07,1.0866429473072148,-0.009714852990311829,0.051652031940452904,0.04679739624970354,0.033947273427407665,8.074466967711121e-05,21,0.5213583514636768,0.08530547905531616,0.572929322964106,0.0807446696771112,0.49218465328699484,1.0344079520757223,0.08345160298883346,0.008048777554727167,0.45402481075740614
2019-05-08,1.0863154838526936,-0.00030135331511849106,0.017871575215927353,0.011174763272372473,0.006696811943554818,1.787157521592729e-05,22,0.5036346163724468,0.0854305821975571,0.5371668115457103,0.01787157521592729,0.519295236329783,1.033751900343153,0.07069224110379504,0.005709860502307665,0.4556956311383497
2019-05-09,1.0848962613542559,-0.0013064551868526841,0.08898518300007013,0.0824581736406099,0.022881024262728433,0.00010533919790333833,24,0.4316091632053699,0.08552788257721024,0.626980407488586,0.10533919790333833,0.5216412095852476,0.9620559861870183,0.047659564062410564,0.008378360474133265,0.42650865059490195
2019-05-10,1.0887037660340526,0.0035095564575398086,0.006830982696516203,0.0,0.009998794989262785,9.998794989262785e-06,24,0.4264322331292344,0.08597352032049398,0.5168736363066956,0.009998794989262785,0.5068748413174328,0.9371654065531547,0.05379557365691791,0.006159995881321587,0.41154420429006233
2019-05-13,1.0668617322570062,-0.02006242143959225,0.07355574425141267,0.08326910153235037,0.04593742097061128,0.00012920652250296167,23,0.4172014577477432,0.08557826399027811,0.5712961450574576,0.12920652250296166,0.44208962255449596,0.9328006063141434,0.06453861246837715,0.021152010280915935,0.4395542976280184
2019-05-14,1.0768855162004287,0.009395579239885876,0.05420709786322236,0.03506534403292599,0.04565471422429783,8.072005825722382e-05,23,0.4409788692449559,0.06479064123800463,0.6133402000301159,0.08072005825722382,0.5326201417728921,0.9935106109284365,0.05193626312874266,0.027526416434979842,0.46594895530888986
2019-05-15,1.081036290016875,0.003854424406311452,0.0778619481221885,0.12114705155819484,0.020631581323556223,0.00014177863288175109,24,0.45316865785481675,0.06538027278801235,0.6091098488456627,0.14177863288175108,0.4673312159639116,1.001581202574384,0.05618077595424144,0.011891546878248048,0.45253635437554535
2019-05-16,1.0863114275472503,0.004879704390213346,0.034516791323074114,0.03139691881320077,0.01752099214104526,4.891791095424603e-05,24,0.471061678274596,0.06618399655946619,0.6004547730365458,0.04891791095424603,0.5515368620822998,1.0429220886324515,0.052444229081345384,0.00792811686102642,0.4441717994039369
2019-05-17,1.0813990466825503,-0.004522074186213421,0.06023760480944673,0.06023760480944678,0.014363810602240581,7.460141541168736e-05,21,0.5190400234046986,0.06625470037180872,0.6067814905197402,0.07460141541168736,0.5321800751080528,1.0425264148747018,0.053792422739427796,0.00628402666698747,0.43418814475195705
