date,nav,net_return,turnover,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation,blocked_names
2019-01-02,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-03,0.9991357198819668,-0.0008642801180331894,0.8642801180332295,0.0008642801180332295,104,0.13571988196677054,0.053580201212715485,1.0,0.8642801180332295,0.13571988196677048,0.13571988196677048,15
2019-01-04,1.0319106885337366,0.03280331990897256,0.2024040302067482,0.0003607561261891581,107,0.08730988227317538,0.05733004797871685,0.44806600846233346,0.3607561261891581,0.08730988227317535,0.08730988227317535,14
2019-01-07,1.0494156041302032,0.016963595581454438,0.16466132352067694,0.0002721186738087919,107,0.14303410914209225,0.05639540166203464,0.4151527829508843,0.2721186738087919,0.14303410914209239,0.14303410914209239,15
2019-01-08,1.057982138765999,0.008163147757742628,0.12496787364064181,0.0002321691560907717,104,0.1596096067299403,0.05470574789424816,0.39177876282071217,0.23216915609077168,0.15960960672994046,0.15960960672994046,14
2019-01-09,1.0690402740421587,0.01045210015459963,0.15743995975923164,0.00031182078746436816,102,0.15485022071212717,0.050177904624868576,0.46667100817649526,0.31182078746436814,0.15485022071212712,0.15485022071212712,14
2019-01-10,1.0752534618036673,0.0058119304879094,0.17979408946527092,0.00032700566827268497,109,0.1864876087382995,0.053402630188550834,0.5134932770109845,0.32700566827268496,0.18648760873829956,0.18648760873829956,14
2019-01-11,1.0756168374525172,0.00033794417944998933,0.10359827584168306,0.0002064876219399237,113,0.18709504299678803,0.05302385332745684,0.3935826649367116,0.2064876219399237,0.18709504299678795,0.18709504299678795,14
2019-01-14,1.069618199594974,-0.0055769281854589625,0.10380281602377017,0.00019595196013099254,112,0.17645377114091598,0.05254077011886544,0.37240573127190857,0.19595196013099253,0.17645377114091604,0.17645377114091604,13
2019-01-15,1.0782316540877965,0.008052830903666486,0.17509605751090707,0.00030900520115349745,110,0.1338031666116296,0.05562702283438117,0.442808367765127,0.30900520115349744,0.13380316661162955,0.13380316661162955,11
2019-01-16,1.0755276727011105,-0.002507792621775362,0.17474500481694413,0.00032743977423170116,109,0.11204540278282837,0.04818448578954719,0.43948517701452966,0.3274397742317012,0.11204540278282851,0.11204540278282851,11
2019-01-17,1.0840883540235948,0.007959517490595758,0.08739274595417765,0.00016093031915256862,111,0.09728755603088224,0.04946691192723453,0.25821787518345085,0.1609303191525686,0.09728755603088222,0.09728755603088222,10
2019-01-18,1.094607466451412,0.009703187372851696,0.16687239209904026,0.00032128102613485695,112,0.08385791408886878,0.04966442242916568,0.40513894022372554,0.32128102613485693,0.08385791408886858,0.08385791408886858,9
2019-01-22,1.0785462464942297,-0.014673040746972954,0.18092562722228245,0.00033861485586857544,111,0.061841471024703276,0.05515241776619942,0.4004563268932788,0.3386148558685754,0.06184147102470339,0.06184147102470339,8
2019-01-23,1.0780981048486638,-0.0004155052664849279,0.16877659700609673,0.0003042103210592294,113,0.09519122948177328,0.05311086566095341,0.3994015505410027,0.3042103210592294,0.09519122948177329,0.09519122948177329,10
2019-01-24,1.089740949923069,0.010799430053760828,0.16782447297857778,0.0003333925072985142,110,0.09188636614492118,0.054351056487276346,0.4252788734434355,0.33339250729851416,0.09188636614492138,0.09188636614492138,9
2019-01-25,1.1028255244061789,0.012007050376544592,0.160614722537295,0.0003109899638739084,107,0.10100741643695799,0.04988864700957106,0.4119973803108664,0.31098996387390837,0.10100741643695807,0.10100741643695807,9
2019-01-28,1.0924069741523814,-0.009447142837401556,0.28228244409814446,0.0004977597985629596,106,0.03511490209218748,0.043302488619075805,0.5328747006551472,0.49775979856295965,0.03511490209218752,0.03511490209218752,6
2019-01-29,1.09001369602862,-0.0021908301396724728,0.2371964397458454,0.00044922264054015525,112,0.010005953794879563,0.04260753909094472,0.4592285943350349,0.44922264054015526,0.010005953794879587,0.010005953794879587,3
2019-01-30,1.1112518730810383,0.019484321279446215,0.11673532470839373,0.00022802711085939006,115,0.0043689440451695205,0.03708512976493863,0.2323960549045597,0.22802711085939006,0.004368944045169641,0.004368944045169641,2
2019-01-31,1.1262724178165175,0.013516777878478159,0.15602005266818972,0.0003119491133920734,114,0.004218340917544028,0.037350947592004545,0.31616745430961746,0.3119491133920734,0.004218340917544062,0.004218340917544062,2
2019-02-01,1.131959824652875,0.005049761271241682,0.1614655331877522,0.0003184941407861447,109,0.008632735153399684,0.04925293365868809,0.3271268759395444,0.3184941407861447,0.008632735153399722,0.008632735153399722,4
2019-02-04,1.1394663346801732,0.0066314279569066326,0.14504991308263057,0.0002876511927227256,107,0.006124764622685408,0.04932405915666639,0.29377595734541073,0.2876511927227256,0.0061247646226851435,0.0061247646226851435,3
2019-02-05,1.1459199359957113,0.005663705121529139,0.09670256173005512,0.00019278055158108482,109,0.0054645251580831555,0.04681536876203885,0.19824507673916802,0.1927805515810848,0.005464525158083211,0.005464525158083211,3
2019-02-06,1.13697575679866,-0.0078052391935039545,0.1221546923398443,0.00024221817813560324,108,0.0075973851357907796,0.05071322561329895,0.2498155632713941,0.24221817813560323,0.0075973851357908784,0.0075973851357908784,3
2019-02-07,1.131239118672988,-0.005045523698609444,0.1464077522534339,0.00028717694979371947,111,0.013272274167464682,0.03826461968190873,0.3004492239611839,0.28717694979371944,0.013272274167464463,0.013272274167464463,5
2019-02-08,1.1357112047090643,0.003953263251117445,0.16764034532578942,0.00033469858211034,107,0.013797695801898824,0.049311414649422736,0.3484962779122388,0.33469858211034,0.013797695801898791,0.013797695801898791,5
2019-02-11,1.137370545694923,0.0014610589197134871,0.09025722403414561,0.00017553870383939327,114,0.008799403241282144,0.049885436382275786,0.1843381070806756,0.17553870383939327,0.00879940324128235,0.00879940324128235,2
2019-02-12,1.1512080740266974,0.012166244663316617,0.2041965039598454,0.0004061142631266965,113,0.006411358956755486,0.06160170343486012,0.4125256220834519,0.40611426312669646,0.006411358956755457,0.006411358956755457,1
2019-02-13,1.1535294415513293,0.002016462164404542,0.10734264452141933,0.00020828816505475876,113,0.0,0.04805529063247393,0.20828816505475875,0.20828816505475875,0.0,0.0,0
2019-02-14,1.1591531254172862,0.004875197514156104,0.1273021015877777,0.0002507817875433964,111,0.0038224156321590153,0.06014861097147365,0.2546042031755555,0.25078178754339636,0.0038224156321591146,0.0038224156321591146,2
2019-02-15,1.1708286788449762,0.010072485827518962,0.2236900166840056,0.00044432102584414515,111,0.0007236093735677462,0.04856077578983428,0.4450446352177128,0.4443210258441451,0.0007236093735676945,0.0007236093735676945,1
2019-02-19,1.173234586204515,0.002054875664569744,0.104170762990267,0.00020677231220510422,111,0.0022911899553317294,0.05563324287314991,0.20906350216043587,0.20677231220510423,0.0022911899553316566,0.0022911899553316566,2
2019-02-20,1.1757307475727832,0.002127589313867251,0.13560240323413716,0.0002707782449628676,111,0.0018591450007927612,0.04476801400480523,0.27263738996366044,0.27077824496286756,0.0018591450007928707,0.0018591450007928707,2
2019-02-21,1.171905433506954,-0.0032535630064334242,0.12888210298380598,0.00025402963040495395,112,0.005599315333869592,0.03975039744787121,0.25962894573882356,0.25402963040495397,0.005599315333869606,0.005599315333869606,3
2019-02-22,1.1842479939548043,0.010532044732410428,0.10166258662002098,0.00020043847805797393,112,0.0026531519161091532,0.04292349840271358,0.20309162997408303,0.20043847805797393,0.0026531519161090925,0.0026531519161090925,3
