date,effective_n,top1,top5,top10,n_gt_1pct,n_gt_2pct,n_gt_5pct
2022-08-15,40.39211008928335,0.07095589331711637,0.25732795796700614,0.38732235267798304,30,16,2
2022-08-16,38.16471139950856,0.09465659125545553,0.26618894253133785,0.3895567578965588,30,15,1
2022-08-17,41.053587698558864,0.06865337175463018,0.25982444535824567,0.383887602460403,30,14,3
2022-08-18,38.06518522499531,0.0931882268550129,0.26665758121601246,0.3899060163047793,29,13,2
2022-08-19,44.275716962621786,0.06441580687391259,0.23649088940347865,0.3717667511358464,31,15,1
2022-08-22,45.25072323036803,0.05295062624044289,0.23034083501749644,0.3722876324016256,34,13,1
2022-08-23,44.460656358122215,0.05720948242586233,0.22558175082410198,0.3742497870713441,30,16,1
2022-08-24,41.363463514618324,0.08179639661058948,0.23854380676238313,0.3717339055659133,34,14,2
2022-08-25,38.70782452699444,0.09409610486977495,0.253218879821115,0.38269530874777663,32,14,1
2022-08-26,42.092184898113224,0.07086256297455071,0.23894395759828024,0.37900355510338146,31,14,2
2022-08-29,39.78168597733659,0.08641329775121938,0.2512242276380981,0.38071479927817725,31,15,1
2022-08-30,39.519584445376665,0.08572100838942652,0.2548411852346811,0.38393262670504663,32,15,2
2022-08-31,41.274908172193186,0.07462397188116307,0.24349317374666168,0.3790565001798421,31,16,3
2022-09-01,39.92583882450915,0.08582671663529211,0.24805599751191912,0.37851902462330905,29,15,2
2022-09-02,41.217842425297476,0.08413569200321946,0.24147286879630225,0.36777841749667056,33,15,2
2022-09-06,40.00801408325236,0.08498677405591946,0.24478568450808927,0.37714238394643873,32,16,2
2022-09-07,42.73514387434851,0.07411861743250367,0.23026696783687542,0.36427862073563816,33,15,2
2022-09-08,41.83679843904901,0.07452388995986019,0.2415982563746012,0.37613988674868665,33,14,2
2022-09-09,41.97543865307458,0.07470964159251338,0.2441232586099978,0.38140549749616226,32,11,2
2022-09-12,39.61476828041406,0.0866486133148807,0.25619892928338756,0.3886747201208656,34,11,2
2022-09-13,41.06218811061007,0.0852752985465928,0.24314655274492114,0.3839746607331965,33,11,1
2022-09-14,40.872559947540985,0.07518426442106348,0.2455255475350161,0.3833096261686508,34,15,3
2022-09-15,41.30757288196473,0.07396205852981383,0.24403735637584817,0.37984603750544094,32,12,2
2022-09-16,40.736864585052004,0.07508531791928923,0.24659861377842968,0.3829970115386195,31,14,2
2022-09-19,41.73243398242592,0.07521901103459136,0.2452756548742949,0.37243744640762033,31,16,3
2022-09-20,40.563014442788486,0.07475276300243003,0.24860438873845175,0.3837235271100448,32,14,3
2022-09-21,43.97007214025781,0.056201248936049025,0.230350004640375,0.3710577561676584,31,14,2
2022-09-22,39.920049639269685,0.07450096907907944,0.25167519424896306,0.38154629790573824,32,15,3
2022-09-23,44.20702404774538,0.05442113508871613,0.22908978136823008,0.36594398853011245,32,17,2
2022-09-26,42.53153614836735,0.0649986840833098,0.2322428913646747,0.3749546472240228,32,16,2
2022-09-27,40.156350320895285,0.0759815927460786,0.2497999016186487,0.3854860439747811,30,14,3
2022-09-28,38.9597163315294,0.07660635789316479,0.2513407443694684,0.38846259874674716,32,13,2
2022-09-29,40.19872909583054,0.07611350315237027,0.2492236001788482,0.3860379644679191,30,14,3
2022-09-30,39.87142677640281,0.07593036583614966,0.2501231539520717,0.3951054333696188,30,13,3
2022-10-03,40.7941111342106,0.07460008970937836,0.24211103429657715,0.3845810576997674,29,16,3
2022-10-04,42.165723010075936,0.068591147319327,0.2378352458157437,0.38451950826342807,30,14,1
2022-10-05,42.55789731182978,0.06565326713144079,0.23529035138182203,0.380802174444567,33,18,2
2022-10-06,42.07747965361905,0.06565383490807522,0.24027198816100886,0.38578301507465934,31,15,1
2022-10-07,41.21735493886216,0.06809095762963138,0.2427134600925387,0.390907963245855,31,16,1
2022-10-10,40.11142917963827,0.06665609224970276,0.2468785789727742,0.3988441955705856,29,17,1
2022-10-11,40.77904200507009,0.05675280940922037,0.24742365284262194,0.39744539992598454,29,17,3
2022-10-12,40.9580974944395,0.05707032489104906,0.24543538670766082,0.3985909695149231,30,15,3
2022-10-13,41.62422288643018,0.05709542027187238,0.24622586819527115,0.391235006127004,32,15,2
2022-10-14,40.47907268986107,0.06068855577154053,0.24810380937142507,0.4008901983005099,30,15,3
2022-10-17,42.988765309200176,0.056223448434062816,0.2347487190347871,0.38149785269600933,31,14,2
2022-10-18,43.934453390670036,0.051980698046780106,0.22640009728044666,0.3700816359044861,28,17,1
2022-10-19,42.54661377349972,0.05204085158632966,0.23436203771776976,0.38175892028106684,29,18,2
2022-10-20,42.02115411949723,0.052539949194621696,0.2359117399978795,0.387167211810985,30,17,3
2022-10-21,41.871733829496925,0.05731468375231028,0.24470410763909817,0.3870483296372822,29,16,3
2022-10-24,42.03920794514721,0.05367813716474783,0.2358177875592435,0.3954144512022337,32,14,1
2022-10-25,40.9066275553639,0.058393366206158696,0.25019262067326103,0.40136950084241535,31,13,3
2022-10-26,43.240938150266395,0.050120231054508906,0.2265847574074214,0.3841854053593761,29,16,1
2022-10-27,40.340966339141,0.06484697661904168,0.2518190690756737,0.39758966891344005,29,16,2
2022-10-28,40.65633968487162,0.06553492219976498,0.24903972899020768,0.3987119004284927,30,13,3
2022-10-31,41.03906594272113,0.06505817041675131,0.24917470644280218,0.3975704594594182,32,15,3
2022-11-01,42.44492677143162,0.05366001500330186,0.24014482202489032,0.39310450103270234,30,15,3
2022-11-02,40.27526745800307,0.06514127030284494,0.2591810383361479,0.4017786016996195,30,15,4
2022-11-03,40.42215987708751,0.06804435452437617,0.2505185315800076,0.4004021364324861,31,14,3
2022-11-04,42.66386665702752,0.06289273667978475,0.23507840852391237,0.3870976645587682,30,16,1
2022-11-07,41.78318406005974,0.06796134309188401,0.23878793227658052,0.3979173636274778,27,14,1
2022-11-08,41.06147523414137,0.05545407635972769,0.25715604726606567,0.40702065286050515,30,13,3
2022-11-09,42.40522241153303,0.05670962224596792,0.24591652334219072,0.40137928090579567,31,13,2
2022-11-10,41.88483418564065,0.056203033928378325,0.24518895545885114,0.4059104011850338,32,12,2
2022-11-11,44.272628310160556,0.05594150980870173,0.22983458869905785,0.38180723837955916,30,17,2
2022-11-14,43.28210183541731,0.055593383750805726,0.2307833416230367,0.39573923810919637,29,14,2
2022-11-15,43.79002929039519,0.05411109221721685,0.22945696919020353,0.39002056603774826,31,14,1
2022-11-16,42.71562681072717,0.05798465078464103,0.23601066985228575,0.395594342875344,31,14,2
2022-11-17,42.083312080013584,0.053430070294489956,0.2385936754767199,0.39922899895881014,29,13,2
2022-11-18,43.736721515420896,0.05244398285640607,0.22765971618301659,0.38855223113202497,32,14,2
2022-11-21,44.34582199110802,0.05457020597895834,0.22247215229890377,0.3837338788300787,31,15,1
2022-11-22,44.09369790132215,0.05219968589802424,0.2240669227054059,0.3833154315820722,33,15,1
2022-11-23,43.90853759374167,0.05391825898070025,0.22208532088319566,0.38397964019307934,31,16,1
2022-11-25,43.05024785693573,0.053249867148212296,0.2285588540374927,0.3937275066410216,30,15,1
2022-11-28,43.01310022814338,0.052600711375783926,0.22910484982883775,0.39350908357798964,32,15,1
2022-11-29,40.661063249640236,0.06679808451090725,0.24048445865237494,0.40623993773994177,28,14,2
2022-11-30,41.36852504299801,0.06628756402570703,0.23843837382393518,0.39752605823055054,29,14,2
2022-12-01,39.45259081656297,0.08102983616098368,0.24087771129443436,0.4054982474873238,30,15,1
2022-12-02,41.20248553642305,0.05116019394714382,0.24126527681039522,0.4081745536998484,27,15,2
2022-12-05,39.47168304027223,0.07188267958028913,0.23966409854090823,0.41460647704713066,27,14,1
2022-12-06,42.26479028652232,0.07071630399035443,0.2277660802793606,0.3832109361557332,30,18,1
2022-12-07,41.627345894076804,0.07053531322639121,0.23408689628110765,0.38995819073497157,30,16,1
2022-12-08,44.46350045435345,0.04782014053784682,0.20757263573269139,0.385700022078122,31,16,0
2022-12-09,41.14064569252939,0.06777200281913198,0.23844912926876866,0.40470903756716986,28,15,1
2022-12-12,44.41177978351796,0.04559396233593209,0.2050267118568294,0.3861131862873884,32,16,0
2022-12-13,41.218191981825655,0.06921911606503359,0.23088883926133716,0.4089188706994741,29,15,1
2022-12-14,41.32405655602219,0.06511721184711673,0.23461785658641154,0.4025761000162018,29,16,1
2022-12-15,41.63221480235982,0.06736375680258679,0.23009246251338614,0.3989266580414631,29,16,1
2022-12-16,46.55609356768203,0.0436087140146697,0.1951812490228927,0.3622722316542431,27,14,0
2022-12-19,45.2206250004004,0.04334160595946966,0.20380350539436826,0.3741762425871021,25,14,0
2022-12-20,45.12514822212447,0.04697323538134984,0.2098350168915462,0.3778944903106895,28,15,0
2022-12-21,45.251984183300905,0.04377451308144638,0.20437402749534925,0.3775610129026849,27,13,0
2022-12-22,45.0066963188385,0.04443193708557642,0.2058857298205227,0.37412972952060547,25,15,0
2022-12-23,2.5468116543013184,0.4628277839635787,1.0000000000000002,1.0000000000000002,4,4,3
2022-12-27,1.0811488945566625,0.9609457564260447,1.0,1.0,2,2,1
2022-12-28,1.9998361748457705,0.5045254637147678,1.0,1.0,2,2,2
2022-12-29,1.4060420135220606,0.8249740767089032,1.0,1.0,2,2,2
2023-01-04,40.1181609733836,0.06578132520954148,0.2381799855983522,0.3735174883008896,37,19,2
2023-01-05,39.44379077906986,0.06810654811920619,0.23938588341338654,0.3754124471504547,36,20,2
