horizon_skill_beta,uncertainty_z,entry_hurdle_bps,sparsity_bps,rebalance_extra_edge_bps,cagr_20bps,robust_excess_cagr_20bps,excess_vs_spy_20bps,excess_vs_qqq_20bps,excess_vs_uew_20bps,cagr_40bps,robust_excess_cagr_40bps,max_drawdown_20bps,annual_turnover_20bps,median_holdings_20bps,max_holdings_20bps,median_max_name_weight_20bps,p95_max_name_weight_20bps,mean_cash_weight_20bps,execution_blocked_rate_20bps,target_deviation_rate_20bps,qualified,return_first_rank
0.75,0.5,100.0,0.0,50.0,0.019032516611551697,-0.23012353039181166,-0.007333500429023587,0.09229478976313943,-0.23012353039181166,0.011618108266520322,-0.23753793873684304,-0.03243556818671456,3.650422044398895,145.0,170,0.1530550443353989,0.24491767569784786,0.0020612250704647945,0.49482933554862674,0.9888532871466925,False,39
1.5,0.0,0.0,0.0,50.0,0.019023321098578627,-0.23013272590478473,-0.0073426959419966575,0.09228559425016636,-0.23013272590478473,0.011601040601619816,-0.23755500640174354,-0.0323988355865108,3.6543456448724627,145.0,171,0.15344365691847586,0.2448317014371962,0.002061643025264286,0.49482188351694545,0.9888404889327868,False,40
1.5,0.0,100.0,0.0,50.0,0.019023321098578627,-0.23013272590478473,-0.0073426959419966575,0.09228559425016636,-0.23013272590478473,0.011601040601619816,-0.23755500640174354,-0.0323988355865108,3.6543456448724627,145.0,171,0.15344365691847586,0.2448317014371962,0.002061643025264286,0.49482188351694545,0.9888404889327868,False,41
1.5,0.0,250.0,0.0,50.0,0.019023321098578627,-0.23013272590478473,-0.0073426959419966575,0.09228559425016636,-0.23013272590478473,0.011601040601619816,-0.23755500640174354,-0.0323988355865108,3.6543456448724627,145.0,171,0.15344365691847586,0.2448317014371962,0.002061643025264286,0.49482188351694545,0.9888404889327868,False,42
1.5,0.5,0.0,0.0,50.0,0.019023321098578627,-0.23013272590478473,-0.0073426959419966575,0.09228559425016636,-0.23013272590478473,0.011601040601619816,-0.23755500640174354,-0.0323988355865108,3.6543456448724627,145.0,171,0.15344365691847586,0.2448317014371962,0.002061643025264286,0.49482188351694545,0.9888404889327868,False,43
1.5,0.5,100.0,0.0,50.0,0.019023321098578627,-0.23013272590478473,-0.0073426959419966575,0.09228559425016636,-0.23013272590478473,0.011601040601619816,-0.23755500640174354,-0.0323988355865108,3.6543456448724627,145.0,171,0.15344365691847586,0.2448317014371962,0.002061643025264286,0.49482188351694545,0.9888404889327868,False,44
0.75,0.0,0.0,250.0,50.0,0.018805274820175022,-0.23035077218318833,-0.007560742220400263,0.09206754797176275,-0.23035077218318833,0.009098415499878332,-0.24005763150348502,-0.03825977685507498,4.78562563082102,140.0,172,0.14849639343082485,0.24894778793146796,0.0020496615892339476,0.4916774386613293,0.9826389013112828,False,45
0.75,0.0,100.0,250.0,50.0,0.018805274820175022,-0.23035077218318833,-0.007560742220400263,0.09206754797176275,-0.23035077218318833,0.009098415499878332,-0.24005763150348502,-0.03825977685507498,4.78562563082102,140.0,172,0.14849639343082485,0.24894778793146796,0.0020496615892339476,0.4916774386613293,0.9826389013112828,False,46
0.75,0.0,250.0,250.0,50.0,0.018805274820175022,-0.23035077218318833,-0.007560742220400263,0.09206754797176275,-0.23035077218318833,0.009098415499878332,-0.24005763150348502,-0.03825977685507498,4.78562563082102,140.0,172,0.14849639343082485,0.24894778793146796,0.0020496615892339476,0.4916774386613293,0.9826389013112828,False,47
0.75,0.5,0.0,250.0,50.0,0.018805274820175022,-0.23035077218318833,-0.007560742220400263,0.09206754797176275,-0.23035077218318833,0.009098415499878332,-0.24005763150348502,-0.03825977685507498,4.78562563082102,140.0,172,0.14849639343082485,0.24894778793146796,0.0020496615892339476,0.4916774386613293,0.9826389013112828,False,48
