date,nav,net_return,turnover,entry_exit_notional,resize_notional,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation
2019-01-02,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.9991533451234573,-0.000846654876542674,0.8466548765426372,0.8466548765426374,0.0,0.0008466548765426372,18,0.15334512345736284,0.1976432757529405,0.9499280296592215,0.8466548765426372,0.10327315311658432,0.10327315311658432
2019-01-04,1.0211430595539825,0.02200834790560413,0.3654636681530918,0.3669215709126715,0.3139433480650006,0.0006808649189776723,25,0.099878350236,0.14484463402411474,0.7768602748500122,0.6808649189776722,0.09599535587234001,0.09599535587234001
2019-01-07,1.0412266416223763,0.019667745748735754,0.2279180200848652,0.07829224304023101,0.2690447821009365,0.0003473370251411675,19,0.20641685071889204,0.17296306533033362,0.532229165209954,0.3473370251411675,0.18489214006878654,0.18489214006878654
2019-01-08,1.051516183487606,0.009882134641884477,0.14011135163483096,0.09188793325507064,0.16549346453137992,0.0002573813977864506,23,0.2271856698228243,0.1595456991351559,0.48456706760927476,0.2573813977864506,0.22718566982282418,0.22718566982282418
2019-01-09,1.0608185399559453,0.008846612743026006,0.2817183049830956,0.2573569986857698,0.24659239579628622,0.000503949394482056,14,0.2845671997690423,0.14617666445595623,0.778787773250529,0.503949394482056,0.27483837876847295,0.27483837876847295
2019-01-10,1.0641454423173609,0.003136165362978671,0.24558617129574548,0.24084293242115595,0.24180665959441017,0.00048264959201556616,21,0.29206337382048053,0.15774211982600528,0.7501692910022255,0.4826495920155662,0.26751969898665934,0.26751969898665934
2019-01-11,1.0644295601493878,0.00026699154150233717,0.12289774521462922,0.11550150034724135,0.09934967725445051,0.00021485117760169185,13,0.32286699560117427,0.16723268313162087,0.5237322639057532,0.21485117760169184,0.30888108630406136,0.30888108630406136
2019-01-14,1.0596293676608715,-0.004509638465736265,0.11063214329813167,0.06875320946820275,0.07738308457112403,0.00014613629403932677,18,0.24915421597940224,0.15710889875370085,0.3952905100187291,0.14613629403932676,0.24915421597940232,0.24915421597940232
2019-01-15,1.069302310827763,0.009128609929191178,0.3791646839355392,0.1901341989235026,0.49674598290232813,0.0006868801818258307,12,0.17528158190285192,0.2562557948740582,0.8621617637286826,0.6868801818258307,0.17528158190285192,0.17528158190285192
