date,nav,net_return,turnover,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation,blocked_names
2019-01-02,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-03,0.9965428795278671,-0.0034571204721328685,0.8642801180332295,0.003457120472132918,104,0.13571988196677054,0.053580201212715485,1.0,0.8642801180332295,0.13571988196677048,0.13571988196677048,15
2019-01-04,1.028118486306982,0.031685146146520626,0.2024040302067482,0.0014430245047566323,107,0.08730988227317538,0.05733004797871685,0.44806600846233346,0.3607561261891581,0.08730988227317535,0.08730988227317535,14
2019-01-07,1.0447052917442115,0.016133165251029924,0.16466132352067694,0.0010884746952351677,107,0.14303410914209225,0.05639540166203464,0.4151527829508843,0.2721186738087919,0.14303410914209239,0.14303410914209239,15
2019-01-08,1.0524996201368715,0.007460791530639943,0.12496787364064181,0.0009286766243630868,104,0.1596096067299403,0.05470574789424816,0.39177876282071217,0.23216915609077168,0.15960960672994046,0.15960960672994046,14
2019-01-09,1.0625052766181395,0.009506565408514689,0.15743995975923164,0.0012472831498574726,102,0.15485022071212717,0.050177904624868576,0.46667100817649526,0.31182078746436814,0.15485022071212712,0.15485022071212712,14
2019-01-10,1.0676317467590848,0.0048248891123274795,0.17979408946527092,0.0013080226730907399,109,0.1864876087382995,0.053402630188550834,0.5134932770109845,0.32700566827268496,0.18648760873829956,0.18648760873829956,14
2019-01-11,1.0673308283333982,-0.0002818560113073687,0.10359827584168306,0.0008259504877596948,113,0.18709504299678803,0.05302385332745684,0.3935826649367116,0.2064876219399237,0.18709504299678795,0.18709504299678795,14
2019-01-14,1.0607543411335887,-0.006161620207371432,0.10380281602377017,0.0007838078405239702,112,0.17645377114091598,0.05254077011886544,0.37240573127190857,0.19595196013099253,0.17645377114091604,0.17645377114091604,13
2019-01-15,1.0683048556128096,0.007118061351652827,0.17509605751090707,0.0012360208046139898,110,0.1338031666116296,0.05562702283438117,0.442808367765127,0.30900520115349744,0.13380316661162955,0.13380316661162955,11
2019-01-16,1.064578640923618,-0.003487969440197136,0.17474500481694413,0.0013097590969268047,109,0.11204540278282837,0.04818448578954719,0.43948517701452966,0.3274397742317012,0.11204540278282851,0.11204540278282851,11
2019-01-17,1.0725340299650834,0.007472805423339501,0.08739274595417765,0.0006437212766102745,111,0.09728755603088224,0.04946691192723453,0.25821787518345085,0.1609303191525686,0.09728755603088222,0.09728755603088222,10
2019-01-18,1.0818969079506764,0.00872967917474643,0.16687239209904026,0.0012851241045394278,112,0.08385791408886878,0.04966442242916568,0.40513894022372554,0.32128102613485693,0.08385791408886858,0.08385791408886858,9
2019-01-22,1.0649389108705007,-0.015674318833480583,0.18092562722228245,0.0013544594234743018,111,0.061841471024703276,0.05515241776619942,0.4004563268932788,0.3386148558685754,0.06184147102470339,0.06184147102470339,8
2019-01-23,1.0635246351206489,-0.0013280346275410526,0.16877659700609673,0.0012168412842369176,113,0.09519122948177328,0.05311086566095341,0.3994015505410027,0.3042103210592294,0.09519122948177329,0.09519122948177329,10
2019-01-24,1.073934535511744,0.00978811401948776,0.16782447297857778,0.0013335700291940567,110,0.09188636614492118,0.054351056487276346,0.4252788734434355,0.33339250729851416,0.09188636614492138,0.09188636614492138,9
