feature,abs_train_ic,train_ic,selected,horizon_sessions,fold
ix_mom_120d__macro_uup_ret60_z252,0.016464430509688717,-0.016464430509688717,True,10,WF_2019_2020
ix_size_log_market_cap__macro_spread_iwm_spy_20_z252,0.01635657423781351,0.01635657423781351,True,10,WF_2019_2020
beta_uup_60,0.016026285115330476,-0.016026285115330476,True,10,WF_2019_2020
mom_accel_60_120,0.015934801019204782,-0.015934801019204782,True,10,WF_2019_2020
cash_yield,0.015782587382568443,0.015782587382568443,False,10,WF_2019_2020
dist_high_20,0.01576294010710374,0.01576294010710374,False,10,WF_2019_2020
ix_downside_vol_60__macro_idx_vix_level_z252,0.014693982447172694,0.014693982447172694,False,10,WF_2019_2020
mom_skip_60_5,0.014323281075707283,0.014323281075707283,False,10,WF_2019_2020
dist_low_120,0.014162096166519427,-0.014162096166519427,False,10,WF_2019_2020
skew_20,0.013923813068758605,-0.013923813068758605,False,10,WF_2019_2020
current_ratio,0.011148893802912918,0.011148893802912918,False,10,WF_2019_2020
beta_tlt_60,0.011134653117546247,0.011134653117546247,False,10,WF_2019_2020
mom_5d,0.010833427700045419,-0.010833427700045419,False,10,WF_2019_2020
rel_mom_qqq_5,0.010833427700045419,-0.010833427700045419,False,10,WF_2019_2020
rel_mom_spy_5,0.010833427700045419,-0.010833427700045419,False,10,WF_2019_2020
age_assets,0.010824649912974226,0.010824649912974226,False,10,WF_2019_2020
mom_60d,0.010814452849963142,0.010814452849963142,False,10,WF_2019_2020
mom_60d_x_breadth,0.010814452849963142,0.010814452849963142,False,10,WF_2019_2020
rel_mom_qqq_60,0.010814452849963142,0.010814452849963142,False,10,WF_2019_2020
rel_mom_spy_60,0.010814452849963142,0.010814452849963142,False,10,WF_2019_2020
age_eps_diluted,0.01013754715515816,0.01013754715515816,False,10,WF_2019_2020
ix_rel_mom_qqq_20__macro_qqq_ret20_z252,0.01010043664326086,0.01010043664326086,False,10,WF_2019_2020
fund_update_count_20d,0.010094462323215215,0.010094462323215215,False,10,WF_2019_2020
beta_qqq_60,0.009655877051278431,0.009655877051278431,False,10,WF_2019_2020
beta_spy_120,0.008976345231539418,0.008976345231539418,False,10,WF_2019_2020
chg_operating_cash_flow_252d,0.00803068271154469,0.00803068271154469,False,10,WF_2019_2020
ix_mom_60d__macro_tlt_ret60_z252,0.007979215934353348,-0.007979215934353348,False,10,WF_2019_2020
trend_sma_20,0.007890811773694275,-0.007890811773694275,False,10,WF_2019_2020
mom_accel_20_60,0.00728357885016332,-0.00728357885016332,False,10,WF_2019_2020
chg_eps_diluted_252d,0.007053106943829207,0.007053106943829207,False,10,WF_2019_2020
mom_10d,0.006684895980074229,-0.006684895980074229,False,10,WF_2019_2020
rel_mom_qqq_10,0.006684895980074229,-0.006684895980074229,False,10,WF_2019_2020
rel_mom_spy_10,0.006684895980074229,-0.006684895980074229,False,10,WF_2019_2020
earnings_yield,0.006550162566070702,-0.006550162566070702,False,10,WF_2019_2020
mom_1d,0.005943132233633093,-0.005943132233633093,False,10,WF_2019_2020
ix_cash_assets__macro_hyg_ret20_z252,0.005876317126769249,0.005876317126769249,False,10,WF_2019_2020
mom_20d,0.004257629551120827,-0.004257629551120827,False,10,WF_2019_2020
mom_20d_x_breadth,0.004257629551120827,-0.004257629551120827,False,10,WF_2019_2020
rel_mom_qqq_20,0.004257629551120827,-0.004257629551120827,False,10,WF_2019_2020
rel_mom_spy_20,0.004257629551120827,-0.004257629551120827,False,10,WF_2019_2020
beta_idx_vix_60,0.004091788009826341,0.004091788009826341,False,10,WF_2019_2020
ix_earnings_yield__macro_tlt_ret60_z252,0.0032460865810566325,0.0032460865810566325,False,10,WF_2019_2020
equity_assets,0.0032228681585713442,0.0032228681585713442,False,10,WF_2019_2020
beta_spy_60,0.0031537242404498103,0.0031537242404498103,False,10,WF_2019_2020
ix_rel_mom_spy_20__macro_iwm_ret20_z252,0.002740154122760181,0.002740154122760181,False,10,WF_2019_2020
ocf_assets,0.0026476272375026287,-0.0026476272375026287,False,10,WF_2019_2020
fundamental_freshness_mean_days,0.002608592254296926,-0.002608592254296926,False,10,WF_2019_2020
chg_net_income_252d,0.002299717561739351,0.002299717561739351,False,10,WF_2019_2020
trend_sma_60,0.0022878716776371416,0.0022878716776371416,False,10,WF_2019_2020
netinc_assets,0.002255292814863999,-0.002255292814863999,False,10,WF_2019_2020
beta_iwm_60,0.0022137858416965113,-0.0022137858416965113,False,10,WF_2019_2020
mom_skip_20_5,0.0019836909317420743,0.0019836909317420743,False,10,WF_2019_2020
dist_low_252,0.001925523889502537,-0.001925523889502537,False,10,WF_2019_2020
beta_hyg_60,0.0012377483045583075,0.0012377483045583075,False,10,WF_2019_2020
age_cash,0.0005227334050542261,-0.0005227334050542261,False,10,WF_2019_2020
macro_hyg_ret60_z252,0.000181486786464697,0.000181486786464697,False,10,WF_2019_2020
macro_spread_hyg_tlt_60_z252,0.00018120284781580388,0.00018120284781580388,False,10,WF_2019_2020
macro_hyg_ret5_z252,0.00014540547766178904,0.00014540547766178904,False,10,WF_2019_2020
macro_spread_hyg_tlt_20_z252,0.00014347413459814742,0.00014347413459814742,False,10,WF_2019_2020
macro_hyg_ret120_z252,0.0001355500504423995,0.0001355500504423995,False,10,WF_2019_2020
macro_idx_vix_ret60_z252,0.00012568508536927128,-0.00012568508536927128,False,10,WF_2019_2020
macro_uup_level_z252,0.00012550609412266284,0.00012550609412266284,False,10,WF_2019_2020
macro_spy_level_z252,0.00012347268629644907,0.00012347268629644907,False,10,WF_2019_2020
macro_spread_hyg_tlt_120_z252,0.00012332627821600803,0.00012332627821600803,False,10,WF_2019_2020
macro_qqq_level_z252,0.00012255137305543711,0.00012255137305543711,False,10,WF_2019_2020
macro_spread_iwm_spy_120_z252,0.00011132901202998899,0.00011132901202998899,False,10,WF_2019_2020
macro_iwm_level_z252,0.00010861407515155658,0.00010861407515155658,False,10,WF_2019_2020
macro_tlt_ret20_z252,0.0001047311138168035,-0.0001047311138168035,False,10,WF_2019_2020
macro_hyg_ret20_z252,9.851026352582713e-05,9.851026352582713e-05,False,10,WF_2019_2020
macro_idx_vix_ret120_z252,9.793695709187544e-05,-9.793695709187544e-05,False,10,WF_2019_2020
macro_hyg_vol20_z252,9.463619510090954e-05,-9.463619510090954e-05,False,10,WF_2019_2020
macro_iwm_ret120_z252,8.700811779235144e-05,8.700811779235144e-05,False,10,WF_2019_2020
macro_tlt_ret60_z252,8.529812279148748e-05,-8.529812279148748e-05,False,10,WF_2019_2020
macro_uup_ret120_z252,8.377733134932459e-05,8.377733134932459e-05,False,10,WF_2019_2020
macro_spy_ret5_z252,8.014658271428381e-05,8.014658271428381e-05,False,10,WF_2019_2020
macro_spread_qqq_spy_20_z252,7.908020573567365e-05,-7.908020573567365e-05,False,10,WF_2019_2020
macro_iwm_ret5_z252,7.796326337713988e-05,7.796326337713988e-05,False,10,WF_2019_2020
macro_iwm_ret60_z252,7.154136740567884e-05,7.154136740567884e-05,False,10,WF_2019_2020
macro_iwm_ret20_z252,6.432108443657418e-05,6.432108443657418e-05,False,10,WF_2019_2020
macro_qqq_ret5_z252,6.34574252803731e-05,6.34574252803731e-05,False,10,WF_2019_2020
macro_uup_vol60_z252,6.254975094421831e-05,6.254975094421831e-05,False,10,WF_2019_2020
macro_spy_ret60_z252,6.168427623662239e-05,6.168427623662239e-05,False,10,WF_2019_2020
macro_spy_ret20_z252,5.975356561128242e-05,5.975356561128242e-05,False,10,WF_2019_2020
macro_tlt_vol60_z252,5.779422450611632e-05,5.779422450611632e-05,False,10,WF_2019_2020
macro_hyg_vol60_z252,5.6726682389801714e-05,-5.6726682389801714e-05,False,10,WF_2019_2020
macro_tlt_vol20_z252,5.306825187640212e-05,5.306825187640212e-05,False,10,WF_2019_2020
macro_qqq_vol60_z252,5.052178253473474e-05,-5.052178253473474e-05,False,10,WF_2019_2020
macro_idx_vix_ret5_z252,4.9060278374335405e-05,-4.9060278374335405e-05,False,10,WF_2019_2020
macro_tlt_ret120_z252,4.8946667457536834e-05,-4.8946667457536834e-05,False,10,WF_2019_2020
macro_iwm_vol60_z252,4.887606504918929e-05,-4.887606504918929e-05,False,10,WF_2019_2020
macro_uup_ret5_z252,4.88748545046056e-05,4.88748545046056e-05,False,10,WF_2019_2020
macro_idx_vix_ret20_z252,4.866405254861747e-05,-4.866405254861747e-05,False,10,WF_2019_2020
macro_tlt_ret5_z252,4.382691060939242e-05,-4.382691060939242e-05,False,10,WF_2019_2020
macro_iwm_vol20_z252,4.24709107827308e-05,-4.24709107827308e-05,False,10,WF_2019_2020
macro_tlt_level_z252,4.207654306658091e-05,-4.207654306658091e-05,False,10,WF_2019_2020
macro_uup_ret20_z252,3.879528341273671e-05,3.879528341273671e-05,False,10,WF_2019_2020
macro_uup_vol20_z252,3.8399546704665957e-05,3.8399546704665957e-05,False,10,WF_2019_2020
macro_qqq_ret60_z252,3.8290075465995365e-05,3.8290075465995365e-05,False,10,WF_2019_2020
macro_idx_vix_level_z252,3.7925193528549747e-05,-3.7925193528549747e-05,False,10,WF_2019_2020
macro_spread_iwm_spy_20_z252,3.497463324003207e-05,3.497463324003207e-05,False,10,WF_2019_2020
macro_qqq_vol20_z252,3.482036157277005e-05,-3.482036157277005e-05,False,10,WF_2019_2020
macro_spread_qqq_spy_120_z252,3.3353314259102116e-05,3.3353314259102116e-05,False,10,WF_2019_2020
macro_spread_iwm_spy_60_z252,3.121340557233359e-05,3.121340557233359e-05,False,10,WF_2019_2020
macro_spy_vol20_z252,2.8904347904220667e-05,-2.8904347904220667e-05,False,10,WF_2019_2020
macro_uup_ret60_z252,2.4131801925390093e-05,2.4131801925390093e-05,False,10,WF_2019_2020
macro_idx_vix_vol60_z252,1.9615230226602727e-05,-1.9615230226602727e-05,False,10,WF_2019_2020
macro_hyg_level_z252,1.8899718374181393e-05,1.8899718374181393e-05,False,10,WF_2019_2020
macro_qqq_ret20_z252,1.2329610915040833e-05,1.2329610915040833e-05,False,10,WF_2019_2020
macro_spy_vol60_z252,1.0753490565521717e-05,-1.0753490565521717e-05,False,10,WF_2019_2020
macro_qqq_ret120_z252,3.187075442798519e-06,3.187075442798519e-06,False,10,WF_2019_2020
macro_spread_qqq_spy_60_z252,2.0791791620265625e-06,2.0791791620265625e-06,False,10,WF_2019_2020
macro_spy_ret120_z252,1.425180413536546e-06,1.425180413536546e-06,False,10,WF_2019_2020
macro_idx_vix_vol20_z252,4.497428733345236e-07,4.497428733345236e-07,False,10,WF_2019_2020
cash_assets,0.053056084511501025,0.053056084511501025,True,10,WF_2021_2022
fund_update_count_60d,0.049531755271164275,0.049531755271164275,True,10,WF_2021_2022
corr_qqq_120,0.044762942231596096,0.044762942231596096,True,10,WF_2021_2022
chg_assets_252d,0.04307141498033617,0.04307141498033617,True,10,WF_2021_2022
vol_60,0.042752671686677284,-0.042752671686677284,True,10,WF_2021_2022
best_day_60,0.040356863561202126,-0.040356863561202126,True,10,WF_2021_2022
downside_vol_60,0.039338337779135556,-0.039338337779135556,True,10,WF_2021_2022
best_day_20,0.039260470036473726,-0.039260470036473726,True,10,WF_2021_2022
dist_high_252,0.03924094242569486,0.03924094242569486,True,10,WF_2021_2022
vol_20,0.03889164872547104,-0.03889164872547104,True,10,WF_2021_2022
vol_120,0.03837182211945125,-0.03837182211945125,False,10,WF_2021_2022
beta_tlt_60,0.037503289103801775,0.037503289103801775,True,10,WF_2021_2022
mom_skip_252_20,0.03620655702645217,0.03620655702645217,True,10,WF_2021_2022
downside_vol_20,0.03584609592119902,-0.03584609592119902,True,10,WF_2021_2022
mom_252d,0.03565766449739276,0.03565766449739276,False,10,WF_2021_2022
rel_mom_qqq_252,0.03565766449739276,0.03565766449739276,False,10,WF_2021_2022
rel_mom_spy_252,0.03565766449739276,0.03565766449739276,False,10,WF_2021_2022
vol_10,0.03492419980695249,-0.03492419980695249,True,10,WF_2021_2022
downside_vol_120,0.033907088744072875,-0.033907088744072875,True,10,WF_2021_2022
downside_vol_10,0.0338778649989192,-0.0338778649989192,True,10,WF_2021_2022
dist_high_120,0.033753121051416334,0.033753121051416334,True,10,WF_2021_2022
worst_day_20,0.032522996782306114,0.032522996782306114,False,10,WF_2021_2022
ix_mom_120d__macro_uup_ret60_z252,0.03252060617247925,-0.03252060617247925,True,10,WF_2021_2022
worst_day_60,0.03172411768577876,0.03172411768577876,False,10,WF_2021_2022
trend_sma_252,0.030748236088949298,0.030748236088949298,True,10,WF_2021_2022
corr_spy_120,0.029808996222090448,0.029808996222090448,True,10,WF_2021_2022
skew_60,0.02865557167874669,-0.02865557167874669,True,10,WF_2021_2022
dist_high_60,0.02833936831935283,0.02833936831935283,True,10,WF_2021_2022
skew_120,0.02760879038351466,-0.02760879038351466,True,10,WF_2021_2022
beta_iwm_60,0.024558426747848333,-0.024558426747848333,True,10,WF_2021_2022
size_log_market_cap,0.02373209704793164,-0.02373209704793164,True,10,WF_2021_2022
corr_qqq_60,0.023243071569304892,0.023243071569304892,True,10,WF_2021_2022
mom_skip_120_20,0.02307461721154507,0.02307461721154507,True,10,WF_2021_2022
mom_120d,0.023019476374328784,0.023019476374328784,True,10,WF_2021_2022
mom_120d_x_breadth,0.023019476374328784,0.023019476374328784,False,10,WF_2021_2022
rel_mom_qqq_120,0.023019476374328784,0.023019476374328784,False,10,WF_2021_2022
rel_mom_spy_120,0.023019476374328784,0.023019476374328784,False,10,WF_2021_2022
current_ratio,0.021187208762335864,0.021187208762335864,True,10,WF_2021_2022
fund_update_count_20d,0.020788891139495825,0.020788891139495825,True,10,WF_2021_2022
ix_downside_vol_60__macro_idx_vix_level_z252,0.020222355856411682,0.020222355856411682,True,10,WF_2021_2022
netinc_assets,0.01981804685777997,0.01981804685777997,True,10,WF_2021_2022
dist_high_20,0.018860989677257654,0.018860989677257654,True,10,WF_2021_2022
equity_assets,0.017878026899408293,0.017878026899408293,True,10,WF_2021_2022
skew_20,0.017842705139623063,-0.017842705139623063,True,10,WF_2021_2022
ocf_assets,0.01738280550564369,0.01738280550564369,True,10,WF_2021_2022
dist_low_20,0.017363542289929167,-0.017363542289929167,False,10,WF_2021_2022
trend_sma_120,0.01687699201130474,0.01687699201130474,False,10,WF_2021_2022
beta_spy_60,0.01607888231201353,-0.01607888231201353,False,10,WF_2021_2022
dist_low_60,0.01559375156068157,-0.01559375156068157,False,10,WF_2021_2022
beta_idx_vix_60,0.01483848591255694,0.01483848591255694,False,10,WF_2021_2022
chg_eps_diluted_252d,0.01316999133513813,0.01316999133513813,False,10,WF_2021_2022
dist_low_120,0.013151284464352812,-0.013151284464352812,False,10,WF_2021_2022
ix_mom_60d__macro_tlt_ret60_z252,0.012967264977849023,0.012967264977849023,False,10,WF_2021_2022
beta_qqq_120,0.01288822004823886,0.01288822004823886,False,10,WF_2021_2022
beta_hyg_60,0.012448786943739241,-0.012448786943739241,False,10,WF_2021_2022
mom_accel_60_120,0.011377910688413966,-0.011377910688413966,False,10,WF_2021_2022
corr_spy_60,0.010837562127726325,0.010837562127726325,False,10,WF_2021_2022
ix_rel_mom_qqq_20__macro_qqq_ret20_z252,0.010456536471250423,0.010456536471250423,False,10,WF_2021_2022
age_cash,0.010337310733565393,-0.010337310733565393,False,10,WF_2021_2022
age_eps_diluted,0.010284966354367507,0.010284966354367507,False,10,WF_2021_2022
mom_skip_60_5,0.0102435647420144,0.0102435647420144,False,10,WF_2021_2022
chg_cash_252d,0.010228299498893105,0.010228299498893105,False,10,WF_2021_2022
age_assets,0.008771221789053336,0.008771221789053336,False,10,WF_2021_2022
fundamental_freshness_mean_days,0.008378091263083549,-0.008378091263083549,False,10,WF_2021_2022
earnings_yield,0.007878160594822199,-0.007878160594822199,False,10,WF_2021_2022
mom_60d,0.007206843271625347,0.007206843271625347,False,10,WF_2021_2022
mom_60d_x_breadth,0.007206843271625347,0.007206843271625347,False,10,WF_2021_2022
rel_mom_qqq_60,0.007206843271625347,0.007206843271625347,False,10,WF_2021_2022
rel_mom_spy_60,0.007206843271625347,0.007206843271625347,False,10,WF_2021_2022
mom_accel_20_60,0.006949969216384605,-0.006949969216384605,False,10,WF_2021_2022
ix_rel_mom_spy_20__macro_iwm_ret20_z252,0.006268205775987185,0.006268205775987185,False,10,WF_2021_2022
chg_operating_cash_flow_252d,0.006200428861762001,0.006200428861762001,False,10,WF_2021_2022
mom_1d,0.006100932868016589,-0.006100932868016589,False,10,WF_2021_2022
chg_net_income_252d,0.005815704871621158,0.005815704871621158,False,10,WF_2021_2022
cash_yield,0.005404303006890157,-0.005404303006890157,False,10,WF_2021_2022
ix_earnings_yield__macro_tlt_ret60_z252,0.005223939784227392,0.005223939784227392,False,10,WF_2021_2022
ix_cash_assets__macro_hyg_ret20_z252,0.004946754312532726,-0.004946754312532726,False,10,WF_2021_2022
beta_uup_60,0.004678537870726163,-0.004678537870726163,False,10,WF_2021_2022
beta_qqq_60,0.004587554434380615,-0.004587554434380615,False,10,WF_2021_2022
mom_10d,0.0041304553763266685,0.0041304553763266685,False,10,WF_2021_2022
rel_mom_qqq_10,0.0041304553763266685,0.0041304553763266685,False,10,WF_2021_2022
rel_mom_spy_10,0.0041304553763266685,0.0041304553763266685,False,10,WF_2021_2022
ix_size_log_market_cap__macro_spread_iwm_spy_20_z252,0.0038443850635503977,-0.0038443850635503977,False,10,WF_2021_2022
mom_20d,0.0035983498237301364,-0.0035983498237301364,False,10,WF_2021_2022
mom_20d_x_breadth,0.0035983498237301364,-0.0035983498237301364,False,10,WF_2021_2022
rel_mom_qqq_20,0.0035983498237301364,-0.0035983498237301364,False,10,WF_2021_2022
rel_mom_spy_20,0.0035983498237301364,-0.0035983498237301364,False,10,WF_2021_2022
ix_mom_20d__macro_tlt_ret20_z252,0.003129440785116376,-0.003129440785116376,False,10,WF_2021_2022
mom_5d,0.002168932546577492,-0.002168932546577492,False,10,WF_2021_2022
rel_mom_qqq_5,0.002168932546577492,-0.002168932546577492,False,10,WF_2021_2022
rel_mom_spy_5,0.002168932546577492,-0.002168932546577492,False,10,WF_2021_2022
trend_sma_60,0.0021151180013953812,0.0021151180013953812,False,10,WF_2021_2022
dist_low_252,0.001440465665148765,-0.001440465665148765,False,10,WF_2021_2022
beta_spy_120,0.0010753300627788745,0.0010753300627788745,False,10,WF_2021_2022
mom_skip_20_5,0.0008044319970074786,-0.0008044319970074786,False,10,WF_2021_2022
macro_tlt_level_z252,0.0006240181733842908,0.0006240181733842908,False,10,WF_2021_2022
macro_iwm_level_z252,0.0005062093585176884,-0.0005062093585176884,False,10,WF_2021_2022
macro_tlt_vol60_z252,0.0004046104285274315,0.0004046104285274315,False,10,WF_2021_2022
macro_hyg_ret120_z252,0.00039682247320263513,0.00039682247320263513,False,10,WF_2021_2022
macro_spy_level_z252,0.00036323475141822326,-0.00036323475141822326,False,10,WF_2021_2022
macro_tlt_vol20_z252,0.0003241180291284444,0.0003241180291284444,False,10,WF_2021_2022
macro_tlt_ret120_z252,0.0003110096857729535,0.0003110096857729535,False,10,WF_2021_2022
macro_hyg_vol60_z252,0.00028383579586661146,0.00028383579586661146,False,10,WF_2021_2022
trend_sma_20,0.0002813094037276022,0.0002813094037276022,False,10,WF_2021_2022
macro_uup_ret120_z252,0.00027870352437265857,-0.00027870352437265857,False,10,WF_2021_2022
macro_uup_level_z252,0.0002605722475028991,0.0002605722475028991,False,10,WF_2021_2022
macro_iwm_vol60_z252,0.00025425506539828715,0.00025425506539828715,False,10,WF_2021_2022
macro_hyg_ret60_z252,0.00025100800004120103,0.00025100800004120103,False,10,WF_2021_2022
macro_qqq_level_z252,0.000249254688042208,-0.000249254688042208,False,10,WF_2021_2022
macro_hyg_vol20_z252,0.00022033852934784487,0.00022033852934784487,False,10,WF_2021_2022
macro_spread_hyg_tlt_120_z252,0.0002130218543983109,-0.0002130218543983109,False,10,WF_2021_2022
macro_idx_vix_ret120_z252,0.0002032076248623266,-0.0002032076248623266,False,10,WF_2021_2022
macro_tlt_ret60_z252,0.00016942486557671682,0.00016942486557671682,False,10,WF_2021_2022
macro_uup_vol60_z252,0.00016391605246141025,0.00016391605246141025,False,10,WF_2021_2022
macro_idx_vix_level_z252,0.00013985545089582378,0.00013985545089582378,False,10,WF_2021_2022
macro_iwm_vol20_z252,0.0001345382992091853,0.0001345382992091853,False,10,WF_2021_2022
macro_hyg_ret20_z252,0.00012631883238894617,0.00012631883238894617,False,10,WF_2021_2022
macro_spread_qqq_spy_120_z252,0.0001224587598797863,0.0001224587598797863,False,10,WF_2021_2022
macro_uup_ret60_z252,0.00012135973316690588,-0.00012135973316690588,False,10,WF_2021_2022
macro_spy_vol60_z252,0.00011817865169727872,0.00011817865169727872,False,10,WF_2021_2022
macro_spread_qqq_spy_60_z252,0.00011291428945962747,0.00011291428945962747,False,10,WF_2021_2022
macro_idx_vix_ret60_z252,0.00010880222889487066,-0.00010880222889487066,False,10,WF_2021_2022
macro_iwm_ret60_z252,0.00010208146344200195,0.00010208146344200195,False,10,WF_2021_2022
macro_idx_vix_vol20_z252,8.873901794430407e-05,-8.873901794430407e-05,False,10,WF_2021_2022
macro_spread_iwm_spy_20_z252,8.824302615465223e-05,8.824302615465223e-05,False,10,WF_2021_2022
macro_iwm_ret20_z252,8.693585206222182e-05,8.693585206222182e-05,False,10,WF_2021_2022
macro_qqq_vol20_z252,8.017075883489287e-05,-8.017075883489287e-05,False,10,WF_2021_2022
macro_qqq_ret120_z252,8.00105515119972e-05,8.00105515119972e-05,False,10,WF_2021_2022
macro_idx_vix_vol60_z252,7.405392974482699e-05,-7.405392974482699e-05,False,10,WF_2021_2022
macro_spread_hyg_tlt_60_z252,7.090590189642137e-05,-7.090590189642137e-05,False,10,WF_2021_2022
macro_spread_iwm_spy_60_z252,7.089141934312241e-05,7.089141934312241e-05,False,10,WF_2021_2022
macro_uup_ret20_z252,7.048568738613533e-05,-7.048568738613533e-05,False,10,WF_2021_2022
macro_iwm_ret120_z252,6.198648049815176e-05,6.198648049815176e-05,False,10,WF_2021_2022
macro_uup_vol20_z252,6.008827769707861e-05,6.008827769707861e-05,False,10,WF_2021_2022
macro_hyg_level_z252,5.9296420799555665e-05,5.9296420799555665e-05,False,10,WF_2021_2022
macro_idx_vix_ret20_z252,5.7461095159610224e-05,-5.7461095159610224e-05,False,10,WF_2021_2022
macro_qqq_ret60_z252,5.731825993058928e-05,5.731825993058928e-05,False,10,WF_2021_2022
macro_spread_qqq_spy_20_z252,5.512023866889771e-05,5.512023866889771e-05,False,10,WF_2021_2022
macro_qqq_ret20_z252,5.411921465878884e-05,5.411921465878884e-05,False,10,WF_2021_2022
macro_spy_ret20_z252,4.5273338721201795e-05,4.5273338721201795e-05,False,10,WF_2021_2022
macro_tlt_ret20_z252,4.458758503056376e-05,4.458758503056376e-05,False,10,WF_2021_2022
macro_iwm_ret5_z252,3.941622282220956e-05,3.941622282220956e-05,False,10,WF_2021_2022
macro_spy_vol20_z252,3.700006711818878e-05,3.700006711818878e-05,False,10,WF_2021_2022
macro_hyg_ret5_z252,3.685854628944229e-05,3.685854628944229e-05,False,10,WF_2021_2022
macro_spy_ret60_z252,3.68417049965931e-05,3.68417049965931e-05,False,10,WF_2021_2022
macro_uup_ret5_z252,3.2983184368318544e-05,-3.2983184368318544e-05,False,10,WF_2021_2022
macro_qqq_vol60_z252,3.2825913735691695e-05,-3.2825913735691695e-05,False,10,WF_2021_2022
macro_idx_vix_ret5_z252,3.1052528553824386e-05,-3.1052528553824386e-05,False,10,WF_2021_2022
macro_qqq_ret5_z252,2.521463302685516e-05,2.521463302685516e-05,False,10,WF_2021_2022
macro_spy_ret120_z252,2.1495868770861678e-05,2.1495868770861678e-05,False,10,WF_2021_2022
macro_spread_hyg_tlt_20_z252,2.1042145955442915e-05,2.1042145955442915e-05,False,10,WF_2021_2022
macro_tlt_ret5_z252,1.904117331750115e-05,1.904117331750115e-05,False,10,WF_2021_2022
macro_spread_iwm_spy_120_z252,1.3326239683099408e-05,1.3326239683099408e-05,False,10,WF_2021_2022
macro_spy_ret5_z252,1.3302149746433294e-05,1.3302149746433294e-05,False,10,WF_2021_2022
fund_update_count_60d,0.05176560077055352,0.05176560077055352,True,10,WF_2023_2024
best_day_60,0.04865293891181851,-0.04865293891181851,True,10,WF_2023_2024
vol_60,0.047055670329470896,-0.047055670329470896,True,10,WF_2023_2024
downside_vol_60,0.044376792052089484,-0.044376792052089484,True,10,WF_2023_2024
vol_120,0.04366462233547526,-0.04366462233547526,False,10,WF_2023_2024
vol_20,0.04342814906338334,-0.04342814906338334,True,10,WF_2023_2024
best_day_20,0.04326800975792037,-0.04326800975792037,True,10,WF_2023_2024
ix_mom_120d__macro_uup_ret60_z252,0.041775108603826085,-0.041775108603826085,True,10,WF_2023_2024
worst_day_60,0.039903970716960925,0.039903970716960925,True,10,WF_2023_2024
vol_10,0.03941295486485568,-0.03941295486485568,True,10,WF_2023_2024
downside_vol_120,0.0389816833013637,-0.0389816833013637,True,10,WF_2023_2024
downside_vol_20,0.038806677224701734,-0.038806677224701734,True,10,WF_2023_2024
downside_vol_10,0.03808933736943607,-0.03808933736943607,True,10,WF_2023_2024
worst_day_20,0.03705997598421432,0.03705997598421432,False,10,WF_2023_2024
dist_high_252,0.03546176323871077,0.03546176323871077,True,10,WF_2023_2024
beta_iwm_60,0.0343370756256231,-0.0343370756256231,True,10,WF_2023_2024
mom_skip_252_20,0.031900550841601934,0.031900550841601934,True,10,WF_2023_2024
skew_60,0.030588734497124917,-0.030588734497124917,True,10,WF_2023_2024
skew_120,0.030336053180198438,-0.030336053180198438,True,10,WF_2023_2024
size_log_market_cap,0.02843815542195894,-0.02843815542195894,True,10,WF_2023_2024
mom_252d,0.02825898044278157,0.02825898044278157,False,10,WF_2023_2024
rel_mom_qqq_252,0.02825898044278157,0.02825898044278157,False,10,WF_2023_2024
rel_mom_spy_252,0.02825898044278157,0.02825898044278157,False,10,WF_2023_2024
beta_uup_60,0.026771982770101135,0.026771982770101135,True,10,WF_2023_2024
dist_high_120,0.026441278191684275,0.026441278191684275,True,10,WF_2023_2024
ocf_assets,0.025385773110950655,0.025385773110950655,True,10,WF_2023_2024
corr_spy_120,0.02533105574919643,0.02533105574919643,True,10,WF_2023_2024
trend_sma_252,0.02498170747169538,0.02498170747169538,True,10,WF_2023_2024
cash_assets,0.02456930089258511,0.02456930089258511,True,10,WF_2023_2024
dist_low_120,0.022850260377869212,-0.022850260377869212,True,10,WF_2023_2024
beta_qqq_60,0.02200739558273591,-0.02200739558273591,True,10,WF_2023_2024
fund_update_count_20d,0.021864241577927036,0.021864241577927036,True,10,WF_2023_2024
dist_low_60,0.02013816920505168,-0.02013816920505168,True,10,WF_2023_2024
beta_qqq_120,0.019775938161761885,-0.019775938161761885,True,10,WF_2023_2024
beta_hyg_60,0.018572924829213255,-0.018572924829213255,True,10,WF_2023_2024
beta_spy_60,0.01846447981615686,-0.01846447981615686,True,10,WF_2023_2024
dist_high_60,0.018171756120409523,0.018171756120409523,True,10,WF_2023_2024
dist_low_20,0.018033036712428188,-0.018033036712428188,True,10,WF_2023_2024
dist_high_20,0.01788830579748946,0.01788830579748946,True,10,WF_2023_2024
netinc_assets,0.01748676339324523,0.01748676339324523,True,10,WF_2023_2024
age_cash,0.01682418546946396,-0.01682418546946396,True,10,WF_2023_2024
beta_idx_vix_60,0.01646706323379033,0.01646706323379033,False,10,WF_2023_2024
corr_qqq_120,0.01639409999405233,0.01639409999405233,False,10,WF_2023_2024
fundamental_freshness_mean_days,0.015378290502784159,-0.015378290502784159,False,10,WF_2023_2024
corr_spy_60,0.01426414428557073,0.01426414428557073,False,10,WF_2023_2024
ix_mom_60d__macro_tlt_ret60_z252,0.014103458939802697,0.014103458939802697,False,10,WF_2023_2024
