feature,abs_train_ic,train_ic,selected,horizon_sessions,fold
ix_mom_20d__regime_breadth_mom20_z252,0.004228248139313406,0.004228248139313406,False,5,WF_2021_2022
age_eps_diluted,0.0041206695956718924,0.0041206695956718924,False,5,WF_2021_2022
ix_mom_20d__regime_median_vol_20_z252,0.003727614105763217,-0.003727614105763217,False,5,WF_2021_2022
mom_60d,0.003082255827321247,0.003082255827321247,False,5,WF_2021_2022
mom_60d_x_breadth,0.003082255827321247,0.003082255827321247,False,5,WF_2021_2022
rel_mom_qqq_60,0.003082255827321247,0.003082255827321247,False,5,WF_2021_2022
rel_mom_spy_60,0.003082255827321247,0.003082255827321247,False,5,WF_2021_2022
chg_operating_cash_flow_252d,0.0029582696987629823,0.0029582696987629823,False,5,WF_2021_2022
ix_rel_mom_spy_20__regime_breadth_rel_mom_spy_20_z252,0.0018560946337579007,-0.0018560946337579007,False,5,WF_2021_2022
trend_sma_60,0.0016387029089617385,-0.0016387029089617385,False,5,WF_2021_2022
mom_skip_20_5,0.0013007401254175968,-0.0013007401254175968,False,5,WF_2021_2022
earnings_yield,0.0004775371384672171,-0.0004775371384672171,False,5,WF_2021_2022
dist_high_20,0.0004186355728470154,-0.0004186355728470154,False,5,WF_2021_2022
regime_dispersion_mom60_z252,0.00014236006505191038,-0.00014236006505191038,False,5,WF_2021_2022
regime_breadth_rel_mom_qqq_20_z252,6.803809298228202e-05,-6.803809298228202e-05,False,5,WF_2021_2022
regime_median_vol_60_z252,5.364872664289697e-05,5.364872664289697e-05,False,5,WF_2021_2022
regime_breadth_mom20_z252,3.1500927320378695e-05,3.1500927320378695e-05,False,5,WF_2021_2022
regime_breadth_mom60_z252,2.8149001171638237e-05,2.8149001171638237e-05,False,5,WF_2021_2022
regime_median_vol_20_z252,2.5807928775399206e-05,2.5807928775399206e-05,False,5,WF_2021_2022
regime_breadth_rel_mom_spy_20_z252,2.356282241925914e-05,-2.356282241925914e-05,False,5,WF_2021_2022
regime_dispersion_mom20_z252,2.200005370137385e-05,2.200005370137385e-05,False,5,WF_2021_2022
fund_update_count_60d,0.044697397642023594,0.044697397642023594,True,5,WF_2023_2024
mom_skip_252_20,0.03080545809849949,0.03080545809849949,True,5,WF_2023_2024
mom_252d,0.028626749144502837,0.028626749144502837,True,5,WF_2023_2024
rel_mom_qqq_252,0.028626749144502837,0.028626749144502837,False,5,WF_2023_2024
rel_mom_spy_252,0.028626749144502837,0.028626749144502837,False,5,WF_2023_2024
corr_spy_120,0.028613929840654882,0.028613929840654882,True,5,WF_2023_2024
corr_qqq_120,0.025609922169485665,0.025609922169485665,True,5,WF_2023_2024
dist_high_252,0.02538614566982299,0.02538614566982299,True,5,WF_2023_2024
vol_60,0.02530759925208065,-0.02530759925208065,True,5,WF_2023_2024
vol_20,0.024936467011865915,-0.024936467011865915,True,5,WF_2023_2024
downside_vol_60,0.024545183769724574,-0.024545183769724574,True,5,WF_2023_2024
best_day_60,0.024426100948822173,-0.024426100948822173,True,5,WF_2023_2024
best_day_20,0.02428631271243749,-0.02428631271243749,True,5,WF_2023_2024
corr_qqq_60,0.024201261007335984,0.024201261007335984,True,5,WF_2023_2024
trend_sma_252,0.024057550095495112,0.024057550095495112,True,5,WF_2023_2024
downside_vol_20,0.023922449994168402,-0.023922449994168402,True,5,WF_2023_2024
corr_spy_60,0.023902757684520954,0.023902757684520954,True,5,WF_2023_2024
vol_10,0.02296522009383834,-0.02296522009383834,True,5,WF_2023_2024
downside_vol_10,0.022942349263801856,-0.022942349263801856,True,5,WF_2023_2024
size_log_market_cap,0.022893552400697903,-0.022893552400697903,True,5,WF_2023_2024
worst_day_20,0.022189279673064423,0.022189279673064423,False,5,WF_2023_2024
vol_120,0.02192417262322245,-0.02192417262322245,True,5,WF_2023_2024
worst_day_60,0.021566156554266608,0.021566156554266608,True,5,WF_2023_2024
skew_120,0.019900205615534808,-0.019900205615534808,True,5,WF_2023_2024
downside_vol_120,0.01988385888277879,-0.01988385888277879,False,5,WF_2023_2024
cash_assets,0.019882104852631765,0.019882104852631765,True,5,WF_2023_2024
dist_high_120,0.01894655738201254,0.01894655738201254,True,5,WF_2023_2024
skew_60,0.018548867322173593,-0.018548867322173593,True,5,WF_2023_2024
fund_update_count_20d,0.017435615659377568,0.017435615659377568,True,5,WF_2023_2024
mom_skip_120_20,0.017326782345180893,0.017326782345180893,True,5,WF_2023_2024
ix_mom_60d__regime_breadth_mom60_z252,0.016107758114344763,0.016107758114344763,True,5,WF_2023_2024
ix_rel_mom_qqq_20__regime_breadth_rel_mom_qqq_20_z252,0.015091260043583054,-0.015091260043583054,True,5,WF_2023_2024
ocf_assets,0.014781703176803334,0.014781703176803334,True,5,WF_2023_2024
mom_120d,0.013979286955806603,0.013979286955806603,True,5,WF_2023_2024
mom_120d_x_breadth,0.013979286955806603,0.013979286955806603,False,5,WF_2023_2024
rel_mom_qqq_120,0.013979286955806603,0.013979286955806603,False,5,WF_2023_2024
rel_mom_spy_120,0.013979286955806603,0.013979286955806603,False,5,WF_2023_2024
dist_low_60,0.013854443435657308,-0.013854443435657308,True,5,WF_2023_2024
