date,nav,net_return,turnover,entry_exit_notional,resize_notional,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation
2019-01-02,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.9975331198540668,-0.0024668801459332146,0.8222933819777344,0.8222933819777345,0.0,0.0024668801459332033,43,0.17770661802226562,0.047708256867716584,0.9734228856349436,0.8222933819777344,0.15112950365720923,0.15112950365720923
2019-01-04,1.0289412150707435,0.031485766829748574,0.1620870901451174,0.17036229830735838,0.11466774835607922,0.0008550901399903127,45,0.13299073100744252,0.041876917437289905,0.3835431895761387,0.28503004666343756,0.09851314291270113,0.09851314291270113
2019-01-07,1.0447824312795564,0.015395647464392592,0.08070647679914697,0.04600664813230186,0.06164159536601611,0.0003229447304949539,43,0.18469670954635053,0.04336103071476164,0.2740622492497564,0.10764824349831796,0.16641400575143844,0.16641400575143844
2019-01-08,1.053350470148975,0.00820078765961374,0.07679426017369702,0.07353384765843542,0.06624093005639185,0.00041932433314448183,42,0.1969312961809545,0.04258806323715134,0.3367060738957817,0.13977477771482727,0.19693129618095448,0.19693129618095448
2019-01-09,1.0648224407752853,0.010890934168081623,0.09801068037147223,0.07936036082080716,0.10774059570245269,0.0005613028695697796,43,0.20362069425767448,0.04621018297299758,0.39072165078093424,0.18710095652325986,0.2036206942576744,0.2036206942576744
2019-01-10,1.0706377747652471,0.005461318025686834,0.11961787512563954,0.12576354581171326,0.08575100850840725,0.0006345436629603614,44,0.2301073886054421,0.0387497257517027,0.43832859634501065,0.21151455432012048,0.22681404202489014,0.22681404202489014
2019-01-11,1.0705002378650128,-0.00012846258881948902,0.05195604147978693,0.049477869905369995,0.049038675155345574,0.0002955496351821468,44,0.2354644736006325,0.039148999340724695,0.333981018661348,0.09851654506071558,0.23546447360063244,0.23546447360063244
2019-01-14,1.065607592419368,-0.004570429106491969,0.0299029913436859,0.014845406447581536,0.04302506465894766,0.0001736114133195876,45,0.2345690098482982,0.040695086551105715,0.28273475454550767,0.0578704711065292,0.2248642834389785,0.2248642834389785
2019-01-15,1.0724194717617574,0.0063924838663393935,0.11556047289464634,0.08040785079333686,0.1077475152158644,0.0005644660980276038,44,0.18998191073964787,0.04073739078240145,0.3781372767488492,0.18815536600920127,0.18998191073964796,0.18998191073964796
2019-01-16,1.0696820489801644,-0.002552567212432355,0.13413530694102901,0.16035618831674314,0.09142095426314954,0.0007553314277396781,43,0.17383075551069294,0.049060593772929255,0.38707623717001743,0.2517771425798927,0.13529909459012476,0.13529909459012476
2019-01-17,1.0774643862017028,0.0072753742375673,0.06652047076455336,0.06425330780917327,0.036834893374183206,0.00030326460355006944,41,0.20447561069495868,0.046603981848904893,0.21873220856641187,0.10108820118335647,0.1176440073830554,0.1176440073830554
2019-01-18,1.0873475138621536,0.009172579425377414,0.20177582645806455,0.23355623855677837,0.05313462599945969,0.0008600725936687142,43,0.0855820355845075,0.05490625769604695,0.37227290014074566,0.28669086455623805,0.08558203558450758,0.08558203558450758
2019-01-22,1.07022291455526,-0.015748966258329555,0.13691376197112604,0.11990645303816368,0.13198428643192497,0.0007556722184102659,43,0.10882250842484609,0.05129072697452316,0.3117206046302611,0.2518907394700886,0.05982986516017245,0.05982986516017245
2019-01-23,1.070477750889676,0.00023811519165772843,0.055680231672631884,0.04401017069172417,0.053429341554841234,0.00029231853673969627,40,0.12268575013614891,0.051627095222902215,0.19748397015419028,0.09743951224656541,0.10004445790762487,0.10004445790762487
2019-01-24,1.081131041045977,0.009951902454251815,0.1274428350235333,0.16456500561189602,0.060244707370873535,0.0006744291389483088,42,0.09131894005247632,0.07564671112257786,0.3161286530352459,0.2248097129827696,0.09131894005247629,0.09131894005247629
2019-01-25,1.0915340726176757,0.009622359526032964,0.1251810759962334,0.09524421892124674,0.14892620628845799,0.0007325112756291143,46,0.09657408315415583,0.06627554324900384,0.3407445083638607,0.24417042520970475,0.09657408315415594,0.09657408315415594
2019-01-28,1.0832321629127717,-0.007605726576170535,0.2562501150935932,0.39303883654464156,0.0702497719209911,0.001389865825396898,47,0.047967353126453616,0.059441027479268854,0.4911701972670283,0.4632886084656327,0.02788158880139563,0.02788158880139563
2019-01-29,1.0802651005953434,-0.002739082552211114,0.1737252459808392,0.20850571265664597,0.10104714138707287,0.0009286585621311567,51,0.010156794974001238,0.05006578910337178,0.3095528540437189,0.3095528540437189,0.0,0.0
2019-01-30,1.0979073383825293,0.016331396596505066,0.06560029555652845,0.0689589249124095,0.05797541418369627,0.0003808030172883173,53,0.0057235281569462115,0.04913440846234806,0.12693433909610577,0.12693433909610577,0.0,0.0
2019-01-31,1.1096850332782546,0.010727403382763345,0.12290560554570237,0.12077437178096194,0.10531444110328401,0.0006782664386527379,54,0.02538133855125535,0.0790334685783581,0.22608881288424595,0.22608881288424595,0.0,0.0
2019-02-01,1.114473665627921,0.004315307682865477,0.10276180608859112,0.14492088795953664,0.056086272491706744,0.00060302148135373,53,0.02977349288107911,0.07774024978174005,0.20100716045124334,0.20100716045124334,0.0,0.0
2019-02-04,1.121992510715663,0.006746543520618431,0.07909916556530228,0.08702529309002073,0.0693396746579194,0.00046909490324382043,51,0.02772673441836404,0.07754555200364048,0.15636496774794015,0.15636496774794015,0.0,0.0
2019-02-05,1.128233811257032,0.005562693584637346,0.0759585667954171,0.0254451180052628,0.08829987962157558,0.0003412349928805152,50,0.0657360792796885,0.05638168005037543,0.1137449976268384,0.1137449976268384,0.0,0.0
2019-02-06,1.1212152581719588,-0.006220832078462024,0.08289980484165664,0.06334156297308055,0.09093207308735782,0.0004628209081813151,50,0.054590984116536734,0.05969210769705877,0.15427363606043837,0.15427363606043837,0.0,0.0
2019-02-07,1.1163833682802464,-0.004309511359656626,0.1392767376466451,0.1486449976549962,0.08943981974095119,0.0007142544521878422,46,0.09525676010928141,0.05967471722906204,0.2380848173959474,0.2380848173959474,0.0,0.0
2019-02-08,1.1187300291490339,0.0021020206279160902,0.10798647075127563,0.05618727357079099,0.13060778418166724,0.0005603851732573748,47,0.06582579618821238,0.062165015992444776,0.18679505775245825,0.18679505775245825,0.0,0.0
2019-02-11,1.1214495830438682,0.002430929557601047,0.09663775335848773,0.11409365404906752,0.03854331013267369,0.00045791089254522356,47,0.10627463964584982,0.0643979071767442,0.1609995034166238,0.1526369641817412,0.008362539234882616,0.008362539234882616
2019-02-12,1.134363665267092,0.01151552634954145,0.1486197085246848,0.08012530090298539,0.12270277246762218,0.0006084842201118228,51,0.010589489662796714,0.06600479983780978,0.2028280733706076,0.2028280733706076,0.0,0.0
2019-02-13,1.136166153698062,0.0015889863948925775,0.10102737268162108,0.10913056619542959,0.08235756299904211,0.0005744643875834149,55,0.0,0.064073619891874,0.19148812919447164,0.19148812919447164,0.0,0.0
2019-02-14,1.1427797848466092,0.005821007012944968,0.03578408241022013,0.012074583871595554,0.059493580948844584,0.00021470449446132046,52,1.1102230246251565e-16,0.062388969416012185,0.07156816482044015,0.07156816482044015,0.0,0.0
2019-02-15,1.1550362498628086,0.010725132854747299,0.15466189408470277,0.19682101106041844,0.10422489368323448,0.000903137714230959,50,0.008277883425752641,0.06300461868956937,0.301045904743653,0.301045904743653,0.0,0.0
2019-02-19,1.1570245567683664,0.0017214238131433302,0.09360401919095362,0.09384605553763889,0.08510276099201745,0.000536846449588969,57,0.0,0.06642259573650452,0.17894881652965633,0.17894881652965633,0.0,0.0
2019-02-20,1.1590994267730115,0.0017932808707539216,0.07083920360743527,0.04490792829416952,0.09677047892070088,0.0004250352216446113,59,1.1102230246251565e-16,0.06398358267799716,0.14167840721487043,0.14167840721487043,0.0,0.0
2019-02-21,1.1553970411230774,-0.0031941915977318214,0.08285376264197256,0.09609832458978901,0.06960920069415599,0.000497122575851835,56,0.0,0.06357094361423857,0.165707525283945,0.165707525283945,0.0,0.0
2019-02-22,1.1682996955040599,0.011167290482621217,0.06636052493713301,0.0836058245739371,0.030028609003992908,0.00034090330073379007,56,0.019086616296336012,0.06377184238253221,0.11363443357793002,0.11363443357793002,0.0,0.0
2019-02-25,1.167749651285894,-0.0004708074651414984,0.07372412618297265,0.05602496465245788,0.07970169711972543,0.00040717998531654995,62,0.0073662407079009284,0.06079643745324991,0.14309290248008416,0.13572666177218332,0.007366240707900849,0.007366240707900849
2019-02-26,1.1669361117596493,-0.0006966728916159015,0.3686534629979789,0.45278695352621084,0.25667855106436493,0.0021283965137717273,50,0.035197108339927174,0.0863996517870268,0.7446626129305032,0.7094655045905758,0.0351971083399273,0.0351971083399273
2019-02-27,1.1653983148855376,-0.0013178072549256958,0.08586815095246048,0.08762521036357718,0.07624618479444965,0.0004916141854740806,49,0.04309113306568024,0.09139673930816322,0.20696252822370703,0.16387139515802684,0.0430911330656802,0.0430911330656802
2019-02-28,1.1610677098101365,-0.0037159870750511637,0.21158458852568118,0.1844717320665674,0.19549489136524778,0.0011398998702954455,54,0.0,0.0738038282791422,0.37996662343181514,0.37996662343181514,0.0,0.0
2019-03-01,1.1613970881961047,0.00028368576887038977,0.29098819059425274,0.442598016324126,0.119426191349164,0.00168607262301987,50,0.0199521735152155,0.07031273845464196,0.5732897959564632,0.56202420767329,0.011265588283173268,0.011265588283173268
2019-03-04,1.1555010887036863,-0.0050766439423195475,0.07750852221298332,0.05497107104012127,0.08813981400870877,0.00042933265514649005,50,0.008139211227700227,0.06921145343231433,0.15125009627653035,0.14311088504883002,0.00813921122770032,0.00813921122770032
2019-03-05,1.154044830513364,-0.0012602828370815722,0.1287498347607131,0.13045658052195347,0.1105062645617852,0.0007228885352512159,50,0.02468041515051289,0.054120378958709914,0.24096284508373864,0.24096284508373864,0.0,0.0
2019-03-06,1.1451315839886003,-0.007723483775581519,0.08411189014541992,0.06155011179218352,0.095916597081944,0.0004724001266223826,47,0.03561783927317086,0.05427976415647473,0.15746670887412753,0.15746670887412753,0.0,0.0
2019-03-07,1.1338713296938678,-0.009833153195820454,0.04699925444569292,0.038512281654063237,0.037257367253952144,0.00022730894672404615,49,0.01773451642594237,0.05989848394074883,0.07576964890801538,0.07576964890801538,0.0,0.0
2019-03-08,1.129649075848085,-0.003723750424946992,0.09742462990832308,0.11845648431501342,0.038014399754098246,0.000469412652207335,47,0.056170821996365694,0.059311681098113925,0.15647088406911167,0.15647088406911167,0.0,0.0
2019-03-11,1.1470874808828804,0.01543701084489757,0.06608605025795866,0.07025976514718824,0.05648685018006766,0.0003802398459817677,46,0.060721345997341025,0.06385717003184573,0.1267466153272559,0.1267466153272559,0.0,0.0
2019-03-12,1.1518244742249846,0.00412958333261404,0.10759951130620686,0.13361881668187192,0.04467701897034538,0.0005348875069566518,47,0.02353609091322373,0.06389804753668112,0.19251580955315892,0.1782958356522173,0.014219973900941636,0.014219973900941636
2019-03-13,1.1601052969532395,0.007189309581068448,0.1314051714566948,0.08435827026333377,0.1697558369692289,0.0007623423216976882,50,0.01465404031129558,0.0687591726515032,0.2687681475438583,0.2541141072325627,0.01465404031129556,0.01465404031129556
2019-03-14,1.1608887816181412,0.0006753565102748382,0.06429573277932973,0.08620067010386089,0.023057095411714003,0.0003277732965467247,49,0.03397305037072962,0.07322900569933025,0.1289216988678095,0.1092577655155749,0.019663933352234583,0.019663933352234583
2019-03-15,1.1696643929442911,0.00755939024056862,0.06294933528769187,0.06838817985730206,0.04493190017106931,0.0003399602400851141,49,0.021128108247448152,0.07422864360360899,0.13387990384269305,0.11332008002837136,0.020559823814321688,0.020559823814321688
2019-03-18,1.1731844376063398,0.0030094484223701645,0.0718788533147751,0.05080988909010043,0.07972733120280512,0.00039161166087871665,48,0.03427695222248994,0.0732020378359162,0.16481417251539554,0.13053722029290554,0.03427695222249001,0.03427695222249001
2019-03-19,1.1756347763194301,0.002088621903380883,0.08779764163761206,0.0738490526275145,0.06045194035067687,0.0004029029789345741,45,0.07548601864063054,0.062006605323841786,0.16838474716666196,0.13430099297819137,0.0340837541884706,0.0340837541884706
2019-03-20,1.175148216592996,-0.0004138697971808325,0.16365726942237485,0.25103572796985957,0.05306126644664756,0.0009122909832495214,46,0.052230834803631,0.06009527522304863,0.35632782922013806,0.3040969944165071,0.052230834803630916,0.052230834803630916
2019-03-21,1.19337026204352,0.015506167812051386,0.1076571542995019,0.13102662353807623,0.04950599901754697,0.0005415978676668697,50,0.016623759191233156,0.059597058007658264,0.19715638174685646,0.18053262255562322,0.016623759191233253,0.016623759191233253
2019-03-22,1.1714770378057482,-0.018345709570709468,0.05114017752052349,0.017913627085633013,0.06570435469690288,0.00025085394534760764,52,0.035592558576995836,0.05906998617526045,0.11921054035953177,0.08361798178253588,0.03559255857699589,0.03559255857699589
2019-03-25,1.1727973297854226,0.0011270318897136367,0.16776308871732465,0.20410708017788923,0.06704208878861717,0.0008134475068995193,45,0.09990057817120823,0.07280526688132921,0.3088102731365417,0.2711491689665064,0.03766110417003526,0.03766110417003526
2019-03-26,1.1828168360012532,0.008543254628371022,0.1423699003527618,0.08287256575030494,0.13309338599497705,0.000647897855235846,46,0.030216305743298477,0.06827151784161005,0.2461822574885804,0.21596595174528202,0.03021630574329838,0.03021630574329838
2019-03-27,1.1694457930286353,-0.011304407043969178,0.14015846340419374,0.13664663494936055,0.08912581530099052,0.0006773173507510532,44,0.08508556517041965,0.07013085020457613,0.2534574662635505,0.22577245025035106,0.02768501601319944,0.02768501601319944
2019-03-28,1.174743908414985,0.004530449737758957,0.014573769716482212,0.010505355782281341,0.014907139226914017,7.623748502758607e-05,43,0.08096032591879199,0.07025284918263063,0.044125415643286925,0.025412495009195357,0.01871292063409157,0.01871292063409157
2019-03-29,1.185232132053428,0.008928093657956548,0.08499927053567002,0.07441139519627735,0.03650542105011524,0.0003327504487391778,44,0.021135474837499668,0.0709773491417259,0.12485746803993361,0.11091681624639259,0.013940651793541025,0.013940651793541025
2019-04-01,1.1981468106424331,0.010896328440429759,0.05521677010767659,0.0642946653322363,0.03890263092009023,0.00030959188875697964,44,0.013664941323225044,0.0702912748777184,0.11686223757555159,0.10319729625232654,0.013664941323225047,0.013664941323225047
2019-04-02,1.1996549579879694,0.0012587333473161877,0.09314610448431113,0.08648792221911533,0.0897424638020273,0.0005286911580634279,44,0.023702369925694522,0.07155256152430411,0.19993275594683704,0.17623038602114263,0.023702369925694425,0.023702369925694425
2019-04-03,1.2066719915391682,0.005849209811934264,0.08276276656774921,0.04780875325242959,0.10611292752892366,0.00046176504234405973,43,0.03515750708562504,0.07637718644997249,0.15392168078135324,0.15392168078135324,0.0,0.0
2019-04-04,1.1927489912428166,-0.011538347118335013,0.09468454091197032,0.08491488712424569,0.06890270572301457,0.0004614527785417808,44,0.0,0.07562087328459595,0.15381759284726026,0.15381759284726026,0.0,0.0
2019-04-05,1.199672302107152,0.005804499450568823,0.07067022465866185,0.045777949450788155,0.07846924053637816,0.00037274156996149895,45,0.017093259330157373,0.07584380433246293,0.12424718998716631,0.12424718998716631,0.0,0.0
2019-04-08,1.201112169905185,0.0012002175890064581,0.04218263659864653,0.03594593398891211,0.03985950503563404,0.00022741631707363848,44,0.02562871984001802,0.07590730047292835,0.07580543902454616,0.07580543902454616,0.0,0.0
2019-04-09,1.2002682012504,-0.0007026559849540037,0.024232886850172407,0.004192054854775805,0.02977700427181653,0.00010190717737977702,46,0.011147412515144728,0.07587209227337445,0.03396905912659234,0.03396905912659234,0.0,0.0
