date,nav,net_return,turnover,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation,blocked_names
2019-01-02,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-03,0.9974071596459003,-0.002592840354099679,0.8642801180332295,0.0025928403540996883,104,0.13571988196677054,0.053580201212715485,1.0,0.8642801180332295,0.13571988196677048,0.13571988196677048,15
2019-01-04,1.0293819094389993,0.03205787073400468,0.2024040302067482,0.0010822683785674742,107,0.08730988227317538,0.05733004797871685,0.44806600846233346,0.3607561261891581,0.08730988227317535,0.08730988227317535,14
2019-01-07,1.0462740412101288,0.01640997536117128,0.16466132352067694,0.0008163560214263757,107,0.14303410914209225,0.05639540166203464,0.4151527829508843,0.2721186738087919,0.14303410914209239,0.14303410914209239,15
2019-01-08,1.054325026078218,0.007694910273007727,0.12496787364064181,0.0006965074682723151,104,0.1596096067299403,0.05470574789424816,0.39177876282071217,0.23216915609077168,0.15960960672994046,0.15960960672994046,14
2019-01-09,1.0646803362157393,0.009821743657209892,0.15743995975923164,0.0009354623623931044,102,0.15485022071212717,0.050177904624868576,0.46667100817649526,0.31182078746436814,0.15485022071212712,0.15485022071212712,14
2019-01-10,1.0701675952925935,0.005153902904188046,0.17979408946527092,0.0009810170048180549,109,0.1864876087382995,0.053402630188550834,0.5134932770109845,0.32700566827268496,0.18648760873829956,0.18648760873829956,14
2019-01-11,1.070087058815989,-7.525594772150868e-05,0.10359827584168306,0.0006194628658197711,113,0.18709504299678803,0.05302385332745684,0.3935826649367116,0.2064876219399237,0.18709504299678795,0.18709504299678795,14
2019-01-14,1.0637021458927558,-0.00596672286673372,0.10380281602377017,0.0005878558803929776,112,0.17645377114091598,0.05254077011886544,0.37240573127190857,0.19595196013099253,0.17645377114091604,0.17645377114091604,13
2019-01-15,1.0716050818199023,0.00742965120232375,0.17509605751090707,0.0009270156034604923,110,0.1338031666116296,0.05562702283438117,0.442808367765127,0.30900520115349744,0.13380316661162955,0.13380316661162955,11
2019-01-16,1.0682174768624555,-0.003161243834056582,0.17474500481694413,0.0009823193226951034,109,0.11204540278282837,0.04818448578954719,0.43948517701452966,0.3274397742317012,0.11204540278282851,0.11204540278282851,11
2019-01-17,1.0763733629956735,0.007635042779091439,0.08739274595417765,0.00048279095745770587,111,0.09728755603088224,0.04946691192723453,0.25821787518345085,0.1609303191525686,0.09728755603088222,0.09728755603088222,10
2019-01-18,1.0861190432245682,0.009054181907448333,0.16687239209904026,0.0009638430784045708,112,0.08385791408886878,0.04966442242916568,0.40513894022372554,0.32128102613485693,0.08385791408886858,0.08385791408886858,9
2019-01-22,1.069457369449058,-0.01534055947131141,0.18092562722228245,0.0010158445676057262,111,0.061841471024703276,0.05515241776619942,0.4004563268932788,0.3386148558685754,0.06184147102470339,0.06184147102470339,8
2019-01-23,1.0683623967797575,-0.0010238581738554187,0.16877659700609673,0.0009126309631776882,113,0.09519122948177328,0.05311086566095341,0.3994015505410027,0.3042103210592294,0.09519122948177329,0.09519122948177329,10
2019-01-24,1.0791798004076638,0.010125219364245597,0.16782447297857778,0.0010001775218955425,110,0.09188636614492118,0.054351056487276346,0.4252788734434355,0.33339250729851416,0.09188636614492138,0.09188636614492138,9
2019-01-25,1.091458067674363,0.011377406491542175,0.160614722537295,0.0009329698916217251,107,0.10100741643695799,0.04988864700957106,0.4119973803108664,0.31098996387390837,0.10100741643695807,0.10100741643695807,9
2019-01-28,1.0800700684671778,-0.010433748711437318,0.28228244409814446,0.001493279395688879,106,0.03511490209218748,0.043302488619075805,0.5328747006551472,0.49775979856295965,0.03511490209218752,0.03511490209218752,6
2019-01-29,1.0767351253393123,-0.003087709978481734,0.2371964397458454,0.0013476679216204658,112,0.010005953794879563,0.04260753909094472,0.4592285943350349,0.44922264054015526,0.010005953794879587,0.010005953794879587,3
