cost_bps,days,total_return,cagr,max_drawdown,annual_turnover,median_holdings,max_holdings,mean_cash_weight,median_max_name_weight,p95_max_name_weight,execution_blocked_rate,target_deviation_rate,spy_cagr,excess_cagr_vs_spy,qqq_cagr,excess_cagr_vs_qqq,uew_cagr,excess_cagr_vs_uew
20.0,1510,3.271993432967525,0.27421967926719826,-0.3803779964295638,26.792056052092033,109.0,122,0.006916973053421817,0.060087384196028736,0.08700413273951729,0.02132362220960086,0.02132362220960098,0.1711653713660084,0.10305430790118986,0.22929847464373498,0.04492120462346327,0.40488066509133414,-0.13066098582413588
40.0,1510,2.111991392084488,0.20859808839752536,-0.384858132470978,26.792056052092033,109.0,122,0.006916973053421817,0.060087384196028736,0.08700413273951729,0.02132362220960086,0.02132362220960098,0.1711653713660084,0.03743271703151696,0.22929847464373498,-0.020700386246209623,0.40488066509133414,-0.19628257669380877
60.0,1510,1.2667732705951948,0.14633918230114107,-0.3893077254906354,26.792056052092033,109.0,122,0.006916973053421817,0.060087384196028736,0.08700413273951729,0.02132362220960086,0.02132362220960098,0.1711653713660084,-0.024826189064867332,0.22929847464373498,-0.08295929234259392,0.40488066509133414,-0.25854148279019307
80.0,1510,0.6509716970649932,0.08727149971518244,-0.4093381873666916,26.792056052092033,109.0,122,0.006916973053421817,0.060087384196028736,0.08700413273951729,0.02132362220960086,0.02132362220960098,0.1711653713660084,-0.08389387165082596,0.22929847464373498,-0.14202697492855254,0.40488066509133414,-0.3176091653761517
100.0,1510,0.20235575633669067,0.031232278770922495,-0.4438480502311144,26.792056052092033,109.0,122,0.006916973053421817,0.060087384196028736,0.08700413273951729,0.02132362220960086,0.02132362220960098,0.1711653713660084,-0.1399330925950859,0.22929847464373498,-0.1980661958728125,0.40488066509133414,-0.37364838632041164
