lifecycle_id,sample,ticker,entry_signal_date,entry_execution_date,exit_date,exit_reason,status,entry_weight,entry_notional_nav_units,held_sessions,exposure_nav_days,gross_pnl_nav_units,benchmark_pnl_nav_units,gross_active_pnl_nav_units,allocated_cost_nav_units,entry_trade_nav_units,resize_trade_nav_units,exit_trade_nav_units,terminal_exit_weight,ret_20d,ret_60d,ret_120d,ret_252d,dd_60d,dd_252d,range_position_252d,reversal_signature_score,reversal_signature_pctile,ret_60d_pctile,expected_active_total,effective_horizon_sessions,model_target_weight,entry_anatomy_class,net_pnl_nav_units,net_active_pnl_nav_units,net_daily_return_on_exposure,net_daily_active_on_exposure
PRE2025_OOF_000138,PRE2025_OOF,ZTS,2019-02-05,2019-02-06,2019-02-11,POLICY_EXIT,CLOSED,0.014162543878544336,0.01604881272414121,3,0.04256510581090978,-0.0002066162074547113,-0.00015446705809551875,-5.2149149359192554e-05,3.1887721078684394e-05,0.016051289014860987,0.005183299272483234,0.010653132791340175,0.0,0.0266510158006594,-0.054956246481989,-0.0394229407757991,0.1450875544626657,-0.0798546782988869,-0.0798546782988869,0.6826066482924826,0.5668690005646527,0.6147186147186147,0.2130434782608695,0.0032301754805558,28.05340085926887,0.0141625438785443,SHORT_PULLBACK_POSITIVE_1Y,-0.0002385039285333957,-8.403687043787695e-05,-0.005603273479288878,-0.0019743136740033103
PRE2025_OOF_000139,PRE2025_OOF,ISRG,2019-02-05,2019-02-06,2019-07-24,POLICY_EXIT,CLOSED,0.004001940395629957,0.004534947428473006,116,3.3914834076979052,-0.003534965823233133,0.005622488080589781,-0.009157453903822905,0.00027633325671417636,0.004535647159252152,0.23090733075144002,0.04089027880348412,0.0,0.092906107639527,0.0061575112608773,0.0048619574613031,0.2540531342254544,-0.0474377851954028,-0.0902147420864047,0.7311659634783535,0.4237765857331074,0.3852813852813853,0.4304347826086956,0.003263009700012,33.083490779027045,0.0040019403956299,POSITIVE_MOMENTUM,-0.0038112990799473094,-0.009433787160537081,-0.0011237852649659194,-0.0027816108842297457
PRE2025_OOF_000140,PRE2025_OOF,COST,2019-02-05,2019-02-06,2019-02-26,POLICY_EXIT,CLOSED,0.010356876466711776,0.011736279318656324,13,0.1447720518068116,0.00034706494135358315,0.0003943654930406317,-4.7300551687048486e-05,2.3798201720569124e-05,0.011738090196511345,0.0019699124824148952,0.010090199041642886,0.0,0.0222706640081111,-0.1039121555313901,-0.0315196160577853,0.1195888397255742,-0.117556210371993,-0.1314321527559196,0.5211858357439596,0.6936053077357425,0.7965367965367965,0.108695652173913,0.0024765450572531,22.755678382266783,0.0103568764667117,REVERSAL_POSITIVE_1Y,0.000323266739633014,-7.109875340761761e-05,0.0022329360922810665,-0.0004911082803640446
PRE2025_OOF_000141,PRE2025_OOF,SCHW,2019-02-05,2019-02-06,2019-02-08,POLICY_EXIT,CLOSED,0.007843878021837928,0.008888581774789383,2,0.017595811939443432,-0.0002602205777426015,-8.825427125291856e-05,-0.00017196630648968298,1.751624090426476e-05,0.008889953260203242,0.0,0.008626287644061521,0.0,0.0900793240267057,-0.0218802631363819,-0.067750670814529,-0.1187513970840195,-0.0419495602415094,-0.2140364094312543,0.3966224043481393,0.6371118012422361,0.7272727272727273,0.308695652173913,0.0025849318139324,30.572693847929155,0.0078438780218379,MIXED_OTHER,-0.0002777368186468663,-0.00018948254739394776,-0.015784257049501704,-0.010768616307451922
PRE2025_OOF_000142,PRE2025_OOF,DE,2019-02-06,2019-02-07,2019-02-26,POLICY_EXIT,CLOSED,0.008268547355796947,0.009333877864800087,12,0.1512318989682429,0.0004983928038199294,0.0004506760981028395,4.771670571708994e-05,4.4715325855515464e-05,0.009336100648618204,0.020396092919010938,0.014983132287886329,0.0,0.0430792263149619,0.1084837768714561,0.1920735672487665,0.0620358723205904,-0.0056498054474708,-0.0158118957053737,0.9278077737054324,0.2697123599772166,0.1826086956521739,0.8646288209606987,0.0037810863770129,29.98870291648004,0.0082685473557969,POSITIVE_MOMENTUM,0.00045367747796441396,3.001379861574474e-06,0.0029998795297788428,1.9846208915254924e-05
PRE2025_OOF_000143,PRE2025_OOF,PBR,2019-02-06,2019-02-07,2019-02-15,POLICY_EXIT,CLOSED,0.006978757168353598,0.007877909414383745,6,0.04670625867623357,0.0004212175621751604,0.00028923754892262835,0.00013198001325253215,1.6172647903315553e-05,0.007879785471668887,0.0005219845967963078,0.007770877834850358,0.0,0.0671051730795033,0.0490790510152272,0.4123967952205798,0.2897965495353005,-0.024653892199742,-0.0443160796173226,0.9032834041693178,0.3188200113916841,0.2521739130434782,0.6855895196506551,0.0035614802683097,27.305670031127946,0.0069787571683535,POSITIVE_MOMENTUM,0.0004050449142718449,0.00011580736534921659,0.008672176401017355,0.0024794828066189135
PRE2025_OOF_000144,PRE2025_OOF,AMZN,2019-02-07,2019-02-08,2019-02-13,POLICY_EXIT,CLOSED,0.005478177484546568,0.006199308385877241,3,0.018799901066945218,0.0002020821560748997,8.946944060140952e-05,0.00011261271547349016,1.2599612629956214e-05,0.006200466602394327,0.0,0.0063991460275618865,0.0,-0.0271480688816502,-0.0800838850400375,-0.1424875858510554,0.1188835926663391,-0.0891410133738682,-0.208452063135987,0.3925789144373252,0.756303398519081,0.8521739130434782,0.2008733624454148,0.0042393487941519,31.27839702026241,0.0054781774845465,REVERSAL_POSITIVE_1Y,0.00018948254344494346,0.00010001310284353395,0.010078911733110112,0.005319873891218567
PRE2025_OOF_000145,PRE2025_OOF,RCL,2019-02-07,2019-02-08,2019-02-22,POLICY_EXIT,CLOSED,0.0036409556795591776,0.0041202401967753745,9,0.07665486309044514,0.0004418151993922725,0.0003707822594984444,7.103293989382817e-05,2.0952270775283867e-05,0.004121009981072787,0.007467038669413073,0.009364222124798005,0.0,0.108470561794675,0.0813706234607185,0.0227767327868744,-0.0730432058421601,-0.043808958642479,-0.1187163516294015,0.6270480913830158,0.2969479779760774,0.2217391304347826,0.8078602620087336,0.0020003321620945,34.099979976033346,0.0036409556795591,MIXED_OTHER,0.0004208629286169887,5.00806691185443e-05,0.005490361754614474,0.000653326704914391
PRE2025_OOF_000146,PRE2025_OOF,LAB,2019-02-07,2019-02-08,2019-02-12,POLICY_EXIT,CLOSED,0.004725009927098109,0.005346996103547569,2,0.010184533612703158,0.0003225060365930168,5.9535315781742116e-05,0.00026297072081127467,1.1016758722976591e-05,0.005347995082597882,0.0006859998667016438,0.004982763773677067,0.0,-0.0115606280006288,0.0822784920912333,0.2249283907408608,0.4869565549104109,-0.0696408508020567,-0.0696408508020567,0.8521941174585523,0.388247579267135,0.3521739130434783,0.8122270742358079,0.0021769911640463,19.93949352452546,0.0047250099270981,POSITIVE_MOMENTUM,0.0003114892778700402,0.0002519539620882981,0.03058454021709153,0.02473888070574348
PRE2025_OOF_000147,PRE2025_OOF,TJX,2019-02-07,2019-02-08,2019-02-11,POLICY_EXIT,CLOSED,0.010296965323243161,0.011652427044859075,1,0.011652427044859075,3.8094556337103405e-05,5.163392519598128e-06,3.2931163817505277e-05,2.3345125668495088e-05,0.011654604067298908,0.0,0.011690521601196177,0.0,0.0264438902573496,-0.1232144839623539,-0.0161293436202338,0.2978949093549725,-0.1247902674319209,-0.1323532382625528,0.6172951111439768,0.600963546610974,0.6304347826086957,0.1135371179039301,0.0026973646153962,29.707980645787917,0.0102969653232431,SHORT_PULLBACK_POSITIVE_1Y,1.4749430668608317e-05,9.586038149010189e-06,0.0012657818505815582,0.0008226645068968224
PRE2025_OOF_000148,PRE2025_OOF,SYK,2019-02-08,2019-02-11,2019-04-26,POLICY_EXIT,CLOSED,0.012220793929206372,0.013867355230354724,52,1.5388287547026487,8.802356426778631e-05,0.003067576791597821,-0.0029795532273300352,0.00011711517765183521,0.013869472224489874,0.07668068927666338,0.02656501615068194,0.0,0.1321432368164525,0.0702273929547607,0.0893818764651692,0.2027576343934396,0.0,0.0,1.0,0.1068065312322004,0.0347826086956521,0.7379912663755459,0.0048028356662403,28.155908130488932,0.0122412763309603,POSITIVE_MOMENTUM,-2.90916133840489e-05,-0.0030966684049818704,-1.8905036246005383e-05,-0.002012354133309815
PRE2025_OOF_000149,PRE2025_OOF,EOG,2019-02-08,2019-02-11,2019-02-15,POLICY_EXIT,CLOSED,0.005296195324467049,0.006009775008005383,4,0.0234707637961842,0.0003594195572234766,0.00020556802161256292,0.00015385153561091368,1.2377126014093107e-05,0.006010692461855391,0.0007431026318162032,0.005623330920421513,0.0,-0.0647007810991513,-0.1213449999016309,-0.1987440197771988,-0.119239050897141,-0.1424762154187659,-0.298273114593782,0.1999262027378531,0.8890022783368141,0.9478260869565216,0.1179039301310043,0.0034151882688693,35.02565139421262,0.0053050719000014,DEEP_REVERSAL_BROKEN_1Y,0.0003470424312093835,0.00014147440959682057,0.014786158397870482,0.006027686649883163
PRE2025_OOF_000150,PRE2025_OOF,REGN,2019-02-08,2019-02-11,2019-02-27,POLICY_EXIT,CLOSED,0.010682168438050754,0.01212142396140978,11,0.11546588080928016,0.0003902472435515427,0.0003877364787656711,2.5107647858716234e-06,4.624744433316967e-05,0.012123274421213375,0.029059186440830893,0.005064983471125399,0.0,-0.0029405929561655,0.1407502992801728,0.0943571075944365,0.2159233702605516,-0.0541437442179139,-0.0541437442179139,0.8399866745513138,0.3620894247199544,0.3173913043478261,0.8777292576419214,0.0044990018000172,33.04759441068622,0.0107000720592736,POSITIVE_MOMENTUM,0.000343999799218373,-4.373667954729805e-05,0.002979233318165839,-0.0003787844447273542
PRE2025_OOF_000151,PRE2025_OOF,NKE,2019-02-08,2019-02-11,2019-02-12,POLICY_EXIT,CLOSED,0.008098742509533581,0.009189921698169902,1,0.009189921698169902,0.00011311280504791976,0.0001085988022985121,4.514002749407667e-06,1.8494359137276676e-05,0.009191324634058853,0.0,0.00930303450321782,0.0,0.0777282775519314,0.0817769199546276,0.0344523562195315,0.2690903077052631,-0.0060340935917134,-0.0344307543694236,0.8750543167117352,0.2535076893867476,0.1739130434782608,0.7729257641921398,0.0027630774338758,26.22277416933161,0.0081123162346731,POSITIVE_MOMENTUM,9.461844591064308e-05,-1.398035638786901e-05,0.010295892502488413,-0.001521270457685519
PRE2025_OOF_000152,PRE2025_OOF,AMAT,2019-02-08,2019-02-11,2019-02-12,POLICY_EXIT,CLOSED,0.004388105954813348,0.004979334764691784,1,0.004979334764691784,9.858848934920893e-05,5.8841610347622135e-05,3.974687900158679e-05,1.005801816530137e-05,0.004980094911260375,0.0,0.005077923254040993,0.0,0.1444183516685033,0.1669679460191639,-0.1527022787528769,-0.1698216026358928,-0.0124131054959814,-0.3451075826874948,0.3398124342449846,0.4468293146003417,0.4217391304347826,0.9170305676855895,0.0041201796418179,33.1831146693404,0.0043954605464729,MIXED_OTHER,8.853047118390756e-05,2.968886083628542e-05,0.01777957806967966,0.0059624151095057235
PRE2025_OOF_000153,PRE2025_OOF,NFLX,2019-02-08,2019-02-11,2019-02-26,POLICY_EXIT,CLOSED,0.0020179986285925513,0.0022898924570016787,10,0.03194693671335399,0.0001377009495038261,0.00011385319120417369,2.3847758299652417e-05,8.863995218682922e-06,0.002290242032592775,0.0026216523850372377,0.003952100801052911,0.0,0.0705661428635044,0.1453191363124182,0.0779369969208185,0.3137662833152483,-0.0231584632970621,-0.1704179177235606,0.6142417296867719,0.3707708372887792,0.3347826086956522,0.8908296943231441,0.0020477164811118,33.17845443145498,0.0020213808522753,POSITIVE_MOMENTUM,0.0001288369542851432,1.4983763080969495e-05,0.004032842192074355,0.0004690203388015666
PRE2025_OOF_000154,PRE2025_OOF,ZTS,2019-02-11,2019-02-12,2019-02-15,POLICY_EXIT,CLOSED,0.014649302565806785,0.016821315940248625,3,0.049878201245218634,0.0014461544156627207,0.0003873452825032575,0.0010588091331594632,3.5087879636478984e-05,0.01682472846750867,0.0011099841894541655,0.017153166979516146,0.0,0.0044198577985319,-0.0833574231297713,-0.0536943678206855,0.213996068934211,-0.0833574231297713,-0.0914396467772806,0.6365606049909146,0.5911619517752041,0.6521739130434783,0.131004366812227,0.0031379115039705,28.123912872854216,0.0146636987819105,SHORT_PULLBACK_POSITIVE_1Y,0.0014110665360262417,0.0010237212535229843,0.02829024505292295,0.02052442205142911
PRE2025_OOF_000155,PRE2025_OOF,GLOB,2019-02-11,2019-02-12,2019-02-15,POLICY_EXIT,CLOSED,0.003971762812072592,0.004560645587152151,3,0.012484650956515214,0.00016285616631157537,9.421516302600321e-05,6.864100328557213e-05,9.284023603826533e-06,0.0045615708017694165,0.0006708561285964392,0.004051596673460677,0.0,0.1204979607673106,0.2832161443265062,0.1569837858037295,0.5630934077983931,-0.0194625470964141,-0.0194625470964141,0.9487768980998988,0.1272261249288019,0.0652173913043478,0.9519650655021834,0.0025335331006228,31.810560387205697,0.0039756659573246,POSITIVE_MOMENTUM,0.00015357214270774884,5.935697968174559e-05,0.012300875951009748,0.004754396409518336
PRE2025_OOF_000156,PRE2025_OOF,CEPU,2019-02-11,2019-02-12,2019-02-15,POLICY_EXIT,CLOSED,0.005384268933704982,0.006182580258292936,3,0.017608075034992534,-0.00030037676357914575,0.00013503026524917935,-0.0004354070288283251,1.2064525315330969e-05,0.006183834513533357,0.00038625775822714143,0.005494433043570469,0.0,0.0873883142853297,0.0809476078620787,0.1116750371932249,-0.4549809305837894,-0.0343915275776646,-0.5142221350093952,0.1809037503301859,0.6100863869375356,0.6869565217391305,0.7205240174672489,0.00282111424231,28.669323722289384,0.0053895601821301,MIXED_OTHER,-0.0003124412888944767,-0.00044747155414365605,-0.017744204762505954,-0.02541286047761585
PRE2025_OOF_000157,PRE2025_OOF,STLD,2019-02-11,2019-02-12,2019-02-15,POLICY_EXIT,CLOSED,0.006179625635355067,0.007095862396029527,3,0.02048332605486705,1.4190716887872041e-05,0.00015791391853623858,-0.00014372320164836658,1.4205582262073933e-05,0.007097301928105734,0.0004526286262322213,0.006655651707735979,0.0,0.0809197179080614,-0.0872314450033899,-0.1635154935998669,-0.1376432686329807,-0.0956156751110524,-0.285121903639826,0.3368026678029153,0.6889927852667553,0.7913043478260869,0.1266375545851528,0.0027953713456563,28.8109695908934,0.0061856984996219,DEEP_REVERSAL_BROKEN_1Y,-1.4865374201891601e-08,-0.00015792878391044052,-7.257304874253776e-07,-0.007710114240597903
PRE2025_OOF_000158,PRE2025_OOF,GILD,2019-02-11,2019-02-12,2019-03-06,POLICY_EXIT,CLOSED,0.016564561968633037,0.019020545792847277,15,0.36833199873694306,-0.0007417445672287372,0.0007537312126072015,-0.0014954757798359387,8.466019370909773e-05,0.019024404476154198,0.050363190029648015,0.015272599203295528,0.0,-0.0079222435177648,-0.032622545941889,-0.0575975945715788,-0.1081029207380672,-0.0521208124690495,-0.1473456268471112,0.377293174129943,0.6942614391494208,0.8043478260869565,0.2794759825327511,0.0030954308469247,23.54718619162631,0.01658084035545,DEEP_REVERSAL_BROKEN_1Y,-0.000826404760937835,-0.0015801359735450363,-0.0022436409645962916,-0.0042899774631678005
PRE2025_OOF_000159,PRE2025_OOF,TEAM,2019-02-11,2019-02-12,2019-02-14,POLICY_EXIT,CLOSED,0.004794266813821021,0.005505100083424422,2,0.01074609173051637,-6.704262219799401e-05,7.347584659070307e-05,-0.0001405184687886971,1.0943270580118434e-05,0.005506216898789564,0.000217972239653644,0.005219081441675225,0.0,0.093256644293225,0.4769773331560325,0.3402974134082752,1.1401964467571015,0.0,0.0,1.0,0.0837051452439718,0.017391304347826,0.9912663755458516,0.0033455629055779,26.51447753831527,0.0047989782532087,POSITIVE_MOMENTUM,-7.798589277811244e-05,-0.00015146173936881555,-0.007257140059269257,-0.014094588355197068
PRE2025_OOF_000160,PRE2025_OOF,YPF,2019-02-11,2019-02-12,2019-02-13,POLICY_EXIT,CLOSED,0.011721506613650125,0.013459423420207287,1,0.013459423420207287,-0.0001275370258363839,2.8107382165194368e-05,-0.00015564440800157824,2.6794040317321802e-05,0.013462153922950896,0.0,0.013331886394370905,0.0,0.0510899239640301,-0.0007491095416964,0.0428716389103387,-0.2753916160755337,-0.0704819475890463,-0.3529850806412616,0.270411182073501,0.711553066261629,0.8304347826086956,0.37117903930131,0.0051219892731,27.367479794099797,0.0117330256154261,DEEP_REVERSAL_BROKEN_1Y,-0.00015433106615370568,-0.00018243844831890006,-0.011466395055378147,-0.013554700125192313
PRE2025_OOF_000161,PRE2025_OOF,SPGI,2019-02-12,2019-02-13,2019-02-19,POLICY_EXIT,CLOSED,0.010013902292919746,0.011521321535549661,3,0.031743857533829085,3.237225678950181e-05,0.0002689029416850098,-0.000236530684895508,2.307369324388066e-05,0.011523528154397666,0.002514408590641953,0.009035756498841039,0.0,0.1029829559288071,0.0873656748896207,-0.0374376463467109,0.1115677735999201,0.0,-0.0861079484247669,0.6633521871369087,0.3579409531042339,0.2826086956521739,0.6943231441048034,0.0027149017567234,31.001945499186643,0.0104302995868246,POSITIVE_MOMENTUM,9.298563545621147e-06,-0.00025960437813938865,0.0002929248134292365,-0.008178098010386138
PRE2025_OOF_000162,PRE2025_OOF,MCD,2019-02-12,2019-02-13,2019-02-15,POLICY_EXIT,CLOSED,0.06336781155912158,0.07290673611754316,2,0.14467671888417039,0.0023932187758599426,0.001545302061637405,0.0008479167142225378,0.00014821551764569756,0.07292069956588258,0.0018516928121189054,0.07344312526769607,0.0,-0.0400066468473437,-0.0487317206374068,0.0894086917127607,0.1093020109613671,-0.0771313169332952,-0.0771313169332952,0.6617607542622075,0.6226029998101386,0.7086956521739131,0.2052401746724891,0.0071852979180797,30.54485088273812,0.0660027668924237,SHORT_PULLBACK_POSITIVE_1Y,0.002245003258214245,0.0006997011965768401,0.015517377471157725,0.004836308163285261
PRE2025_OOF_000163,PRE2025_OOF,ON,2019-02-12,2019-02-13,2019-02-15,POLICY_EXIT,CLOSED,0.00424981478010714,0.00488955065826485,2,0.008751201100898822,5.848494668003406e-06,9.45789485440602e-05,-8.873045387605679e-05,9.785609890412633e-06,0.004890487128495936,0.0010233589641645503,0.0038717637977521476,0.0,0.2834557152611592,0.3100864001428258,0.1175024273214841,0.0747044894658892,-0.0039439155912128,-0.15186566457793,0.6658456558684055,0.2630956901461933,0.1869565217391304,0.9519650655021834,0.0046919627522958,29.467166865031484,0.0044265302424983,POSITIVE_MOMENTUM,-3.937115222409227e-06,-9.851606376646942e-05,-0.0004498942690283797,-0.011257433423207584
PRE2025_OOF_000164,PRE2025_OOF,NUE,2019-02-12,2019-02-13,2019-02-15,POLICY_EXIT,CLOSED,0.007010234111660028,0.00806550322515323,2,0.015732489325503377,-0.00022968129178734423,0.00016835702361547012,-0.00039803831540281435,1.59023211510448e-05,0.008067047969076951,0.00019781115315016388,0.007637462028817684,0.0,0.0945608462135034,-0.0162786381840847,-0.0019510429100656,0.0232416738566649,-0.0186125325225162,-0.0903044982403977,0.6612266416326619,0.4746819821530282,0.4565217391304347,0.2925764192139738,0.0022140150573171,29.995167166938334,0.0073017331125838,MIXED_OTHER,-0.000245583612938389,-0.00041394063655385917,-0.015609965330806372,-0.026311197674409655
PRE2025_OOF_000165,PRE2025_OOF,LAB,2019-02-12,2019-02-13,2019-02-14,POLICY_EXIT,CLOSED,0.004298294955933932,0.004945328683400504,1,0.004945328683400504,0.0003116372628023039,5.84830333000853e-05,0.0002531542295022186,1.0203241782709726e-05,0.004946275836506917,0.0,0.005256965946202807,0.0,0.1556330088292965,0.3178807361456073,0.4762611494294508,0.512158043257392,0.0,0.0,1.0,0.0663518131763812,0.0217391304347826,0.9563318777292577,0.0029235751757687,21.48557598965448,0.0044770263171657,POSITIVE_MOMENTUM,0.0003014340210195942,0.00024295098771950888,0.060953283455433,0.049127369134229326
PRE2025_OOF_000166,PRE2025_OOF,META,2019-02-12,2019-02-13,2019-02-14,POLICY_EXIT,CLOSED,0.0030443161000653753,0.0035025850681110558,1,0.0035025850681110558,-2.5621481951743503e-06,4.142127091820866e-05,-4.398341911338301e-05,7.003278819945324e-06,0.0035032559000294423,0.0,0.003500022919915881,0.0,0.1351536112963289,0.1609452269807707,-0.0432464127222762,-0.0628586037588251,-0.0357562069359977,-0.2411954681374291,0.4385700788081266,0.4305866717296374,0.3956521739130434,0.8602620087336245,0.0031017716385554,37.94862055544394,0.0031709046115944,MIXED_OTHER,-9.565427015119674e-06,-5.0986697933328335e-05,-0.0027309620834643452,-0.014556876404668014
PRE2025_OOF_000167,PRE2025_OOF,AMZN,2019-02-14,2019-02-15,2019-02-26,POLICY_EXIT,CLOSED,0.006814209137071342,0.007976125664762737,6,0.03373742528222539,0.0001246885638892957,5.587016532598694e-05,6.881839856330874e-05,1.8182721542360355e-05,0.007978527567812912,0.004652855369675375,0.00555133860487207,0.0,-0.0363052558804533,0.0019821613954447,-0.1481705354065334,0.1471463246535944,-0.0844692595256375,-0.2043922501743772,0.400675725924933,0.7408641691565157,0.834061135371179,0.3684210526315789,0.0054818488998874,29.55160304107498,0.0068142091370713,REVERSAL_POSITIVE_1Y,0.00010650584234693535,5.063567702094839e-05,0.0031569048751046245,0.0015008755587411664
PRE2025_OOF_000168,PRE2025_OOF,MDT,2019-02-14,2019-02-15,2019-02-26,POLICY_EXIT,CLOSED,0.014364001714850102,0.0168132618799769,6,0.09594990623998845,-0.00015495487208737937,0.000156494858115059,-0.00031144973020243833,3.346496000770461e-05,0.016818324967833115,0.0018081776705730279,0.014838457369298466,0.0,0.0487412471852706,-0.0110229268341002,-0.0400982722663528,0.1570369943809755,-0.0709124345040052,-0.0778227508534458,0.6689103719057397,0.5160355856891137,0.5327510917030568,0.3114035087719298,0.0031674904726046,26.46884590549533,0.0143640017148501,MIXED_OTHER,-0.00018841983209508397,-0.00034491469021014293,-0.001963731278942693,-0.003594737126135877
PRE2025_OOF_000169,PRE2025_OOF,WMT,2019-02-14,2019-02-15,2019-02-19,POLICY_EXIT,CLOSED,0.014179740690211058,0.01659758181233069,1,0.01659758181233069,0.00036684297959207346,4.845337979400085e-05,0.0003183895997980726,3.356700474295589e-05,0.01660257995103313,0.0,0.016964424791922762,0.0,0.022522150403043,-0.0048459223991138,0.0354096024642114,-0.001204117878331,-0.0048459223991138,-0.0615988525428119,0.7248934448164901,0.5105579177200643,0.5283842794759825,0.3289473684210526,0.0023376898528854,29.9182208379939,0.014179740690211,MIXED_OTHER,0.00033327597484911756,0.00028482259505511673,0.020079791057364748,0.017160487490021956
PRE2025_OOF_000170,PRE2025_OOF,TJX,2019-02-14,2019-02-15,2019-02-26,POLICY_EXIT,CLOSED,0.010258186869337663,0.012007349043240793,6,0.06818242176763524,-0.0001133050095408485,0.00011132983763581099,-0.00022463484717665945,2.389671586336525e-05,0.012010964895034464,0.0012837162883999997,0.010602034679930787,0.0,0.0455456579573441,-0.0528917977095536,-0.0568131161885375,0.3370613964686084,-0.0528917977095536,-0.1113457317228647,0.6679890434644888,0.5817005669194821,0.6200873362445415,0.1622807017543859,0.0028672047456775,28.335776722755845,0.0102581868693376,SHORT_PULLBACK_POSITIVE_1Y,-0.00013720172540421374,-0.0002485315630400247,-0.0020122741587530486,-0.0036450973226943573
PRE2025_OOF_000171,PRE2025_OOF,ORCL,2019-02-14,2019-02-15,2019-02-26,POLICY_EXIT,CLOSED,0.013161022620256847,0.01540515827799644,6,0.0881865050467385,0.00024721052370555563,0.00014391475700624613,0.0001032957666993095,3.105142959997356e-05,0.015409797334376885,0.0016661304995541182,0.013975501766042559,0.0,0.0711607690485205,0.0208140534806373,0.0633585259945603,0.0788022942572208,0.0,-0.0124384040757953,0.9339334871885396,0.3455575346663602,0.3013100436681222,0.4692982456140351,0.002538663230499,23.317175142670397,0.0131610226202568,POSITIVE_MOMENTUM,0.00021615909410558208,7.224433709933595e-05,0.0024511584169371334,0.0008192221367775799
PRE2025_OOF_000172,PRE2025_OOF,MCHP,2019-02-14,2019-02-15,2019-02-26,POLICY_EXIT,CLOSED,0.003246110891478377,0.003799617515601277,6,0.021363841830076936,-6.683216006747524e-05,3.4726248044292225e-05,-0.00010155840811176746,7.530953642925225e-06,0.0038007617193517944,0.00040336942772959794,0.003326822495843833,0.0,0.2067126284361913,0.2083586770284433,0.0659075278513987,0.1410719091831078,-0.0099444281953787,-0.1147919222918907,0.7158804187960256,0.2337106412319007,0.1659388646288209,0.9210526315789472,0.0024654746858471,35.62917587457357,0.0032461108914783,POSITIVE_MOMENTUM,-7.436311371040046e-05,-0.00010908936175469269,-0.0034807931224106366,-0.005106261440351613
PRE2025_OOF_000173,PRE2025_OOF,CSCO,2019-02-14,2019-02-15,2019-02-21,POLICY_EXIT,CLOSED,0.022315713868688684,0.02612085049565247,3,0.04767659659193427,6.510379270595264e-05,5.5226977022167884e-05,9.876815683784763e-06,5.231120561450203e-05,0.026128716438732564,0.01568928743007796,0.010493201745691507,0.0,0.1010006505450804,0.0428639915623951,0.0677213243977437,0.209921277864016,0.0,-0.0007218016952224,0.9959563715210286,0.2330259327357695,0.1615720524017467,0.5482456140350878,0.0051856459798497,23.00574146274756,0.0223157138686886,POSITIVE_MOMENTUM,1.2792587091450611e-05,-4.2434389930717266e-05,0.0002683200565036727,-0.0008900465419944876
PRE2025_OOF_000174,PRE2025_OOF,MCD,2019-02-15,2019-02-19,2019-02-21,POLICY_EXIT,CLOSED,0.025382885668308004,0.02977282012100282,2,0.06449474592076461,0.0006522669071388496,-8.566907375814304e-05,0.0007379359808969926,6.969445978911921e-05,0.029778148885504327,0.004748071959839994,0.03516823894377489,0.0,-0.0062947873253991,-0.0347040834421087,0.1456162393305813,0.1533706639261178,-0.0453027236578721,-0.0453027236578721,0.801336737279384,0.5805849230062055,0.6331877729257642,0.1842105263157894,0.002748620287919,31.16745990742624,0.0258246943681205,SHORT_PULLBACK_POSITIVE_1Y,0.0005825724473497303,0.0006682415211078734,0.009032866771278595,0.0103611776675397
PRE2025_OOF_000175,PRE2025_OOF,ZTS,2019-02-15,2019-02-19,2019-02-26,POLICY_EXIT,CLOSED,0.009137071760330467,0.010717315497846124,5,0.0507716160504465,-0.00015170294313512916,6.824741523753157e-05,-0.00021995035837266076,2.1279271868771328e-05,0.010719233692029416,0.000977400167585861,0.009582638009156052,0.0,0.1319882743430556,0.0370544868019682,0.067124183449621,0.2888817532986214,0.0,0.0,1.0,0.2156305063969968,0.148471615720524,0.4824561403508772,0.0023760339694888,27.239419613312545,0.0092961095406394,POSITIVE_MOMENTUM,-0.0001729822150039005,-0.0002412296302414321,-0.003407065373535205,-0.004751269488876367
PRE2025_OOF_000176,PRE2025_OOF,SLAIY,2019-02-15,2019-02-19,2019-02-20,POLICY_EXIT,CLOSED,0.0030049270952587446,0.003524625019115479,1,0.003524625019115479,0.0001647742458964519,8.868171163917328e-06,0.00015590607473253457,7.214655124491429e-06,0.003525255859479497,0.0,0.003689399265011931,0.0,-0.0753845885559753,0.5138539814568646,-0.081039704183468,-0.0859315324127512,-0.2343948822438012,-0.4297912453678675,0.3659902440155434,0.6703104650271969,0.7292576419213974,0.9956140350877192,0.0072416746697446,28.653242721002865,0.0030572301686892,MIXED_OTHER,0.00015755959077196047,0.00014869141960804314,0.04470251159129001,0.042186450700891276
PRE2025_OOF_000177,PRE2025_OOF,CEPU,2019-02-15,2019-02-19,2019-02-22,POLICY_EXIT,CLOSED,0.010736608477253785,0.01259348984508975,3,0.054884638112332865,0.0007672068245227517,0.000142698740746616,0.0006245080837761357,4.864297951339719e-05,0.012595743838542967,0.011346551239838404,0.02470068443501582,0.0,0.0568627471193392,0.0496592671331115,0.0921987209178312,-0.5084052806919307,-0.0502203013193375,-0.5217638331239914,0.1688906995079089,0.726490078909063,0.8122270742358079,0.5350877192982456,0.003790180411236,25.306476620405,0.0109234874276504,DEEP_REVERSAL_BROKEN_1Y,0.0007185638450093546,0.0005758651042627386,0.013092258047482498,0.010492282067782072
