asof,seal_id,signal_date,ticker,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,effective_horizon_sessions,horizon_weight_5d,horizon_weight_10d,horizon_weight_20d,horizon_weight_60d,horizon_weight_120d,horizon_weight_252d,score_5d,score_10d,score_20d,score_60d,score_120d,score_252d,expected_active_total,model_target_weight,entry_ok,resize_band,model_intent
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,CRWD,0.00015614833673958004,0.004575615018295232,0.4222747043299625,35.10556453029077,0.4222747043299625,0.15683299133886766,0.2129783593565647,0.055272122839347425,0.11072555030549106,0.04191627182976674,0.9672131147540983,0.6666666666666666,0.5683060109289617,0.5081967213114754,0.7486338797814208,0.7540983606557377,0.0054816755117089,0.0,False,0.002594084844270605,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,TTWO,8.216566278826673e-05,0.002725884940300532,0.3357047009137455,47.11039181205238,0.16197650945044467,0.19163944025280588,0.310679349383004,0.1420350566230715,0.14512368093956163,0.048545963351112394,0.5519125683060109,0.8087431693989071,0.7595628415300546,0.9781420765027322,0.9672131147540983,0.8907103825136612,0.003870856567452218,0.0,False,0.0070447985569750985,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,BSX,3.837185095223329e-05,0.003234498108504141,0.4034710361663638,35.34828859912849,0.21036251490102656,0.1703462273283435,0.4034710361663638,0.08185249295822138,0.1071774558203329,0.026790272825711944,0.639344262295082,0.7431693989071039,0.907103825136612,0.3333333333333333,0.7759562841530054,0.6010928961748634,0.0013563792615422854,0.0,False,0.01068315934705609,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,MELI,-1.4108927241733202e-05,0.0030413475119008093,0.5487220837458247,42.043077353535,0.192374661027016,0.11031639373805581,0.41753775387328973,0.13118432987253492,0.1036944231367623,0.04489243835234122,0.5683060109289617,0.4644808743169399,0.8579234972677595,0.8469945355191257,0.7049180327868853,0.7759562841530054,-0.0005931827193995862,0.0,False,0.008171846078169488,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,ACN,-5.241248237905093e-05,0.003479193418487899,0.449763304118473,36.63124835760644,0.28146867187530855,0.13030263083077362,0.3300518018749799,0.11971150224349306,0.11178883759393293,0.026676555581511992,0.7650273224043715,0.3770491803278688,0.7814207650273224,0.8524590163934426,0.7923497267759563,0.5956284153005464,-0.0019199346590656856,0.0,False,0.0033579972917815093,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,AZO,-6.372880026520211e-05,0.003349443185980201,0.3666776491013342,33.26019832120548,0.23025614444089795,0.20246199058079495,0.3666776491013342,0.07504834086761615,0.10145633517612508,0.024099539833231653,0.6721311475409836,0.8306010928961749,0.8415300546448088,0.6284153005464481,0.7431693989071039,0.5628415300546448,-0.0021196325355931148,0.0,False,0.01428463690607219,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,LLY,-9.682141019084706e-05,0.0032133384337987275,0.381761621365956,32.93178597587834,0.20405485814703192,0.24666139112257085,0.3210070066392876,0.13510023024338513,0.06486164896286341,0.028314864884861114,0.5628415300546448,0.8415300546448088,0.6830601092896175,0.819672131147541,0.48633879781420764,0.4426229508196721,-0.003188501958287701,0.0,False,0.011724654337039883,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,NEM,-0.00010638201562858386,0.003925311401439724,0.40849438609433586,32.8275877713699,0.31767651676802644,0.10293564725085644,0.40849438609433586,0.06234003639229972,0.06860531356827908,0.039948099926202414,0.7486338797814208,0.5027322404371585,0.8142076502732241,0.5191256830601093,0.4644808743169399,0.6939890710382514,-0.0034922649553425812,0.0,False,0.006001174360307528,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,PLTR,-8.745537611414036e-05,0.003609081749844424,0.5915135459541905,41.9422961952844,0.30108191285050157,0.2238680795785164,0.18461837446729304,0.11366979729619776,0.12771463723756638,0.049047198569924746,0.819672131147541,0.08743169398907104,0.4426229508196721,0.8415300546448088,0.8907103825136612,0.907103825136612,-0.003668079288849275,0.0,False,0.0015503017451733918,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,KLAC,-0.00012727994935619598,0.004147238307815063,0.36188802454117286,29.35514319093355,0.36188802454117286,0.12781066345061393,0.32306552319992937,0.09599969092202691,0.06776660721920746,0.02346949066704939,0.8360655737704918,0.4262295081967213,0.7103825136612022,0.3224043715846995,0.45901639344262296,0.4808743169398907,-0.0037363211386859034,0.0,False,0.0022068797876334924,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,TXN,-0.00011562137482443387,0.004006051365399933,0.3449262989370829,33.375231746837365,0.3449262989370829,0.1682409020498604,0.2913275616465525,0.08205890865779096,0.07098764663137021,0.04245868207734292,0.8032786885245902,0.6721311475409836,0.6612021857923497,0.6120218579234973,0.5519125683060109,0.73224043715847,-0.003858890179653428,0.0,False,0.006106581251088092,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,FCX,-0.00012291264666703912,0.0034307341825834605,0.4132522711030574,36.11171307970726,0.2491004244718322,0.18829118754242125,0.3622467172803795,0.08396281421535379,0.0653933026673354,0.051005553822677886,0.6994535519125683,0.7814207650273224,0.825136612021858,0.6666666666666666,0.5628415300546448,0.9016393442622951,-0.004438586230307553,0.0,False,0.005123023255927873,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,CMCSA,-0.00011971212460112989,0.0031047446462045595,0.39114318770696016,38.09685496128877,0.18101583083049025,0.2026504674707481,0.39114318770696016,0.08682641147099912,0.09647675110009492,0.041887351420707514,0.5409836065573771,0.7595628415300546,0.8032786885245902,0.6338797814207651,0.6612021857923497,0.726775956284153,-0.004560655448036975,0.0,False,0.010095116898502557,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,AVGO,-0.0001600920516333557,0.0039402097664211315,0.3330064469337016,29.04461745516422,0.3330064469337016,0.1635788757626262,0.3143829069224718,0.09734688966966519,0.07188837117474793,0.01979650953678711,0.8633879781420765,0.7213114754098361,0.24043715846994534,0.7431693989071039,0.6010928961748634,0.4918032786885246,-0.004649812397303215,0.0,False,0.007924272266234897,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,NOC,-0.00014299800503493664,0.0033511330342090953,0.1323156596091721,35.97571110815935,0.2508888488579111,0.23046111456008825,0.2617639355685326,0.1323156596091721,0.09204025608738388,0.03253018531691219,0.6502732240437158,0.825136612021858,0.6174863387978142,0.8306010928961749,0.639344262295082,0.6174863387978142,-0.005144454918179997,0.0,False,0.014655152165317304,NO_ENTRY
