window_end,window_months,strategy_cagr,benchmark_cagr,cagr_spread,strategy_vol,benchmark_vol,strategy_mdd,benchmark_mdd,profile
2019-02,60,0.22860278523496658,0.10558096907659853,0.12302181615836805,0.216714243681556,0.11139006835638646,-0.1616296625712822,-0.13532099886114834,AGGRESSIVE
2019-03,60,0.2540384762872032,0.10772280365426146,0.14631567263294176,0.21297418799081771,0.11146536206265309,-0.1616296625712822,-0.13532099886114834,AGGRESSIVE
2019-04,60,0.254664272674777,0.11508314521000007,0.1395811274647769,0.21295159443182538,0.11236164468193623,-0.16162966257128208,-0.13532099886114834,AGGRESSIVE
2019-05,60,0.21209857663655485,0.09544599332695602,0.11665258330959882,0.22146066459284733,0.1168678278009424,-0.16162966257128208,-0.13532099886114846,AGGRESSIVE
2019-06,60,0.2228732399176585,0.10575580077335323,0.11711743914430528,0.22352501553130258,0.11993812822873264,-0.1616296625712822,-0.13532099886114823,AGGRESSIVE
2019-07,60,0.2244188837146026,0.11208430619425092,0.1123345775203517,0.22338244230666945,0.11953061814729518,-0.1616296625712822,-0.13532099886114834,AGGRESSIVE
2019-08,60,0.1946819243823541,0.09978876185747243,0.09489316252488167,0.217426268254412,0.11930571608329518,-0.16162966257128208,-0.13532099886114834,AGGRESSIVE
2019-09,60,0.2264021643877956,0.10710752687485336,0.11929463751294223,0.2079572213020974,0.11896572092019314,-0.1616296625712822,-0.13532099886114846,AGGRESSIVE
2019-10,60,0.2234148028623426,0.1067945974422928,0.1166202054200498,0.20809464667507338,0.11893174789566237,-0.16162966257128208,-0.13532099886114823,AGGRESSIVE
2019-11,60,0.22149723323111048,0.10866822898248651,0.11282900424862397,0.20818496239112777,0.11926986608487536,-0.1616296625712822,-0.13532099886114834,AGGRESSIVE
2019-12,60,0.23296534745225217,0.1156036801407796,0.11736166731147257,0.20841643360682702,0.1194732296084016,-0.1616296625712822,-0.13532099886114823,AGGRESSIVE
2020-01,60,0.2111227556359494,0.12224399743128456,0.08887875820466484,0.21141913274284801,0.11822264091449794,-0.1616296625712822,-0.13532099886114823,AGGRESSIVE
2020-02,60,0.19213328927164186,0.09187773400708577,0.1002555552645561,0.21030279172302951,0.12292312173494319,-0.16162966257128208,-0.13532099886114846,AGGRESSIVE
2020-03,60,0.18721504565978186,0.06650615387111958,0.12070889178866229,0.21147534165225235,0.13618047245820278,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2020-04,60,0.20836987870976964,0.09017670886696694,0.1181931698428027,0.22229970011320505,0.1465100190356111,-0.1616296625712822,-0.19447688715318678,AGGRESSIVE
2020-05,60,0.20987103879247027,0.097564845213308,0.11230619357916227,0.22245119876340097,0.14756159472326977,-0.16162966257128208,-0.19447688715318667,AGGRESSIVE
2020-06,60,0.21790005538266355,0.10596030604485507,0.11193974933780848,0.22331144406771913,0.14702075636177536,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2020-07,60,0.23615859488935897,0.1137035928021064,0.12245500208725257,0.2260508244034801,0.14857520274948946,-0.1616296625712822,-0.19447688715318656,AGGRESSIVE
2020-08,60,0.2597005654236335,0.1431209864508649,0.1165795789727686,0.22618113281287286,0.1473902589276712,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2020-09,60,0.25970342472647223,0.14030876769872558,0.11939465702774665,0.22618036733319286,0.14810432043482366,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2020-10,60,0.23679687689218176,0.11619115182112938,0.12060572507105238,0.22731774560820184,0.14519490448111516,-0.16162966257128208,-0.19447688715318656,AGGRESSIVE
2020-11,60,0.25851158044345524,0.13865065517891173,0.1198609252645435,0.23331413728741887,0.1517140975438076,-0.1616296625712822,-0.19447688715318656,AGGRESSIVE
2020-12,60,0.2880766430801882,0.15097149073494176,0.13710515234524645,0.23219136340532404,0.15153944231351368,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2021-01,60,0.3194553148024646,0.16040789257443677,0.1590474222280278,0.22455231294899683,0.14923397984586623,-0.16162966257128208,-0.19447688715318667,AGGRESSIVE
2021-02,60,0.32217846429141583,0.16698327275792813,0.1551951915334877,0.22456604598300198,0.14922848750891907,-0.16162966257128208,-0.19447688715318667,AGGRESSIVE
2021-03,60,0.3035831112623033,0.1621615742977982,0.1414215369645051,0.22279338683474217,0.14795204770639273,-0.1616296625712822,-0.19447688715318656,AGGRESSIVE
2021-04,60,0.2771825370182548,0.17328401245727965,0.10389852456097515,0.21751689532228313,0.14892581156479578,-0.16162966257128208,-0.19447688715318667,AGGRESSIVE
2021-05,60,0.31668269849781083,0.17086391234609755,0.1458187861517133,0.21089085538381128,0.14896068793332407,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2021-06,60,0.3308155765782861,0.17525341836728825,0.15556215821099784,0.21299716485861855,0.14892566520967596,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2021-07,60,0.31056301786461527,0.17250604786387957,0.1380569700007357,0.2108193580338257,0.1486606339431377,-0.16162966257128208,-0.19447688715318667,AGGRESSIVE
2021-08,60,0.3189538885792158,0.1791208042053396,0.1398330843738762,0.21085771560138503,0.1486988736202524,-0.1616296625712822,-0.19447688715318656,AGGRESSIVE
2021-09,60,0.3004820764816136,0.16790573519367524,0.13257634128793838,0.21346110692378148,0.15108109973472622,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2021-10,60,0.2844639625991463,0.18800132771341183,0.09646263488573448,0.20833480534598042,0.1524558371550601,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2021-11,60,0.29553439472239873,0.17753539100616256,0.11799900371623617,0.20810910607324543,0.15249430769984268,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2021-12,60,0.3032390066273385,0.18347126602349895,0.11976774060383955,0.207464287002892,0.15312952174396421,-0.16162966257128208,-0.19447688715318667,AGGRESSIVE
2022-01,60,0.25965788781143484,0.16657018170327387,0.09308770610816097,0.21660221200517507,0.1560972288039716,-0.1616296625712822,-0.19447688715318656,AGGRESSIVE
2022-02,60,0.264858293874195,0.1506970349879786,0.11416125888621642,0.21677243214356426,0.15685437095030014,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2022-03,60,0.27982778092665983,0.15893122428455309,0.12089655664210675,0.21830631585586288,0.15715272778881767,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2022-04,60,0.26665430355274977,0.13558774033370335,0.13106656321904642,0.2194711713840137,0.16353383277745542,-0.1616296625712822,-0.19447688715318656,AGGRESSIVE
2022-05,60,0.2646968288662779,0.13292004911014388,0.131776779756134,0.21921567581763857,0.1635850381582382,-0.1616296625712822,-0.19447688715318667,AGGRESSIVE
2022-06,60,0.22272325657799685,0.11217281905325538,0.11055043752474147,0.23694401650196714,0.16889566154142094,-0.18734415710898544,-0.19981330218516336,AGGRESSIVE
2022-07,60,0.22488907085136023,0.12734427712401453,0.0975447937273457,0.23785911636854187,0.17278297573837323,-0.18734415710898544,-0.19981330218516324,AGGRESSIVE
2022-08,60,0.23334156425112096,0.11733951175380497,0.11600205249731599,0.23758270202356427,0.17431234641839166,-0.18734415710898544,-0.19981330218516336,AGGRESSIVE
2022-09,60,0.20620955538899155,0.0915079360907134,0.11470161929827816,0.24293653660018047,0.18022296623048184,-0.18734415710898555,-0.2392718238921986,AGGRESSIVE
2022-10,60,0.23692547174147394,0.1035478171464832,0.13337765459499074,0.25490879408791334,0.18301964453736175,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2022-11,60,0.2539941619402242,0.1088560377998018,0.14513812414042238,0.2545727578322383,0.18394182725113867,-0.18734415710898544,-0.2392718238921988,AGGRESSIVE
2022-12,60,0.23826057922371513,0.09313187778973364,0.1451287014339815,0.2567411759477594,0.18640995283587575,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2023-01,60,0.20766657377368225,0.09447965475027198,0.11318691902341027,0.24153094156800226,0.18677064162698093,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2023-02,60,0.19954380397180094,0.09701602024533496,0.10252778372646598,0.2418515280984911,0.1862833786215619,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2023-03,60,0.20173827990842863,0.11119257381928249,0.09054570608914614,0.24166783173815065,0.185939339418276,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2023-04,60,0.18866218494430353,0.1135716668851876,0.07509051805911593,0.2429413185738002,0.1859420448658064,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2023-05,60,0.20283262488451737,0.10925660091268763,0.09357602397182974,0.2432858026850659,0.1858516834543538,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2023-06,60,0.21339501178619513,0.12198619908833463,0.0914088126978605,0.24553691939006977,0.1874396553556785,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2023-07,60,0.2350976683662389,0.12105124437162895,0.11404642399460996,0.24486320747651444,0.18732804555230823,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2023-08,60,0.21633887673737617,0.11038371578633033,0.10595516095104585,0.24398053144330326,0.18747347033309647,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2023-09,60,0.21142998948439784,0.09834093320931458,0.11308905627508326,0.24417124882533914,0.1892323248608604,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2023-10,60,0.22404042666835333,0.10930413200751099,0.11473629466084234,0.2412121389508834,0.18640296553217833,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2023-11,60,0.24081978821119088,0.12472533191854107,0.1160944562926498,0.24261998464078557,0.18988322591420656,-0.18734415710898544,-0.2392718238921988,AGGRESSIVE
2023-12,60,0.280169694001871,0.1559255598838729,0.12424413411799806,0.23693175650848375,0.18500302001383653,-0.18734415710898533,-0.23927182389219837,AGGRESSIVE
2024-01,60,0.2817273945683436,0.14185852154660838,0.13986887302173523,0.23717321797485305,0.18252016460562426,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2024-02,60,0.2805431810327035,0.14619874423447454,0.13434443679822894,0.23711724562731573,0.18317222867188454,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2024-03,60,0.2852880578056798,0.14946786651387178,0.135820191291808,0.23740096022263418,0.1833741870378367,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2024-04,60,0.28380053441376707,0.13095229451405976,0.1528482398997073,0.23746883606167113,0.18446186944191256,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2024-05,60,0.32276925231895914,0.15732064549499647,0.16544860682396267,0.22857335166782802,0.18201780210172114,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2024-06,60,0.30616820486635143,0.1497994794425539,0.15636872542379754,0.22669781367359257,0.18051244172935,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2024-07,60,0.30187030738198506,0.14911681552037814,0.15275349186160692,0.22721567961606118,0.18051041338935456,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2024-08,60,0.31207400774168814,0.15834230112608294,0.1537317066156052,0.22710686539185979,0.180057303415743,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2024-09,60,0.31733375380824036,0.1586935729248331,0.15864018088340726,0.22680539573083972,0.18006876280138553,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2024-10,60,0.3158869396718986,0.15157157408002986,0.16431536559186877,0.2269373658772761,0.1803081855158521,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2024-11,60,0.3429073857769882,0.15673407943151485,0.18617330634547335,0.22984869724885187,0.1812193080188646,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2024-12,60,0.31974922612021794,0.14453843305335523,0.1752107930668627,0.23155134588178686,0.1818512053043013,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2025-01,60,0.3551329406491581,0.15071405607283928,0.20441888457631885,0.2291068960669933,0.1818611433681925,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2025-02,60,0.3637015407452062,0.16686711177634894,0.19683442896885728,0.2285003365062957,0.17737426971935757,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2025-03,60,0.3744437857434628,0.18475142417906398,0.18969236156439884,0.22630765797580657,0.1688342726488426,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2025-04,60,0.3375998766168644,0.15474838242083822,0.1828514941960262,0.21528130528706257,0.16133017188545812,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2025-05,60,0.3309687252926443,0.15807984385368323,0.17288888143896108,0.21509557734010373,0.1621328316921708,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2025-06,60,0.32617890833850005,0.1656389512950185,0.16053995704348156,0.21460205536713256,0.16301271083066912,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2025-07,60,0.29942920385419014,0.15763470130622914,0.141794502547961,0.2126742751616506,0.1617857525208445,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2025-08,60,0.2987535151383729,0.1467678843458109,0.151985630792562,0.21255450299339956,0.1597769404425779,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2025-09,60,0.33362628489716384,0.16367153804435608,0.16995474685280776,0.21044286893042735,0.15846546240713205,-0.18734415710898544,-0.2392718238921988,AGGRESSIVE
2025-10,60,0.3462619472589876,0.1750863009340753,0.17117564632491233,0.2085285220722041,0.15754294072715896,-0.18734415710898555,-0.2392718238921986,AGGRESSIVE
2025-11,60,0.3159320157474077,0.1515164250988026,0.16441559064860511,0.20214977333894074,0.15168278837018034,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2025-12,60,0.29883668724542645,0.14335098320493112,0.15548570404049533,0.20132696802299271,0.15136880998632724,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2026-01,60,0.3274140293337706,0.1490529293356293,0.17836109999814131,0.2058864970926446,0.1510300424240105,-0.18734415710898533,-0.23927182389219848,AGGRESSIVE
2026-02,60,0.33683368626261556,0.1407853110446795,0.19604837521793606,0.20679477361744764,0.15116241795315916,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2026-03,60,0.34069007935750784,0.11930624332559714,0.2213838360319107,0.20672088684826023,0.15283353868390828,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2026-04,60,0.3503387954976791,0.13017901430590073,0.22015978119177837,0.20716777705848757,0.15749155290425876,-0.18734415710898555,-0.2392718238921986,AGGRESSIVE
2026-05,60,0.3260855226358488,0.1403379226933119,0.18574759994253687,0.20903252842518547,0.1585554678892627,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2026-06,60,0.3327437608298933,0.13294399038896243,0.1997997704409309,0.21119068291417223,0.1587942452857604,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2026-07,60,0.31566214144240434,0.1275704606364354,0.18809168080596894,0.21386767815207647,0.15876055317032414,-0.18734415710898544,-0.2392718238921986,AGGRESSIVE
2026-08,60,0.30185934686826643,0.12692143152331803,0.1749379153449484,0.21432219058829258,0.15869524507124042,-0.18734415710898544,-0.23927182389219848,AGGRESSIVE
2026-09,60,0.32256609083387566,0.1386596492679093,0.18390644156596636,0.21170952792735404,0.1565550129224093,-0.18734415710898544,-0.2392718238921987,AGGRESSIVE
2019-02,60,0.14594533978471702,0.10558096907659853,0.04036437070811849,0.1199822852353479,0.11139006835638646,-0.09498519528171323,-0.13532099886114834,CONTROLLED
2019-03,60,0.16274653017480412,0.10772280365426146,0.05502372652054266,0.11685451577193814,0.11146536206265309,-0.09498519528171312,-0.13532099886114834,CONTROLLED
2019-04,60,0.1647212719090938,0.11508314521000007,0.04963812669909373,0.11670714138284188,0.11236164468193623,-0.09498519528171323,-0.13532099886114834,CONTROLLED
2019-05,60,0.13696750646515854,0.09544599332695602,0.041521513138202515,0.12273414554640179,0.1168678278009424,-0.09498519528171312,-0.13532099886114846,CONTROLLED
2019-06,60,0.1447435300292903,0.10575580077335323,0.038987729255937076,0.12498449341912042,0.11993812822873264,-0.09498519528171334,-0.13532099886114823,CONTROLLED
2019-07,60,0.1452876451636036,0.11208430619425092,0.03320333896935268,0.12494348262913585,0.11953061814729518,-0.09498519528171356,-0.13532099886114834,CONTROLLED
2019-08,60,0.12850176304203265,0.09978876185747243,0.028713001184560216,0.12148032376980546,0.11930571608329518,-0.09498519528171312,-0.13532099886114834,CONTROLLED
2019-09,60,0.14227353486154515,0.10710752687485336,0.03516600798669178,0.11698615394586206,0.11896572092019314,-0.09498519528171312,-0.13532099886114846,CONTROLLED
