date,nav,net_return,turnover,entry_exit_notional,resize_notional,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation
2019-01-02,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.9990128226320665,-0.0009871773679335227,0.9871773679335059,0.9871773679335057,0.0,0.0009871773679335058,48,0.012822632066494144,0.07115076513710858,0.9871773679335059,0.9871773679335059,0.0,0.0
2019-01-04,1.0349708274260663,0.03599353679891948,0.08156970108270721,0.0786956430776762,0.07206848992042071,0.00015076413299809692,52,0.0,0.06806791307614384,0.1507641329980969,0.1507641329980969,0.0,0.0
2019-01-07,1.0396881738295973,0.004557951082797995,0.06950777011577688,0.05501608092867215,0.08399945930288152,0.00013901554023155365,50,1.1102230246251565e-16,0.06260968012028105,0.13901554023155366,0.13901554023155366,0.0,0.0
2019-01-08,1.0462630693508657,0.006323911040605923,0.04788573456422699,0.017489627585550265,0.0782818415429036,9.577146912845387e-05,52,0.0,0.05954693812917541,0.09577146912845387,0.09577146912845387,0.0,0.0
2019-01-09,1.0585651544350212,0.011758118435536646,0.06578119151036649,0.03682133275876066,0.07552254806525827,0.00011234388082401891,51,0.01921850219671406,0.06525201952899046,0.11650571834785722,0.11234388082401892,0.004161837523838311,0.004161837523838311
2019-01-10,1.0632731533555941,0.004447528714551119,0.05622532352341568,0.037624825360578776,0.06348163838284102,0.00010110646374341981,51,0.007787288010486781,0.07558644187901548,0.10889375175390671,0.1011064637434198,0.0077872880104869185,0.0077872880104869185
2019-01-11,1.0629338170211489,-0.00031914314151015866,0.03936026362780494,0.019330142679643746,0.052284941264779096,7.161508394442285e-05,52,0.0006837728869425463,0.07550960579851963,0.07161508394442284,0.07161508394442284,0.0,0.0
2019-01-14,1.058307368490283,-0.0043525273697955225,0.026760718647289017,0.016031419311263017,0.03232216782834951,4.835358713961253e-05,51,0.005854578985064807,0.07540942355461791,0.05420816612467743,0.04835358713961253,0.0058545789850649,0.0058545789850649
2019-01-15,1.0678700700453887,0.009035845199440784,0.07140009301830678,0.05431014436536932,0.06062776993929747,0.00011493791430466681,51,0.033663756485751595,0.07574865487351712,0.11493791430466681,0.11493791430466681,0.0,0.0
2019-01-16,1.0730135076782035,0.004816538806632353,0.03065040342793981,0.03788338263390119,0.016397034988890488,5.428041762279168e-05,48,0.026480183162913118,0.07545978065500485,0.0638956724389643,0.05428041762279168,0.009615254816172628,0.009615254816172628
2019-01-17,1.0788426508310445,0.0054324974579809115,0.05942045400606236,0.04595034787517682,0.06041660472251818,0.00010636695259769503,45,0.03880826091327538,0.07534782964928594,0.10636695259769502,0.10636695259769502,0.0,0.0
2019-01-18,1.0912598280109924,0.011509720319624828,0.07305027669177269,0.06927967858406311,0.03893596152438707,0.00010821564010845018,47,0.00047760610852232155,0.07524464716399236,0.10821564010845018,0.10821564010845018,0.0,0.0
2019-01-22,1.0726527936093397,-0.017050966162263315,0.055833511017320536,0.04287770896610368,0.04102587010804415,8.390357907414783e-05,45,0.02824929321235814,0.07635548243461643,0.08390357907414783,0.08390357907414783,0.0,0.0
2019-01-23,1.0771324942680158,0.0041762820973993975,0.07582413837067134,0.057407197896336117,0.06611274683319529,0.00012351994472953142,48,0.0,0.07572474178855694,0.1235199447295314,0.1235199447295314,0.0,0.0
2019-01-24,1.0831369963200095,0.0055745250319221284,0.0756153639456473,0.07379975672932747,0.05471807895313558,0.00012851783568246307,45,0.022712892208831548,0.0750283102597245,0.12851783568246306,0.12851783568246306,0.0,0.0
2019-01-25,1.092217335146227,0.008383370577376814,0.07433541259175601,0.04962620691290133,0.076523395044253,0.0001261496019571543,46,0.0,0.07294692147293984,0.1261496019571543,0.1261496019571543,0.0,0.0
2019-01-28,1.0826818762515376,-0.008730367654724014,0.05656496353509602,0.05600408564215126,0.052447107719988825,0.0001084511933621401,43,0.004678733708051941,0.0814017701289437,0.1084511933621401,0.1084511933621401,0.0,0.0
2019-01-29,1.0801140702844982,-0.002371708646245696,0.04970325390746846,0.037032000088199575,0.05984740505025426,9.687940513845384e-05,44,0.007216505007651142,0.08454697548421686,0.09687940513845383,0.09687940513845383,0.0,0.0
2019-01-30,1.094288770575653,0.013123336396702268,0.053913113751971255,0.041959290152967704,0.05874462754120525,0.00010070391769417295,49,1.1102230246251565e-16,0.08561806307914127,0.10070391769417295,0.10070391769417295,0.0,0.0
2019-01-31,1.1066331504478162,0.011280733389660291,0.04296485465248938,0.04990132547894726,0.0338739714765726,8.377529695551986e-05,51,0.0021544123494590117,0.08557570075857639,0.08377529695551986,0.08377529695551986,0.0,0.0
2019-02-01,1.1021022889374836,-0.004094275965345062,0.054958342702784976,0.04752282292294465,0.055763570416392225,0.00010328639333933689,51,0.008793338001194195,0.08372767124276563,0.112079731340531,0.10328639333933688,0.008793338001194114,0.008793338001194114
2019-02-04,1.1103907916104963,0.007520629215826524,0.05128542382342628,0.0347000700832371,0.06567437146394427,0.00010037444154718138,53,0.006530418066347465,0.08282321555536917,0.10690485961352875,0.10037444154718138,0.006530418066347366,0.006530418066347366
2019-02-05,1.1135363692285363,0.002832856361747904,0.0435672479997853,0.04187287265214108,0.04015166926968109,8.202454192182218e-05,53,0.0014014823698837997,0.08330573549387875,0.08202454192182218,0.08202454192182218,0.0,0.0
2019-02-06,1.1089488613735077,-0.004119764725966535,0.025727630116085635,0.010423340613751745,0.04073955906790444,5.116289968165618e-05,51,0.0016995685825093032,0.08368106458107537,0.05116289968165618,0.05116289968165618,0.0,0.0
2019-02-07,1.101663745337529,-0.006569388625328965,0.03354815456431815,0.017896500878455904,0.047489112570264426,6.538561344872033e-05,54,0.0,0.08422736657554485,0.06538561344872032,0.06538561344872032,0.0,0.0
