signal_date,price_date,ticker,target_weight,vehicle,byma_ticker,ratio,unit_usd,q_star,quantity,actual_weight,weight_error
2026-09-04,2026-09-04,VIST,0.1689917601625534,CEDEAR_BANCO_COMAFI,VIST,3:1,24.57666778564453,6.876105484945487,7,0.1720366744995117,0.0030449143369583043
2026-09-04,2026-09-04,DOW,0.09623949889143775,CEDEAR_BANCO_COMAFI,DOW,6:1,4.9066667556762695,19.61402795086975,20,0.09813333511352539,0.001893836222087636
2026-09-04,2026-09-04,YPF,0.09016333481375788,LOCAL_BYMA_SHARE,YPFD,1 ADR:10 LOCAL,5.261999893188476,17.134803619147164,17,0.08945399818420409,-0.000709336629553789
2026-09-04,2026-09-04,CEPU,0.0865163180264715,LOCAL_BYMA_SHARE,CEPU,1 ADR:10 LOCAL,1.4039999961853027,61.621309303089845,62,0.08704799976348876,0.0005316817370172588
2026-09-04,2026-09-04,LAR,0.0802421905015223,CEDEAR_BANCO_COMAFI,LAR,1:1,6.789999961853027,11.81770117118289,12,0.08147999954223632,0.0012378090407140219
2026-09-04,2026-09-04,SID,0.07236634199095791,CEDEAR_BANCO_COMAFI,SID,1:8,9.760000228881836,7.414584046505564,7,0.06832000160217286,-0.004046340388785055
2026-09-04,2026-09-04,GLOB,0.0719990541311161,CEDEAR_BANCO_COMAFI,GLOB,18:1,2.173888948228624,33.119931995506924,33,0.07173833529154458,-0.00026071883957151654
2026-09-04,2026-09-04,KEEL,0.06836914711278436,CEDEAR_CAJA_DE_VALORES,KEEL,1:5,17.350000143051147,3.9405848155088865,4,0.06940000057220459,0.0010308534594202362
2026-09-04,2026-09-04,AMD,0.053351293205037224,CEDEAR_BANCO_COMAFI,AMD,10:1,47.75700073242188,1.1171407832740514,1,0.04775700073242188,-0.005594292472615343
2026-09-04,2026-09-04,MU,0.04025063600403096,CEDEAR_CAJA_DE_VALORES,MU,5:1,203.31800537109376,0.1979688711315358,0,0.0,-0.04025063600403096
2026-09-04,2026-09-04,ARM,0.03439361569937565,CEDEAR_BANCO_COMAFI,ARM,27:1,9.336666531032986,3.6837146946459947,4,0.03734666612413194,0.0029530504247562914
2026-09-04,2026-09-04,MRVL,0.033482749043912706,CEDEAR_BANCO_COMAFI,MRVL,14:1,15.967857360839844,2.0968842774126366,2,0.031935714721679685,-0.0015470343222330207
2026-09-04,2026-09-04,INTC,0.030402314786857072,CEDEAR_BANCO_COMAFI,INTC,5:1,19.160000610351563,1.5867595938609538,2,0.03832000122070313,0.007917686433846056
2026-09-04,2026-09-04,LRCX,0.021353002310466034,CEDEAR_BANCO_COMAFI,LRCX,56:1,5.493749891008649,3.8867809299825327,4,0.0219749995640346,0.0006219972535685646
2026-09-04,2026-09-04,AMAT,0.01718267454477645,CEDEAR_BANCO_COMAFI,AMAT,5:1,90.94199829101564,0.18894102689267567,0,0.0,-0.01718267454477645
2026-09-04,2026-09-04,NUE,0.01644790968284939,CEDEAR_BANCO_COMAFI,NUE,16:1,16.316875457763672,1.0080305954056523,1,0.016316875457763672,-0.00013103422508571605
2026-09-04,2026-09-04,PLTR,0.01617141670110054,CEDEAR_BANCO_COMAFI,PLTR,3:1,58.11000061035156,0.27828973552307634,0,0.0,-0.01617141670110054
