lifecycle_id,sample,ticker,entry_signal_date,entry_execution_date,exit_date,exit_reason,status,entry_weight,entry_notional_nav_units,held_sessions,exposure_nav_days,gross_pnl_nav_units,benchmark_pnl_nav_units,gross_active_pnl_nav_units,allocated_cost_nav_units,entry_trade_nav_units,resize_trade_nav_units,exit_trade_nav_units,terminal_exit_weight,ret_20d,ret_60d,ret_120d,ret_252d,dd_60d,dd_252d,range_position_252d,reversal_signature_score,reversal_signature_pctile,ret_60d_pctile,expected_active_total,effective_horizon_sessions,model_target_weight,entry_anatomy_class,net_pnl_nav_units,net_active_pnl_nav_units,net_daily_return_on_exposure,net_daily_active_on_exposure,signal_date,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,advisor_effective_horizon_sessions,advisor_expected_active_total,conviction,expected_contribution,realized_daily_net,realized_daily_active,entries_same_signal_date
PRE2025_OOF_000391,PRE2025_OOF,BIDU,2019-05-17,2019-05-20,2019-06-07,POLICY_EXIT,CLOSED,0.0033791686157868,0.0040063803858695,13,0.073745438708368,-0.0006244091849001,-0.0001297808897106,-0.0004946282951895,1.5132045872280706e-05,0.0040067869974398,0.0080345828859626,0.0030906759888782,0.0,-0.2497369058991697,-0.2531866632799692,-0.3024734999332661,-0.5483155762651521,-0.3055691151612009,-0.5483155762651521,0.0,0.9767495053799072,1.0,0.03125,0.0031494115498464,23.281817162164323,0.0034926050904628,DEEP_REVERSAL_BROKEN_1Y,-0.0006395412307724,-0.0005097603410618,-0.0086722818654804,-0.0069124321448233,2019-05-17,0.0001352734422708453,0.00488972034487515,0.7382750022733466,23.281817162164323,0.0031494115498464106,0.02766486275899675,1.0999650810955875e-05,-0.008672281865479367,-0.006912432144823036,3
PRE2025_OOF_000392,PRE2025_OOF,NXPI,2019-05-20,2019-05-21,2019-05-30,POLICY_EXIT,CLOSED,0.0035063742840815,0.0042050433360036,6,0.0190472030055531,-0.0002403420946494,-9.9627512078138e-05,-0.0001407145825712,8.16765482297914e-06,0.0042055121660604,0.0014070652030813,0.0025550774538372,0.0,-0.0596121073564628,-0.0175642608405823,0.127491330978384,-0.1248138084732278,-0.1432272179139478,-0.2228415989623677,0.4856685494751767,0.6657716543353921,0.7048458149779736,0.3883928571428571,0.0036146220277605,30.61836434042089,0.0035365826063931,MIXED_OTHER,-0.0002485097494723,-0.0001488822373942,-0.0130470468236171,-0.0078164881925629,2019-05-20,0.00011805405369054098,0.004649899857905253,0.8597588504083316,30.618364340420886,0.0036146220277605925,0.025388515300999084,1.2783409392063142e-05,-0.013047046823612287,-0.007816488192560046,4
PRE2025_OOF_000393,PRE2025_OOF,MDB,2019-05-20,2019-05-21,2019-06-11,POLICY_EXIT,CLOSED,0.0011840986083383,0.0014200383526565,14,0.0430886293148772,0.0005890769577718,0.0001161244275196,0.0004729525302521,9.586783199076044e-06,0.0014201966760336,0.0061904073144657,0.0019761792085766,0.0,0.1122613218199155,0.3656906534420954,0.9055438494222978,2.4960230702289508,-0.0620149791499066,-0.0620149791499066,0.915245280319233,0.1620756222258113,0.105726872246696,0.9642857142857144,0.0033329067886518,24.70584026648678,0.0011942999244305,POSITIVE_MOMENTUM,0.0005794901745727,0.0004633657470531,0.0134487957446502,0.0107537824809184,2019-05-20,0.0001349035998250552,0.004411930799036035,0.8723381332290636,24.70584026648678,0.003332906788651868,0.030576998137534332,3.980490325820746e-06,0.013448795744649498,0.01075378248091809,4
PRE2025_OOF_000394,PRE2025_OOF,AMD,2019-05-20,2019-05-21,2019-05-29,POLICY_EXIT,CLOSED,0.0018433648057672,0.0022106678478408,5,0.0128280589728811,9.570181567070742e-05,-7.229838206045108e-05,0.0001680001977311,5.933884304475741e-06,0.0022109143203382,0.0007628051077949,0.0029601648763425,0.0,-0.0532292400197205,0.0952380803241177,0.3766770619468085,1.0811233182749,-0.0828463332681596,-0.1845965981109321,0.6964823893268229,0.4870384125932155,0.4933920704845815,0.8035714285714286,0.0034045586010154,34.173433525104144,0.0018592458708444,POSITIVE_MOMENTUM,8.976793136623168e-05,0.0001620663134266,0.0069977797542093,0.0126337362315916,2019-05-20,9.962588624623944e-05,0.004286307763729004,0.8554334183830964,34.173433525104144,0.0034045586010154508,0.023242821499958478,6.32991152098567e-06,0.006997779754209407,0.012633736231585233,4
PRE2025_OOF_000395,PRE2025_OOF,DHR,2019-05-20,2019-05-21,2019-05-23,POLICY_EXIT,CLOSED,0.0112031457903384,0.0134354491937188,2,0.0266975633601889,0.0001467980039639,-0.0002385976205855,0.0003853956245495,2.7016837747756576e-05,0.0134369471431822,0.0003288472239956,0.0132510433805786,0.0,0.0271932616365535,0.1499030502833087,0.2762444482860136,0.3009149799204174,-0.0316536957941406,-0.0316536957941406,0.8935167538799859,0.1998581056433333,0.1629955947136563,0.9196428571428572,0.0028358841452726,21.922920381314352,0.011299663791989,POSITIVE_MOMENTUM,0.0001197811662162,0.0003583787868018,0.0044865954469403,0.0134236515133148,2019-05-20,0.00012935704258132535,0.004845499890835734,0.6672334957408312,21.922920381314352,0.002835884145272686,0.026696325558891783,3.204453739461247e-05,0.004486595446939412,0.013423651513314145,4
PRE2025_OOF_000396,PRE2025_OOF,ADBE,2019-05-21,2019-05-22,2019-06-10,POLICY_EXIT,CLOSED,0.0094445410903513,0.0112808335115219,12,0.1785827765534725,-6.496377264419122e-05,0.0001951042319256,-0.0002600680045698,4.839877191791752e-05,0.0112828380436936,0.0237336577187476,0.0133822761554761,0.0,-0.0015080718333998,0.0752069158388852,0.1987842700281961,0.1679197429596732,-0.0386516600718452,-0.0386516600718452,0.8670472926308883,0.3163851694726465,0.2995594713656387,0.7053571428571429,0.0030612165460938,29.66323949153935,0.0097827493540081,POSITIVE_MOMENTUM,-0.0001133625445621,-0.0003084667764877,-0.0006347899094746,-0.0017273041803974,2019-05-21,0.00010319899642002845,0.0040189721168194786,0.8391519355492283,29.66323949153935,0.003061216546093816,0.025677957801234448,2.9947114188778025e-05,-0.0006347899094745915,-0.0017273041803969084,3
PRE2025_OOF_000397,PRE2025_OOF,HON,2019-05-21,2019-05-22,2019-06-03,POLICY_EXIT,CLOSED,0.0301831189024987,0.0360515917015182,7,0.226909236256574,-0.0006209918749586,-0.0013214311509911,0.0007004392760325,7.145750854692432e-05,0.0360579978394452,0.0152149941843469,0.0201845165231321,0.0,-0.0128635555285576,0.1008690630783797,0.1905067786754737,0.2118424554586819,-0.0232108265096271,-0.0232108265096271,0.9185217307156406,0.2853703837778533,0.2731277533039647,0.7857142857142857,0.0042014231481789,25.40457439787977,0.0312639739846148,POSITIVE_MOMENTUM,-0.0006924493835055,0.0006289817674855,-0.0030516579885825,0.0027719531291991,2019-05-21,0.00016538057604813123,0.004600649238626088,0.6341410726260062,25.40457439787977,0.004201423148178963,0.03594722559147316,0.00013135318400302353,-0.003051657988582377,0.0027719531291987114,3
PRE2025_OOF_000398,PRE2025_OOF,MAR,2019-05-21,2019-05-22,2019-05-28,POLICY_EXIT,CLOSED,0.0106681354699838,0.0127423300893037,3,0.0376555778564146,-0.0003593604886574,-0.0002369464337107,-0.0001224140549467,2.5124981599434143e-05,0.0127445943200966,0.0,0.0123803872793374,0.0,-0.0502639621952549,0.0106587921141603,0.082981079408408,-0.0561919386646802,-0.0764235949666082,-0.076525590068971,0.7284117217969472,0.51023969756122,0.5330396475770925,0.4553571428571428,0.0033568170372237,28.06275024557374,0.0110501605508472,MIXED_OTHER,-0.0003844854702568,-0.0001475390365461,-0.0102105847830297,-0.0039181190395943,2019-05-21,0.00011961824866945034,0.0046937139631774176,0.5641930951909645,28.06275024557374,0.003356817037223718,0.02548477593817297,3.70933672011411e-05,-0.010210584783027122,-0.003918119039593142,3
PRE2025_OOF_000399,PRE2025_OOF,LOW,2019-05-22,2019-05-23,2019-06-05,POLICY_EXIT,CLOSED,0.0085297626312942,0.0100129261343139,8,0.083809020370743,0.0001016706366088,-0.0001118957637748,0.0002135664003837,2.9972060408619852e-05,0.0100139163764194,0.0129720930717294,0.0069860509604709,0.0,-0.1406509971445557,-0.0635417466185921,0.0787406620065853,0.1421673988060579,-0.1606399613367796,-0.1606399613367796,0.4240393668748383,0.7336388131623941,0.7841409691629956,0.2410714285714285,0.0036670929403979,19.728584643790423,0.0086221654454342,REVERSAL_POSITIVE_1Y,7.169857620023477e-05,0.0001835943399751,0.0008554995140506,0.0021906274427614,2019-05-22,0.00018587714256289216,0.005340346957558706,0.7701612714928971,19.728584643790423,0.003667092940397918,0.03480619218940492,3.161828203589447e-05,0.000855499514050687,0.002190627442761414,3
PRE2025_OOF_000400,PRE2025_OOF,SHOP,2019-05-22,2019-05-23,2019-11-20,POLICY_EXIT,CLOSED,0.0083350026884164,0.0097843011413037,126,1.326083410106131,0.0018661833391168,0.0014891446921832,0.0003770386469336,9.787089290248946e-05,0.009785268773226,0.0834623703932488,0.0046232537360145,0.0,0.2692779434893433,0.5078635479323004,0.931196822027283,0.930662182969783,0.0,0.0,1.0,0.0155019976247097,0.0044052863436123,0.9776785714285714,0.0061067483712085,27.31695656749217,0.00842529567048,POSITIVE_MOMENTUM,0.0017683124462144,0.0002791677540311,0.0013334850830181,0.0002105205086675,2019-05-22,0.00022355156424986783,0.004959371734732365,0.7520794807470947,27.31695656749217,0.006106748371208575,0.04507658957771834,5.145116061265377e-05,0.001333485083018176,0.00021052050866751833,3
PRE2025_OOF_000401,PRE2025_OOF,FCX,2019-05-22,2019-05-23,2019-05-24,POLICY_EXIT,CLOSED,0.002357368267441,0.0027672697768473,1,0.0027672697768473,3.615536407945931e-05,7.1060200723404575e-06,2.904934400711885e-05,5.570968590725906e-06,0.002767543449799,0.0,0.0028034251409268,0.0,-0.2592046991587815,-0.2338656879089196,-0.0977437195801093,-0.3883070431957712,-0.2915493946455518,-0.4390574978570688,0.0435420496300295,0.9480413949330851,0.9779735682819384,0.0535714285714285,0.0028022165431926,36.828595267542674,0.0023829056090168,DEEP_REVERSAL_BROKEN_1Y,3.058439548873341e-05,2.3478375416392947e-05,0.011052191493804,0.0084843102804168,2019-05-22,7.608806479953674e-05,0.0046245117700574505,0.7446681345221103,36.828595267542674,0.0028022165431926993,0.016453210324209315,6.677417518453314e-06,0.011052191493804283,0.00848431028041705,3
PRE2025_OOF_000402,PRE2025_OOF,APD,2019-05-23,2019-05-24,2019-06-04,POLICY_EXIT,CLOSED,0.0206412137140082,0.0242465556222012,6,0.1325790716676427,0.0008764423630849,-0.000198710789834,0.001075153152919,4.935214299495085e-05,0.0242491831664868,0.0044812245721886,0.0206217352562753,0.0,0.0230966373694998,0.1314059361976252,0.3039166662707289,0.2504750450484292,-0.027200603673987,-0.027200603673987,0.9092670514690072,0.1900297067922721,0.13215859030837,0.8973214285714286,0.0033494259605341,31.548495526918853,0.0206412137140082,POSITIVE_MOMENTUM,0.00082709022009,0.0010258010099241,0.0062384674269211,0.0077372770605579,2019-05-23,0.00010616753365231875,0.0035272529214622848,0.6318205209398322,31.548495526918853,0.003349425960534185,0.03009921205432162,6.913621707063154e-05,0.0062384674269208955,0.007737277060557796,2
PRE2025_OOF_000403,PRE2025_OOF,STLD,2019-05-23,2019-05-24,2019-05-28,POLICY_EXIT,CLOSED,0.0062797203125016,0.0073765811428813,1,0.0073765811428813,1.6299999242165656e-05,-5.410687911297738e-05,7.040687835514303e-05,1.4770261668386636e-05,0.0073773805262631,0.0,0.0073928811421235,0.0,-0.1389680402828831,-0.2782670571638401,-0.2136167714335853,-0.4488077322289268,-0.2786468978916924,-0.452499661574112,0.0,0.9270242179363656,0.9691629955947136,0.0357142857142857,0.0046407990283411,33.39318036730984,0.0062797203125016,DEEP_REVERSAL_BROKEN_1Y,1.5297375737790202e-06,5.56366166867564e-05,0.0002073775837544,0.0075423310079694,2019-05-23,0.00013897445458307497,0.004861810746306873,0.6496098786812607,33.39318036730984,0.004640799028341132,0.028584916574270747,2.9142919924511292e-05,0.0002073775837544035,0.007542331007969457,2
PRE2025_OOF_000404,PRE2025_OOF,AZO,2019-05-24,2019-05-28,2019-06-10,POLICY_EXIT,CLOSED,0.0242033273016965,0.0282917307421811,9,0.2005934067695359,0.000958141714635,0.0005063773226584,0.0004517643919765,5.751989828527302e-05,0.0282997883310929,0.0169039692964574,0.0123161406577226,0.0,0.0180348233733427,0.1205789047953715,0.2740998990495402,0.6913788937026426,-0.0153289028385058,-0.0153289028385058,0.9633130087830328,0.1570934386434391,0.0969162995594713,0.8616071428571429,0.0036624980617409,21.544450476152672,0.0242033273016965,POSITIVE_MOMENTUM,0.0009006218163497,0.0003942444936913,0.0044897877295863,0.0019653910865787,2019-05-24,0.00016999728379217454,0.004969193999027868,0.7147589265227904,21.544450476152672,0.0036624980617409758,0.03421023285173238,8.864463933014404e-05,0.004489787729585922,0.0019653910865786934,3
PRE2025_OOF_000405,PRE2025_OOF,FDX,2019-05-24,2019-05-28,2019-06-17,POLICY_EXIT,CLOSED,0.0128737145075139,0.0150483303373236,14,0.207201698821255,0.0004628118490955,0.0007238421377073,-0.0002610302886117,3.814401037870977e-05,0.0150526161571193,0.0128689140028522,0.0102224802187382,0.0,-0.131004201652585,-0.1130735734766126,-0.2922182869311476,-0.3537226148772022,-0.1928841531652212,-0.3903774532743342,0.0708076440135888,0.8715401394125543,0.9074889867841408,0.1651785714285714,0.0042661832894947,22.63540317014169,0.0128737145075139,DEEP_REVERSAL_BROKEN_1Y,0.0004246678387168,-0.0002991742989905,0.0020495384021113,-0.0014438795661062,2019-05-24,0.00018847392544446757,0.004863067708530687,0.7536783814579151,22.63540317014169,0.00426618328949475,0.0387561795847199,5.492162570568129e-05,0.0020495384021110017,-0.0014438795661061942,3
PRE2025_OOF_000406,PRE2025_OOF,NEM,2019-05-24,2019-05-28,2019-07-29,POLICY_EXIT,CLOSED,0.0142068796536974,0.0166066924947466,43,0.9896742520874936,0.0032774196286281,0.0022257792715088,0.0010516403571192,7.401002532048752e-05,0.016611422141813,0.0404495342311563,0.0169490689475181,0.0,0.0146218544875371,-0.0372428725386454,0.0199730510356364,-0.1598045307479633,-0.1075842192181235,-0.1677924579374905,0.3445401222130315,0.568574281077875,0.5991189427312775,0.3348214285714285,0.0033182253535245,24.332076993775267,0.0142068796536974,MIXED_OTHER,0.0032034096033076,0.0009776303317987,0.0032368323178569,0.0009878304196928,2019-05-24,0.00013637246645131903,0.003724096364889438,0.6262687753516957,24.332076993775267,0.0033182253535245293,0.03661894137247109,4.714162826137009e-05,0.0032368323178568435,0.0009878304196927529,3
PRE2025_OOF_000407,PRE2025_OOF,AMZN,2019-05-28,2019-05-29,2019-07-30,POLICY_EXIT,CLOSED,0.0347873177688331,0.0403519847715446,43,1.428719105199062,0.0032879007901172,0.0043906049540576,-0.0011027041639403,0.0002250849821355,0.040359996926701,0.1499744391090534,0.034750546099777,0.0,-0.0526198873634796,0.0985206989872991,0.086535716691021,0.1455706709004862,-0.0642204003396889,-0.099572928086231,0.7080296694620452,0.3910963423174813,0.4008810572687225,0.8169642857142857,0.0093824508503046,27.12972286903499,0.0372581411699091,POSITIVE_MOMENTUM,0.0030628158079817,-0.0013277891460759,0.0021437494584038,-0.0009293563313069,2019-05-28,0.00034583659020761556,0.004418612964173433,1.0,27.12972286903499,0.00938245085030463,0.07826813369075185,0.0003495726783003825,0.0021437494584038343,-0.000929356331306916,3
PRE2025_OOF_000408,PRE2025_OOF,BMY,2019-05-28,2019-05-29,2019-06-04,POLICY_EXIT,CLOSED,0.0082900888606012,0.009616192362995,4,0.0360234209217583,0.0002394181301194,5.669118990167028e-05,0.0001827269402178,1.946998018364536e-05,0.0096181017219934,0.0012328429710076,0.0086190354906443,0.0,-0.0099309255344915,-0.1306915228474257,-0.1277731819207339,-0.1028919357216571,-0.1400631487828963,-0.262545699923141,0.0705861692911437,0.7234072519450649,0.762114537444934,0.1741071428571428,0.0020226515862012,29.795689615505268,0.008878905327852,DEEP_REVERSAL_BROKEN_1Y,0.0002199481499358,0.0001632569600341,0.0061056985790869,0.0045319671440629,2019-05-28,6.788403330489571e-05,0.004398643772591217,0.7051251659991478,29.795689615505268,0.002022651586201295,0.015432946338572352,1.7958931945110133e-05,0.006105698579086096,0.004531967144061327,3
PRE2025_OOF_000409,PRE2025_OOF,NKE,2019-05-28,2019-05-29,2019-06-05,POLICY_EXIT,CLOSED,0.0184252651982953,0.0213726170449221,5,0.0934864932949523,0.0008739440307078,0.0001953450102913,0.0006785990204164,4.361190563844942e-05,0.021376860720291,0.0076641255780428,0.0145709193401154,0.0,-0.0799910994850693,-0.0683801868643209,0.0837182906979348,0.1371606794240076,-0.0896861881355433,-0.0896861881355433,0.6337545257882765,0.5603400400012253,0.5770925110132159,0.2901785714285714,0.0038413009668151,22.572970113473872,0.0197339483432708,MIXED_OTHER,0.0008303321250693,0.000634987114778,0.0088818405290873,0.006792287232067,2019-05-28,0.00017017259791267966,0.005136723644045018,0.7506114555124144,22.572970113473872,0.0038413009668151242,0.033128626281065374,7.580403485008536e-05,0.008881840529086707,0.006792287232066767,3
PRE2025_OOF_000410,PRE2025_OOF,SYK,2019-05-29,2019-05-30,2019-06-03,POLICY_EXIT,CLOSED,0.0205153781830508,0.0239199304138591,2,0.0381114543107237,-8.343538748442712e-05,-0.0003448003170768,0.0002613649295923,4.7756977024485785e-05,0.0239228322013516,0.0096596563576077,0.0141744884655263,0.0,-0.039860167983713,-0.0461947134879494,0.0493748458972778,0.0557878091728389,-0.081713362157975,-0.081713362157975,0.6976997582803115,0.4740896605952427,0.4977973568281938,0.3348214285714285,0.0033810676200804,26.49882840300048,0.0215024657458877,MIXED_OTHER,-0.0001311923645089,0.0002136079525679,-0.003442334250467,0.0056048229182322,2019-05-29,0.00012759309840647856,0.004602508694376594,0.6488036395927216,26.49882840300048,0.0033810676200804295,0.02772251110842517,7.270129068530885e-05,-0.003442334250466675,0.005604822918232106,2
PRE2025_OOF_000411,PRE2025_OOF,SHW,2019-05-29,2019-05-30,2019-06-04,POLICY_EXIT,CLOSED,0.0144307477756865,0.0168255481100296,3,0.047891950108738,0.0003817368272453,7.895946019392569e-05,0.0003027773670513,3.403014732680456e-05,0.0168275892599918,0.0014259313313625,0.0157766267354501,0.0,-0.0599538247925344,-0.0232753745298351,0.0246754540370128,0.0972520665141505,-0.0714072384560481,-0.1013154459817616,0.5675461292942265,0.5212735806039308,0.5242290748898678,0.4151785714285714,0.0029411796007197,26.877920579627755,0.0151250762703757,MIXED_OTHER,0.0003477066799185,0.0002687472197245,0.0072602322337899,0.0056115321909925,2019-05-29,0.00010942734918820408,0.004679150262606693,0.54514038130802,26.877920579627755,0.002941179600719743,0.02338615839347795,4.4485565785758615e-05,0.007260232233789538,0.00561153219099062,2
PRE2025_OOF_000412,PRE2025_OOF,GOOGL,2019-05-30,2019-05-31,2019-10-23,POLICY_EXIT,CLOSED,0.0082068304349551,0.0094297187794861,101,2.645015104638249,0.0035667569371301,0.0036320293519892,-6.527241485903705e-05,0.0002094994028488,0.0094312803986465,0.173868973456396,0.0261991489938355,0.0,-0.0442420883107484,-0.0408660376607769,0.0554743289489814,0.0499405550279008,-0.1348481616408418,-0.1348481616408418,0.438929815266378,0.5779194721130909,0.6017699115044248,0.3632286995515695,0.0033441890091003,30.918902868564697,0.0087429940135581,MIXED_OTHER,0.0033572575342813,-0.0002747718177079,0.0012692772636322,-0.0001038828917181,2019-05-30,0.00010816001535747792,0.0038235744445762696,0.8916521163946556,30.918902868564697,0.003344189009100326,0.028287670849694746,2.9238224486770715e-05,0.0012692772636322854,-0.00010388289171810977,4
PRE2025_OOF_000413,PRE2025_OOF,IBM,2019-05-30,2019-05-31,2019-06-05,POLICY_EXIT,CLOSED,0.0229126651709222,0.0263268494168056,3,0.0790285026626551,0.0009157875386125,0.0006061452826327,0.0003096422559797,5.3563991178608e-05,0.026331209304247,0.0006810349298072,0.0265517469445536,0.0,-0.0672375829020324,-0.0491069123498466,0.0907622087343031,-0.038541429368151,-0.0966713109524898,-0.1263348543769428,0.5665250377165408,0.5814701862066837,0.6061946902654868,0.3273542600896861,0.0031047045134972,20.599946977280144,0.0244095812642593,MIXED_OTHER,0.0008622235474339,0.0002560782648011,0.0109102857625239,0.003240327934521,2019-05-30,0.0001507141992608722,0.004810726591759196,0.6997163415538048,20.599946977280144,0.003104704513497201,0.031328780878765075,7.578453712372254e-05,0.010910285762523293,0.003240327934520133,4
PRE2025_OOF_000414,PRE2025_OOF,STLD,2019-05-30,2019-05-31,2019-06-04,POLICY_EXIT,CLOSED,0.0048818987366707,0.005609343651193,2,0.0109222168593264,0.0002952012678106,9.403130318034869e-05,0.0002011699646302,1.15140812323425e-05,0.0056102725928431,0.0005321499595115,0.0053716586799878,0.0,-0.1879961392463822,-0.3171999746412299,-0.2537156198027464,-0.4630972191245772,-0.3171999746412299,-0.4853094296289111,0.0,0.9450261143519804,0.9734513274336284,0.0313901345291479,0.0041947443474599,33.93266563361007,0.0052008399305672,DEEP_REVERSAL_BROKEN_1Y,0.0002836871865782,0.0001896558833979,0.0259734072516659,0.017364229793332,2019-05-30,0.00012361965289591265,0.0049018818860543725,0.6574756208747188,33.93266563361007,0.004194744347459941,0.025218815093771406,2.18161939007905e-05,0.025973407251657123,0.017364229793327555,4
PRE2025_OOF_000415,PRE2025_OOF,CAAP,2019-05-30,2019-05-31,2019-06-04,POLICY_EXIT,CLOSED,0.001737899990593,0.0019968620416918,2,0.0039423142149982,8.041201425183993e-05,3.468701028500478e-05,4.572500396683515e-05,4.074197181566998e-06,0.0019971927342711,5.11402597376428e-05,0.0020258641875582,0.0,-0.0039422353297993,-0.0368488361653148,0.0,-0.3189578275877789,-0.1071849538928446,-0.3651591109741806,0.2793388720808141,0.6495759090969218,0.668141592920354,0.3766816143497757,0.0030631764048223,39.010371825370896,0.001851439399698,MIXED_OTHER,7.633781707027293e-05,4.165080678526815e-05,0.0193637069262139,0.0105650652164687,2019-05-30,7.852210223820985e-05,0.0035146770112020995,0.5611630319650016,39.010371825370896,0.0030631764048223544,0.022341200055635696,5.671285484113278e-06,0.019363706926214093,0.010565065216468841,4
PRE2025_OOF_000416,PRE2025_OOF,AAPL,2019-05-31,2019-06-03,2019-06-10,POLICY_EXIT,CLOSED,0.0216098207314845,0.0244502788435603,5,0.1115949630100019,0.0024775081342927,0.0011904282739623,0.0012870798603303,5.1364314701185126e-05,0.0244536672623091,0.0149177773668481,0.0119928700720278,0.0,-0.1597217678875047,0.0070147038490162,0.0101762874901374,-0.0520802734214138,-0.1700391856800122,-0.2368088308886274,0.3851663274563781,0.6768020518493643,0.6960352422907489,0.5426008968609866,0.0068487173858366,23.26286558574985,0.0221778011361558,MIXED_OTHER,0.0024261438195915,0.0012357155456292,0.0217406212086301,0.0110732197251452,2019-05-31,0.0002944055778765256,0.0048798801459425615,0.7258186408395589,23.26286558574985,0.006848717385836624,0.06033049359241186,0.00015188949222081692,0.021740621208629754,0.011073219725145184,1
PRE2025_OOF_000417,PRE2025_OOF,MCO,2019-06-03,2019-06-04,2019-06-07,POLICY_EXIT,CLOSED,0.0134992983640179,0.0157646846533379,3,0.0469725879692296,0.0004262257746929,0.0003668348114601,5.939096323275861e-05,3.195302440969659e-05,0.0157683705838417,0.0008270437093893,0.0153576101164654,0.0,-0.0761077117889662,0.0716190963896326,0.248613875601245,0.0730748087820793,-0.0798547054199146,-0.0798547054199146,0.7692873092402394,0.3647532095814429,0.3656387665198238,0.7399103139013453,0.0029486482769464,29.71453270200568,0.0134992983640179,POSITIVE_MOMENTUM,0.0003942727502832,2.7437938823062017e-05,0.0083936774048193,0.0005841266153152,2019-06-03,9.923253064475683e-05,0.004180599016426701,1.0,29.714532702005677,0.002948648276946407,0.023736438308205463,3.980468286104674e-05,0.0083936774048191,0.0005841266153152095,1
PRE2025_OOF_000418,PRE2025_OOF,BBD,2019-06-04,2019-06-05,2019-07-25,POLICY_EXIT,CLOSED,0.0046625860852869,0.0055041848295928,35,0.3967473524703322,8.557429318119302e-05,0.0008705421919739,-0.0007849678987927,4.141832891926351e-05,0.0055050064110254,0.0231188538490431,0.0127944686591949,0.0,0.0822064061679948,0.0330287163107221,0.2426451546232293,0.4951556659206708,-0.0515617757252715,-0.0759761796678705,0.8446974796393625,0.2987512243596314,0.2876106194690265,0.509009009009009,0.0027518778662904,25.85808664529666,0.0047091825752307,POSITIVE_MOMENTUM,4.415596426192951e-05,-0.000826386227712,0.0001112949185092,-0.0020829029420525,2019-06-04,0.00010642233139825139,0.0039624781731637,0.9161263356787392,25.85808664529666,0.0027518778662904597,0.026857518640483077,1.295909529709779e-05,0.00011129491850920767,-0.002082902942052512,1
PRE2025_OOF_000419,PRE2025_OOF,BMY,2019-06-05,2019-06-06,2019-07-03,POLICY_EXIT,CLOSED,0.0260727810835689,0.0309284427708307,19,0.4981090255752677,0.0002151930627395,0.0022064161483914,-0.0019912230856519,0.0001121952544018,0.0309362952487511,0.0652842633260382,0.0159746958270903,0.0,-0.0124946865475353,-0.0758069660573715,-0.0957052046551146,-0.0658444332562259,-0.0770764493588084,-0.2501632637858826,0.114420090041726,0.7457642139611166,0.7964601769911505,0.2162162162162162,0.004626179136261,24.44087652021958,0.0276498077561587,DEEP_REVERSAL_BROKEN_1Y,0.0001029978083376,-0.0021034183400538,0.0002067776391296,-0.0042228071206391,2019-06-05,0.00018928041031727793,0.004859092627378923,0.721002081562498,24.44087652021958,0.004626179136261086,0.03895385925568968,0.00012791296376316895,0.0002067776391296012,-0.004222807120639011,7
PRE2025_OOF_000420,PRE2025_OOF,OXY,2019-06-05,2019-06-06,2019-06-07,POLICY_EXIT,CLOSED,0.0113519749346321,0.013466108811957,1,0.013466108811957,-0.0001171938756131,0.0001607951226782,-0.0002779889982913,2.681844268286897e-05,0.0134695277465249,0.0,0.0133489149363439,0.0,-0.2053944258119558,-0.2575140822843648,-0.2581218273578897,-0.4201682308309439,-0.3062746470528616,-0.4306007459043518,0.0,0.9499231571963872,0.9778761061946902,0.045045045045045,0.0037331433640239,21.97776832489964,0.0120386054555998,DEEP_REVERSAL_BROKEN_1Y,-0.0001440123182959,-0.0003048074409742,-0.0106944270469662,-0.0226351535718751,2019-06-05,0.0001698599834540316,0.004542208426888612,0.8668025407718677,21.977768324899642,0.003733143364023993,0.037395902497231896,4.4941840068674314e-05,-0.01069442704696005,-0.022635153571873075,7
PRE2025_OOF_000421,PRE2025_OOF,BRK-B,2019-06-05,2019-06-06,2019-07-08,POLICY_EXIT,CLOSED,0.0744692576407266,0.0883380321318675,21,1.814255417535136,0.004540243469673,0.0065866106180255,-0.0020463671483524,0.0002269684160707,0.0883604604336088,0.0399634299510301,0.0986445256861142,0.0,-0.0292698746044138,0.0059874646731354,0.0050425364772412,0.0627286973788143,-0.0699908628754231,-0.0914372182577661,0.4733591691989978,0.5601812799683374,0.5707964601769911,0.4414414414414414,0.0079773496483157,26.93511428947788,0.0789735721291185,POSITIVE_MOMENTUM,0.0043132750536023,-0.0022733355644232,0.002377435399621,-0.0012530405269572,2019-06-05,0.00029616914049746885,0.004664223715281046,0.7751345116885513,26.935114289477877,0.007977349648315753,0.0634980563919248,0.000629999797850458,0.0023774353996210496,-0.00125304052695721,7
