signal_date,ticker,fold,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,effective_horizon_sessions,horizon_weight_5d,horizon_weight_10d,horizon_weight_20d,horizon_weight_60d,horizon_weight_120d,horizon_weight_252d,score_5d,score_10d,score_20d,score_60d,score_120d,score_252d,expected_active_total,model_target_weight,entry_ok,resize_band,seal_id,shadow_only,real_orders_sent,model_intent,input_fingerprint
2026-09-08 00:00:00,AMZN,LIVE_SHADOW,-0.00017574711921556052,0.0029577125824013406,0.0,38.42096339009475,0.17672118582193,0.2070291105783691,0.34355485072897396,0.12035311483331666,0.12890405708185196,0.023437680955558315,0.5191256830601093,0.7431693989071039,0.7103825136612022,0.7540983606557377,0.7704918032786885,0.4972677595628415,-0.0067523736332956675,0.0,False,0.005323379161685726,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,ANET,LIVE_SHADOW,-0.00024617146047175106,0.0035925235215189502,0.0,35.94505970755121,0.29585559378661463,0.1441315918323652,0.31717073320029404,0.11000713624447607,0.10146805410844682,0.031366890827803244,0.73224043715847,0.6174863387978142,0.7049180327868853,0.7431693989071039,0.3114754098360656,0.6120218579234973,-0.008848647844952174,0.0,False,0.0034550859553107646,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,APD,LIVE_SHADOW,-0.0002811266678046388,0.004383152873919017,0.0,34.37729988582045,0.39970932591863184,0.150815381742622,0.2357206632040826,0.06376358755986174,0.11717705724032074,0.03281398433448106,0.1366120218579235,0.6120218579234973,0.5683060109289617,0.4808743169398907,0.726775956284153,0.39344262295081966,-0.009664375765021493,0.0,False,0.01568537219710144,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,ARM,LIVE_SHADOW,9.96921539004249e-06,0.0039717204517839555,0.7141220828617996,34.39790038846961,0.3368006269817801,0.14794385639668073,0.33096254816196385,0.060322071792962416,0.0776119889485571,0.04635890771805567,0.8961748633879781,0.30601092896174864,0.8087431693989071,0.5683060109289617,0.644808743169399,0.8797814207650273,0.00034292007793787976,0.00028616807988958323,False,0.0016690074352626435,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,ASML,LIVE_SHADOW,-0.00015829618853757958,0.004153250230179284,0.37146015907850427,33.10824111525843,0.37146015907850427,0.16547622924636557,0.2363568578442875,0.10467832680498507,0.0921425935477177,0.029885833478139976,0.8087431693989071,0.639344262295082,0.4371584699453552,0.31693989071038253,0.3825136612021858,0.5683060109289617,-0.005240908377728592,0.0,False,0.0049751923359171325,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,AVGO,LIVE_SHADOW,-0.0002022338721955955,0.003829044495223651,0.0,34.42042397372185,0.32617735787625257,0.1703209677614929,0.2801312134467514,0.10169503230089434,0.08545611144806363,0.03621931716654501,0.7868852459016393,0.6885245901639344,0.3442622950819672,0.7103825136612022,0.6229508196721312,0.32786885245901637,-0.006960975622819877,0.0,False,0.006209825795835467,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,AXP,LIVE_SHADOW,-0.00027374968942276464,0.004329797396808293,0.0,39.61468618622432,0.40194199729912494,0.11375524364972159,0.21863856676112045,0.09885040396464072,0.12025338233233523,0.04656040599305714,0.14207650273224043,0.5191256830601093,0.5409836065573771,0.6612021857923497,0.73224043715847,0.7486338797814208,-0.010844508040059191,0.0,False,0.017249336466734988,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,AZN,LIVE_SHADOW,-0.00047987383269503144,0.002953204564393432,0.0,40.869982350985886,0.1640455915020593,0.2061309691480311,0.3692822154600289,0.10809205531632482,0.10833267732364293,0.04411649124991293,0.39344262295081966,0.04918032786885246,0.04371584699453552,0.10382513661202186,0.12568306010928962,0.07103825136612021,-0.01961243507294589,0.0,False,0.008702544063539375,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,AZO,LIVE_SHADOW,-3.108535233014027e-05,0.0034460458717865453,0.5704674088217395,31.662867548195248,0.24319589992344753,0.2090528768360335,0.361414531985706,0.06448071008827369,0.10188243347546044,0.01997354769107889,0.6939890710382514,0.8469945355191257,0.8306010928961749,0.5737704918032787,0.7431693989071039,0.5081967213114754,-0.000984251393518214,0.0,False,0.013785175829758908,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BA,LIVE_SHADOW,-0.00026268632620476945,0.003645289121874107,0.0,43.347466332317296,0.3146131114591945,0.13988683882244207,0.2684618026218544,0.11438929817442303,0.09730755063993342,0.06534139828215248,0.3551912568306011,0.5245901639344263,0.546448087431694,0.644808743169399,0.4262295081967213,0.8306010928961749,-0.011386786681121362,0.0,False,0.008458081971954867,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BABA,LIVE_SHADOW,-0.0004993497601869073,0.0029473075409047938,0.0,40.29392122685063,0.15528094318564356,0.21070446967763323,0.3773450847663037,0.10733745482199496,0.10763903903562629,0.041693008512798224,0.5956284153005464,0.01639344262295082,0.01092896174863388,0.09289617486338798,0.11475409836065574,0.09289617486338798,-0.020120759901617994,0.0,False,0.005124659174273734,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BAC,LIVE_SHADOW,-0.00038610724402065764,0.00491577343736551,0.0,28.275595669689004,0.45916059666965153,0.13776008529974193,0.22835435586689737,0.07570373265447677,0.07167022029992262,0.02735100920930977,0.060109289617486336,0.5737704918032787,0.5519125683060109,0.4371584699453552,0.5355191256830601,0.5409836065573771,-0.010917412317066062,0.0,False,0.043895512630359936,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BBD,LIVE_SHADOW,-0.00043954434489726786,0.0031648073415884844,0.0,42.519021306634414,0.2332485382419697,0.09789531279640516,0.3737432038782749,0.12803149264002137,0.12793525881988735,0.03914619362344148,0.2568306010928962,0.4262295081967213,0.0546448087431694,0.00546448087431694,0.03278688524590164,0.16393442622950818,-0.018688995365897597,0.0,False,0.011750702517860269,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BHP,LIVE_SHADOW,-0.0002929179000562327,0.00326079472762368,0.0,40.09919588437702,0.25263885138035597,0.14296423477015735,0.32557120813860263,0.11822646646269268,0.12628531182806163,0.03431392742012957,0.4644808743169399,0.5027322404371585,0.4262295081967213,0.3825136612021858,0.37158469945355194,0.5245901639344263,-0.011745772252395243,0.0,False,0.008845503716369564,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BIDU,LIVE_SHADOW,-0.00028804706143876677,0.003694091519804276,0.0,44.57676758950207,0.32331848427584803,0.1635595510030427,0.22258788262534596,0.08211775338753005,0.1558724093344024,0.052543919373830905,0.7213114754098361,0.6229508196721312,0.5355191256830601,0.4207650273224044,0.14754098360655737,0.20765027322404372,-0.01284020691259493,0.0,False,0.0042511520772103295,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BKNG,LIVE_SHADOW,-0.00034580483209693477,0.003742238967105568,0.0,32.094231775243315,0.3000328376819941,0.12720013061207827,0.3792512184989362,0.08918430415261629,0.07504209560701289,0.029289413447362356,0.639344262295082,0.4918032786885246,0.31693989071038253,0.43169398907103823,0.5081967213114754,0.5191256830601093,-0.011098340430318123,0.0,False,0.006626955422483322,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BLK,LIVE_SHADOW,-0.0003957098947925128,0.004545478367181346,0.0,37.179030815935995,0.425487169196108,0.1320292857254256,0.1894562573068141,0.09077038475058267,0.12418777030136063,0.03806913271970905,0.04918032786885246,0.4098360655737705,0.5245901639344263,0.33879781420765026,0.20765027322404372,0.30601092896174864,-0.014712110372661624,0.0,False,0.013926524240145514,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BMY,LIVE_SHADOW,-0.00034724752807377537,0.003077843158716628,0.0,46.19736827229996,0.23585442765565268,0.15320291588768173,0.2938672078681625,0.13947882730708216,0.11753299533001059,0.06006362595141042,0.4098360655737705,0.5956284153005464,0.3770491803278688,0.19672131147540983,0.3005464480874317,0.1366120218579235,-0.01604192193607002,0.0,False,0.010588985572097349,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BNY,LIVE_SHADOW,-0.0003902471683596921,0.004634897674027368,0.0,35.62278176207743,0.43013980830791504,0.1618492297106142,0.1908745331921981,0.07417512015792971,0.0942474032195944,0.048713905411748575,0.03278688524590164,0.6721311475409836,0.46994535519125685,0.4098360655737705,0.3333333333333333,0.17486338797814208,-0.013901689711746,0.0,False,0.02290255692679237,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BP,LIVE_SHADOW,-0.000355946280018472,0.0028437514443086288,0.0,50.3209161379339,0.20725711483521517,0.18307897094447081,0.24726162542684268,0.1416443269816269,0.16379589128565245,0.05696207052619187,0.5792349726775956,0.29508196721311475,0.40437158469945356,0.13114754098360656,0.060109289617486336,0.1092896174863388,-0.017911542906419067,0.0,False,0.0076855561624153195,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BRK-B,LIVE_SHADOW,-0.00014230897967077848,0.0037088862252743857,0.4079042402808725,33.72577217720187,0.3066404438245696,0.1718001596775523,0.30232048544239487,0.10558375483847764,0.0799088333677155,0.03374632284929001,0.13114754098360656,0.7923497267759563,0.7868852459016393,0.8360655737704918,0.6775956284153005,0.73224043715847,-0.004799480227146727,0.0,False,0.05433704910984424,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,BSX,LIVE_SHADOW,-0.0001777631928913293,0.0034018435796523074,0.3802489814058366,36.561396067971266,0.26006340654999566,0.10824860898724761,0.3802489814058366,0.12165580698169828,0.10175076145928595,0.028032434615936002,0.6885245901639344,0.5355191256830601,0.8142076502732241,0.18579234972677597,0.7049180327868853,0.5846994535519126,-0.006499270501607065,0.0,False,0.008597196843032187,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,C,LIVE_SHADOW,-0.00025876483605481986,0.0034205057642891445,0.0,42.41006118908363,0.282919800775482,0.1580227641462682,0.27188128835123315,0.13174068753721938,0.09921642569199382,0.05621903349780338,0.36065573770491804,0.5901639344262295,0.4207650273224044,0.7486338797814208,0.6120218579234973,0.20218579234972678,-0.010974232530668104,0.0,False,0.012684725004545492,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CAAP,LIVE_SHADOW,6.305487809350994e-05,0.0028752240928333304,0.8305700172427379,42.94074912373142,0.16942998275726176,0.21069036212510114,0.3257842513163879,0.12918345245180343,0.11998339640001625,0.04492855494942932,0.5737704918032787,0.8797814207650273,0.7978142076502732,0.9289617486338798,0.8579234972677595,0.8579234972677595,0.0027076237012408784,0.012741239565797497,True,0.009411381323009033,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,ELIGIBLE_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CAT,LIVE_SHADOW,2.4051004814916624e-05,0.003630868796133463,0.8111044663986235,31.912821827561952,0.2818829764250579,0.19622495511463367,0.33299653485893205,0.07819534181324225,0.08111319804767159,0.02958699374046254,0.8032786885245902,0.8524590163934426,0.825136612021858,0.6721311475409836,0.6721311475409836,0.6612021857923497,0.0007675354314322689,0.0026284503741869237,False,0.006849065897276097,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CDNS,LIVE_SHADOW,-0.00010196538397146803,0.0038333473358784327,0.0,28.50680924398449,0.3050579141843221,0.20304371079469322,0.3324186029953349,0.07555916443744093,0.05590024600958948,0.028020361578619254,0.7814207650273224,0.8032786885245902,0.7595628415300546,0.6120218579234973,0.4918032786885246,0.40437158469945356,-0.0029067077503642726,0.0,False,0.00961447977421481,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CEPU,LIVE_SHADOW,0.0004454110422439098,0.0034764623764195505,1.0,36.376546523283444,0.2730326984753029,0.17869633687483635,0.315198717291589,0.10163011194711867,0.09318772366750681,0.03825441174364622,0.9398907103825137,0.9562841530054644,0.9508196721311475,0.9562841530054644,0.8743169398907104,0.9344262295081968,0.016202515500169754,0.06326001959501568,True,0.007808666449892044,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,ELIGIBLE_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CHTR,LIVE_SHADOW,-0.0002800539002633817,0.003525255349849689,0.12501575830862732,37.61264730228365,0.26927601566021614,0.22636654712288032,0.2899503864665861,0.048567201400620624,0.12501575830862732,0.04082409104106955,0.7704918032786885,0.06557377049180328,0.2568306010928962,0.5081967213114754,0.8907103825136612,0.8087431693989071,-0.010533568576235497,0.0,False,0.0033846548954808552,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CL,LIVE_SHADOW,-0.00025479334090104845,0.004091080959395309,0.0,31.27791775299766,0.35657336492684455,0.17694474298156843,0.26920322621969195,0.09579866280043287,0.06802531490818589,0.03345468816327631,0.16393442622950818,0.7049180327868853,0.639344262295082,0.6830601092896175,0.453551912568306,0.36065573770491804,-0.007969405160714487,0.0,False,0.028243055441237896,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CMCSA,LIVE_SHADOW,-0.0001221632302006745,0.003135894005530458,0.38872760821319124,36.562417182324126,0.18696952306495418,0.2032540818528283,0.38872760821319124,0.09554753851805772,0.0874143205403054,0.038086927810663244,0.546448087431694,0.7540983606557377,0.7923497267759563,0.6666666666666666,0.6174863387978142,0.6775956284153005,-0.004466582986937358,0.0,False,0.00965370013560363,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CMG,LIVE_SHADOW,-0.0003097965023461888,0.003403797379941922,0.0,37.41812324244092,0.24298723251198423,0.27409004798363595,0.23686562506323702,0.1103356439651181,0.0916437125688288,0.04407773790719585,0.5573770491803278,0.20765027322404372,0.5136612021857924,0.6338797814207651,0.5573770491803278,0.644808743169399,-0.01159200370486683,0.0,False,0.004246082360925281,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,COF,LIVE_SHADOW,-0.00027877662129935637,0.003603136439464317,0.0,40.07121403528995,0.30933822224939816,0.12351913409602318,0.2832815213220341,0.12557488195470398,0.119688820726182,0.03859741965165858,0.32786885245901637,0.5136612021857924,0.4098360655737705,0.7213114754098361,0.6830601092896175,0.6229508196721312,-0.011170917660121479,0.0,False,0.011383187947598183,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,COIN,LIVE_SHADOW,-0.000305569729368242,0.003698222421465603,0.33322576528602194,32.91970284103028,0.28826055808243056,0.21229838452424388,0.3213638132307031,0.07294227849378558,0.06016975846524551,0.044965207203591394,0.825136612021858,0.08743169398907104,0.18579234972677597,0.6502732240437158,0.43169398907103823,0.8852459016393442,-0.01005926468801657,0.0,False,0.00235730238691592,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,COP,LIVE_SHADOW,-0.0002242552654325387,0.003003180571984779,0.0,39.376628046984074,0.17848642518323715,0.18565291905631393,0.37826516742744704,0.12943997092406312,0.08332746409500405,0.044828053313934677,0.4972677595628415,0.6612021857923497,0.7213114754098361,0.2459016393442623,0.4371584699453552,0.3005464480874317,-0.008830416174514761,0.0,False,0.011481108208066413,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,COST,LIVE_SHADOW,-0.00043035210412872154,0.0029636090009366833,0.0,45.97854945505895,0.19607241365922035,0.1234562133110609,0.3809014414736294,0.11648421977362294,0.12864436463196388,0.054441347150502445,0.3879781420765027,0.39344262295081966,0.13114754098360656,0.15846994535519127,0.12021857923497267,0.03825136612021858,-0.019786965502771103,0.0,False,0.0208598692335989,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
2026-09-08 00:00:00,CRM,LIVE_SHADOW,-0.00047405293530798084,0.0032242636936760404,0.0,33.26906341347647,0.21674217455135592,0.2051388590053889,0.3498679228146947,0.11477558340814138,0.09352837489138008,0.019947085329038917,0.7049180327868853,0.07650273224043716,0.10382513661202186,0.08743169398907104,0.22950819672131148,0.546448087431694,-0.015771297166105872,0.0,False,0.0031469474087556814,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,True,False,NO_ENTRY,b49b00b975bbafbd4682105d9f785a17f82e18cc6930b77231bbf4c2b753a919
