date,nav,base100,net_return,turnover,entry_exit_notional,resize_notional,cost_fraction,holdings,cash_weight,max_name_weight,requested,executed,blocked,deviation
2026-09-04,1.553130240131626,99.99999999999999,-0.005634313405693092,0.04026571390798462,0.009278449017507535,0.051591669524545185,6.0870118542052725e-05,39,0.019661309273916516,0.08510419478646225,0.06087011854205272,0.06087011854205272,0.0,0.0
2026-09-08,1.550501898006657,99.83077129933763,-0.0016922870066237161,0.15049969812960695,0.07330196892927408,0.21916154977110286,0.000292463518700377,39,0.011153000732294194,0.08768556300117505,0.292463518700377,0.292463518700377,0.0,0.0
2026-09-09,1.548207387798451,99.68303673407597,-0.0014798499835154688,0.0851214848287207,0.08046945020691233,0.07860576628490284,0.00015907521649181517,39,0.0,0.07679705335055355,0.15907521649181516,0.15907521649181516,0.0,0.0
2026-09-10,1.55333735885917,100.01333556724298,0.0033134908805814156,0.10064443138140831,0.07285679630001027,0.11502043848634337,0.00018787723478635364,36,0.013411627976463003,0.0771750594330411,0.18787723478635363,0.18787723478635363,0.0,0.0
2026-09-11,1.550846053993131,99.8529301613301,-0.0016038401779434608,0.04646332133089465,0.01196638334719275,0.07500244097424202,8.696882432143479e-05,37,0.007474186030872021,0.07733940699007069,0.08696882432143478,0.08696882432143478,0.0,0.0
2026-09-14,1.545419550767285,99.5035387783263,-0.003499059891775791,0.038688877460669,0.01193491918669271,0.06129735858873272,7.323227777542543e-05,36,0.003354404066836514,0.07805478825804972,0.07323227777542543,0.07323227777542543,0.0,0.0
2026-09-15,1.5431078879708466,99.3546998247919,-0.001495815680143675,0.07261847863832462,0.04781138296046861,0.09012870208667854,0.00013794008504714714,37,0.0106558379831998,0.08024887934282629,0.13794008504714714,0.13794008504714714,0.0,0.0
