cost_bps,pre_ideal_cagr,pre_byma_cagr,pre_retention,pre_ideal_dd,pre_byma_dd,pre_ideal_turnover,pre_byma_turnover,hold_ideal_cagr,hold_byma_cagr,hold_retention,hold_ideal_dd,hold_byma_dd,hold_ideal_turnover,hold_byma_turnover
20.0,0.32230531748574753,0.29592399007115877,0.9181480230596712,-0.3678858015329515,-0.37226520117051354,15.305390220537522,15.423447925924016,0.30234103682729474,0.2305155662746161,0.7624355882800413,-0.2459151937657994,-0.25687680556127646,18.58071085154936,18.498806910319992
40.0,0.2882790646432414,0.26294533740699166,0.9121208219972499,-0.3709365081065399,-0.3812018879431053,15.305390220537522,15.423447925924016,0.2601369226503205,0.19190471956799016,0.7377065801072423,-0.2484354476914845,-0.2589819759084846,18.58071085154936,18.498806910319992
60.0,0.2551216216546013,0.23079946120126826,0.9046644486829822,-0.3739734982169367,-0.3912400551638685,15.305390220537522,15.423447925924016,0.21929337884752753,0.15449842284070003,0.7045284433695612,-0.2509517517386095,-0.26108144675032774,18.58071085154936,18.498806910319992
