signal_date,execution_date,interval_end,status,gross_return,turnover,cost_return,net_return_approx,weighted_price_coverage
2015-11-20,2015-11-23,2015-11-30,OK,-0.01281021763098496,0.21461934941297153,0.0042923869882594305,-0.017047618207768345,1.0000000000000002
2015-11-27,2015-11-30,2015-12-07,OK,0.007588582588288208,0.051408405401961024,0.0010281681080392205,0.0065526121416465966,0.9999999999999998
2015-12-04,2015-12-07,2015-12-14,OK,-0.03153028081339338,0.0469623391066871,0.000939246782133742,-0.032439912880733335,1.0
2015-12-11,2015-12-14,2015-12-21,OK,-0.022660533073374522,0.19066776666441346,0.0038133553332882694,-0.02638747574201239,1.0
2015-12-18,2015-12-21,2015-12-28,OK,0.01734391034402663,0.08758382199306779,0.0017516764398613559,0.015561852985040536,0.9999999999999999
2015-12-24,2015-12-28,2016-01-04,OK,-0.029003358511776142,0.11425695118356322,0.0022851390236712644,-0.031222220829094538,1.0
2015-12-31,2016-01-04,2016-01-11,OK,-0.027016307909662456,0.05273723111855567,0.0010547446223711135,-0.02804255722654958,1.0
2016-01-08,2016-01-11,2016-01-19,OK,-0.03445687070052228,0.05266682067361199,0.0010533364134722397,-0.0354739124373914,1.0
2016-01-15,2016-01-19,2016-01-25,OK,-0.016697301209619576,0.10568387691739503,0.0021136775383479006,-0.018775686037449613,1.0
2016-01-22,2016-01-25,2016-02-01,OK,0.024861365552471724,0.041941537519407344,0.000838830750388147,0.02400168032416139,1.0
2016-01-29,2016-02-01,2016-02-08,OK,-0.06111754018238816,0.25130161971922516,0.005026032394384503,-0.06583639383995088,1.0
2016-02-05,2016-02-08,2016-02-16,OK,0.03612097255021887,0.1492805812398692,0.002985611624797384,0.033027517729876665,1.0
2016-02-12,2016-02-16,2016-02-22,OK,0.04021586111321227,0.08902825575736184,0.0017805651151472368,0.03836368903869114,1.0
2016-02-19,2016-02-22,2016-02-29,OK,-0.0007924399307369782,0.15259626041263924,0.003051925208252785,-0.0038419466715891026,1.0
2016-02-26,2016-02-29,2016-03-07,OK,0.028767323179645733,0.10467821675698742,0.0020935643351397484,0.026613532602679513,1.0
2016-03-04,2016-03-07,2016-03-14,OK,0.011561775874407034,0.21270208696298912,0.004254041739259783,0.007258549857997565,1.0
2016-03-11,2016-03-14,2016-03-21,OK,0.038163979543903555,0.1000606843970408,0.0020012136879408162,0.036086391577713206,1.0
2016-03-18,2016-03-21,2016-03-28,OK,0.007614259773857974,0.02689539202253048,0.0005379078404506096,0.007072256163375812,1.0
2016-03-24,2016-03-28,2016-04-04,OK,-0.010157840456745608,0.06359208762729068,0.0012718417525458138,-0.011416763043682776,1.0
2016-04-01,2016-04-04,2016-04-11,OK,0.007334684526885761,1.685715475541194e-08,3.3714309510823883e-10,0.007334684187269902,0.9999999999999998
2016-04-08,2016-04-11,2016-04-18,OK,0.041324339359146006,0.05268343056824933,0.0010536686113649866,0.04022712858851296,1.0
2016-04-15,2016-04-18,2016-04-25,OK,0.012209230790504387,0.15722802294026889,0.0031445604588053776,0.009026277667322669,1.0
2016-04-22,2016-04-25,2016-05-02,OK,0.024358389639759098,0.10287404180061771,0.0020574808360123544,0.022250791883866805,1.0
2016-04-29,2016-05-02,2016-05-09,OK,-0.03773100802799896,0.1019524652515805,0.00203904930503161,-0.03969312194733299,1.0
2016-05-06,2016-05-09,2016-05-16,OK,-0.002878466755738773,0.1778975031105614,0.003557950062211228,-0.006426175376977428,1.0000000000000002
