signal_date,execution_date,interval_end,status,gross_return,turnover,cost_return,net_return_approx,weighted_price_coverage
2014-01-31,2014-02-03,2014-02-10,OK,0.02148580151167375,0.5,5e-05,0.021434727221598004,1.0
2014-02-07,2014-02-10,2014-02-18,OK,0.024084281014392424,0.2141769453327244,2.1417694533272442e-05,0.0240623474900854,1.0
2014-02-14,2014-02-18,2014-02-24,OK,0.029050111932763627,0.9279873886983339,9.279873886983339e-05,0.028954617380142267,1.0
2014-02-21,2014-02-24,2014-03-03,OK,-0.044995860180807284,0.5369560509187284,5.369560509187285e-05,-0.04504713970596008,1.0
2014-02-28,2014-03-03,2014-03-10,OK,-0.018399965518914443,0.43648246968149895,4.3648246968149896e-05,-0.01844281063964337,1.0
2014-03-07,2014-03-10,2014-03-17,OK,-0.0379244767841596,0.40974826804504993,4.097482680450499e-05,-0.03796389766209618,1.0
2014-03-14,2014-03-17,2014-03-24,OK,-0.012822670123690589,0.9775208484325834,9.775208484325834e-05,-0.012919168765796019,1.0000000000000002
2014-03-21,2014-03-24,2014-03-31,OK,0.04670103473105927,0.5932585760439079,5.932585760439079e-05,0.046638938294518484,1.0
2014-03-28,2014-03-31,2014-04-07,OK,0.004757746143789637,0.9279423226812166,9.279423226812167e-05,0.0046645104201206156,1.0
2014-04-04,2014-04-07,2014-04-14,OK,-0.004790062362670378,0.8904910366328923,8.904910366328924e-05,-0.00487868491557375,1.0000000000000002
2014-04-11,2014-04-14,2014-04-21,OK,0.013875500929130289,0.17720467165015144,1.7720467165015144e-05,0.013857534581606767,1.0
2014-04-17,2014-04-21,2014-04-28,OK,-0.016034706599926944,0.004919216138738143,4.919216138738143e-07,-0.016035190633722052,1.0000000000000002
2014-04-25,2014-04-28,2014-05-05,OK,0.03412495647858595,0.09549479463801228,9.549479463801228e-06,0.03411508112355088,1.0
2014-05-02,2014-05-05,2014-05-12,OK,0.012887755617600246,0.1310801470246727,1.310801470246727e-05,0.012874478670007683,1.0
2014-05-09,2014-05-12,2014-05-19,OK,-0.005586598659393868,0.3074443585745408,3.074443585745408e-05,-0.005617171338427207,1.0
2014-05-16,2014-05-19,2014-05-27,OK,0.004112035779782454,0.14336021434730303,1.4336021434730304e-05,0.004097640808114589,1.0
2014-05-23,2014-05-27,2014-06-02,OK,7.447441325528215e-05,0.1226486436936548,1.2264864369365481e-05,6.220863546735345e-05,1.0
2014-05-30,2014-06-02,2014-06-09,OK,0.035981391817867144,0.06904187888594836,6.904187888594836e-06,0.03597423920768894,1.0
2014-06-06,2014-06-09,2014-06-16,OK,-0.0007857394676166647,0.4073014344482749,4.073014344482749e-05,-0.0008264376077802282,1.0
2014-06-13,2014-06-16,2014-06-23,OK,0.01514604567715556,0.26461296665225376,2.6461296665225378e-05,0.015119183596482344,1.0
2014-06-20,2014-06-23,2014-06-30,OK,-0.015438141851348536,0.23714597055669673,2.3714597055669675e-05,-0.015461490339090833,1.0
2014-06-27,2014-06-30,2014-07-07,OK,0.014303130222982243,0.18393246594108598,1.83932465941086e-05,0.014284473895386895,1.0
2014-07-03,2014-07-07,2014-07-14,OK,0.018447262110918974,0.14695211635028152,1.4695211635028152e-05,0.01843229581286332,1.0
2014-07-11,2014-07-14,2014-07-21,OK,0.019677136748988154,0.10296393580484942,1.0296393580484943e-05,0.01966663775186306,1.0
2014-07-18,2014-07-21,2014-07-28,OK,-0.018043714373038887,3.207206809852092e-08,3.2072068098520925e-12,-0.018043714376188236,1.0
2014-07-25,2014-07-28,2014-08-04,OK,-0.02672639804855207,0.04460206484155665,4.460206484155665e-06,-0.026730739049782293,1.0
2014-08-01,2014-08-04,2014-08-11,OK,0.013642637657594214,0.1463430558233254,1.463430558233254e-05,0.01362780370148342,1.0
2014-08-08,2014-08-11,2014-08-18,OK,0.021167900397288143,0.11294618033932287,1.1294618033932287e-05,0.021156366695904705,1.0
2014-08-15,2014-08-18,2014-08-25,OK,0.03769241210628265,0.08510695320028466,8.510695320028466e-06,0.03768358062232746,1.0
2014-08-22,2014-08-25,2014-09-02,OK,0.041915797570442274,0.04642609346740824,4.642609346740824e-06,0.04191096036242192,1.0
2014-08-29,2014-09-02,2014-09-08,OK,-0.022209400467199325,0.06575240067253188,6.575240067253188e-06,-0.022215829675126808,1.0
2014-09-05,2014-09-08,2014-09-15,OK,-0.041864435584684855,0.066591054203286,6.6591054203286e-06,-0.041870815910415304,1.0
2014-09-12,2014-09-15,2014-09-22,OK,-0.005812222774887838,0.11842391265733822,1.1842391265733823e-05,-0.005823996335537318,1.0
2014-09-19,2014-09-22,2014-09-29,OK,-0.026948048757973193,0.0966690154887493,9.66690154887493e-06,-0.026957455155387833,1.0
2014-09-26,2014-09-29,2014-10-06,OK,0.015546298061242782,0.0828538550550996,8.28538550550996e-06,0.015537883868664837,1.0
2014-10-03,2014-10-06,2014-10-13,OK,-0.023152812124337174,0.22897693903770902,2.2897693903770904e-05,-0.023175179672235924,1.0
2014-10-10,2014-10-13,2014-10-20,OK,-0.06920597339244182,0.12597039342911237,1.2597039342911238e-05,-0.06921769864141514,1.0
2014-10-17,2014-10-20,2014-10-27,OK,-0.0067574569123785184,0.2511064596605972,2.511064596605972e-05,-0.006782397874236401,1.0
2014-10-24,2014-10-27,2014-11-03,OK,0.030331493010152984,0.20596577218123185,2.0596577218123187e-05,0.03031027170799705,0.9999999999999998
2014-10-31,2014-11-03,2014-11-10,OK,-0.002272508046436169,0.15746359236614782,1.574635923661478e-05,-0.0022882186219447265,1.0
2014-11-07,2014-11-10,2014-11-17,OK,-0.005683449509383782,0.18106653004210374,1.8106653004210376e-05,-0.005701453254139843,1.0
2014-11-14,2014-11-17,2014-11-24,OK,0.010399084519455735,0.051540584047335525,5.154058404733552e-06,0.01039387686356208,1.0
2014-11-21,2014-11-24,2014-12-01,OK,0.0022132032028399284,0.1607952010964765,1.607952010964765e-05,0.0021970880954849115,1.0
2014-11-28,2014-12-01,2014-12-08,OK,0.005358052119918207,0.0050398692241338285,5.039869224133828e-07,0.00535754543260758,1.0
2014-12-05,2014-12-08,2014-12-15,OK,-0.02538906233518179,0.18923826758750636,1.8923826758750638e-05,-0.0254075057037233,1.0
2014-12-12,2014-12-15,2014-12-22,OK,0.03320042190892508,0.10315321097704262,1.0315321097704263e-05,0.03318976411481467,1.0
2014-12-19,2014-12-22,2014-12-29,OK,0.005303796014635758,0.08592630131062291,8.592630131062292e-06,0.005295157810947249,1.0
2014-12-26,2014-12-29,2015-01-05,OK,-0.0378378531469153,0.08485646152716259,8.485646152716259e-06,-0.037846017714435076,1.0
2015-01-02,2015-01-05,2015-01-12,OK,0.014820496545685242,0.0005686220256940627,5.6862202569406273e-08,0.014820438840756678,1.0
2015-01-09,2015-01-12,2015-01-20,OK,0.0140066067035146,0.09635651399918985,9.635651399918985e-06,0.013996836089335218,1.0
2015-01-16,2015-01-20,2015-01-26,OK,0.07158451868184579,0.009707401363329328,9.707401363329329e-07,0.07158347845174395,1.0
2015-01-23,2015-01-26,2015-02-02,OK,-0.03314535092254204,0.08010789642500452,8.010789642500452e-06,-0.033153096191750664,1.0
2015-01-30,2015-02-02,2015-02-09,OK,0.000832219919419779,0.051654187989366704,5.1654187989366706e-06,0.0008270502018563608,1.0
2015-02-06,2015-02-09,2015-02-17,OK,0.0471103041825834,0.10556154619634749,1.0556154619634748e-05,0.04709925072430865,1.0
2015-02-13,2015-02-17,2015-02-23,OK,0.01786932177050204,0.03634704321902063,3.6347043219020634e-06,0.01786562211647902,1.0
