asof,seal_id,ticker,action_total_nav_basis,currently_held,quantity_current,current_market_value_usd,current_weight_total_nav,phase3z_target_weight_total_nav,target_value_usd,trade_value_usd_shadow,trade_side_shadow,resize_band,entry_ok,expected_active_total,effective_horizon_sessions,reason,price_date,price_latest,price_source_latest,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ret_252d,dd_20d,dd_60d,dd_120d,dd_252d,vol_20d_ann,vol_60d_ann,worst_1d_last20,range_position_252d,history_sessions,price_exact_asof,ret_5d_pctile,ret_20d_pctile,ret_60d_pctile,ret_120d_pctile,ret_252d_pctile,dd_20d_pctile,dd_60d_pctile,dd_120d_pctile,dd_252d_pctile,vol_20d_ann_pctile,vol_60d_ann_pctile,range_position_252d_pctile,reversal_signature_score
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,FDX,BUY,False,,0.0,0.0,0.0893457980848914,28.628441494975988,28.628441494975988,BUY,0.0127350780899449,True,0.0140314487989571,40.9677155166312,No current position; sealed Phase3Z entry gate is open.,2026-09-11,311.989990234375,LIVE_ADJ_ANCHORED,0.0006093728314460201,-0.037988367355196506,-0.08062476904978955,-0.0672507582308719,0.08299595935134785,0.7378206816083643,-0.08062476904978955,-0.08062476904978955,-0.08062476904978955,-0.08062476904978955,0.21688374206969976,0.2671748378993069,-0.026013842293984846,0.8297063773041622,480,True,0.29508196721311475,0.23497267759562843,0.2786885245901639,0.45604395604395603,0.8791208791208791,0.33879781420765026,0.5628415300546448,0.639344262295082,0.7049180327868853,0.273224043715847,0.20765027322404372,0.7814207650273224,0.49999999999999994
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,NKE,BUY,False,,0.0,0.0,0.0634412928907998,20.328044304492323,20.328044304492323,BUY,0.0095529847829228,True,0.0132819834496563,37.14125031408989,No current position; sealed Phase3Z entry gate is open.,2026-09-11,36.79999923706055,LIVE_ADJ_ANCHORED,0.00491535528197562,-0.05081251476510196,-0.0979778203261844,-0.1742812139862323,-0.2834990183380717,-0.4880354972847606,-0.0979778203261844,-0.1772041279249028,-0.2985015248134687,-0.49023246213798966,0.3054490229531453,0.3239809178683327,-0.04026521026732388,0.005060485922902715,480,True,0.19672131147540983,0.15846994535519127,0.08743169398907104,0.027472527472527472,0.027472527472527472,0.25136612021857924,0.18032786885245902,0.07650273224043716,0.03825136612021858,0.5683060109289617,0.46994535519125685,0.0273224043715847,0.9221311475409835
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,CEPU,BUY,False,,0.0,0.0,0.0614307821431374,19.683830580420093,19.683830580420093,BUY,0.0070520590144206,True,0.017422083966546,35.69090166256359,No current position; sealed Phase3Z entry gate is open.,2026-09-11,14.130000114440918,LIVE_ADJ_ANCHORED,-0.02417123196547799,0.0071276110743410115,0.064006054108523,-0.10851736439323145,-0.06732670163514543,0.5734967521971681,-0.02417123196547799,-0.10851736439323145,-0.17174674344807273,-0.21281339755625617,0.2655137871015534,0.38466308065242394,-0.02417123196547799,0.628042813936997,480,True,0.7377049180327869,0.8469945355191257,0.18032786885245902,0.15934065934065933,0.8021978021978022,0.7923497267759563,0.3825136612021858,0.3005464480874317,0.3442622950819672,0.46994535519125685,0.6338797814207651,0.5355191256830601,0.523224043715847
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,CAAP,BUY,False,,0.0,0.0,0.0574995527808328,18.4241745897138,18.4241745897138,BUY,0.0110602942870679,True,0.0103974724882435,39.557211665856485,No current position; sealed Phase3Z entry gate is open.,2026-09-11,24.59000015258789,LIVE_ADJ_ANCHORED,-0.007667495108666933,0.015696038103485632,0.028692989978251093,-0.0801752229027789,0.05155285471012938,0.27191308138837966,-0.007667495108666933,-0.0801752229027789,-0.08935375491488629,-0.1580648131640352,0.3277481805361509,0.29175684729259155,-0.0424822635259936,0.6269621228432581,480,True,0.7978142076502732,0.7486338797814208,0.24043715846994534,0.34615384615384615,0.6043956043956044,0.9016393442622951,0.5737704918032787,0.5792349726775956,0.45901639344262296,0.6338797814207651,0.33879781420765026,0.5300546448087432,0.505464480874317
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,TTWO,BUY,False,,0.0,0.0,0.0564075729577276,18.07427922642253,18.07427922642253,BUY,0.0078791364515973,True,0.0143182119777332,40.201782626088026,No current position; sealed Phase3Z entry gate is open.,2026-09-11,215.47000122070312,LIVE_ADJ_ANCHORED,-0.006867650474998044,0.006257863481691661,-0.10929685437207726,-0.06305170206128008,0.07396698388438283,-0.11707094267918561,-0.12747518168277971,-0.1661700469520273,-0.1661700469520273,-0.1785047306374996,0.3134978209327509,0.34289035397965734,-0.06665534849436872,0.35509637206557326,480,True,0.73224043715847,0.10382513661202186,0.28415300546448086,0.4175824175824176,0.21978021978021978,0.14754098360655737,0.19672131147540983,0.31693989071038253,0.4098360655737705,0.5956284153005464,0.5355191256830601,0.2568306010928962,0.7363387978142076
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,ZTS,BUY,False,,0.0,0.0,0.0522421524270214,16.739583017743644,16.739583017743644,BUY,0.0096367121012451,True,0.0108423188071108,35.49788375843546,No current position; sealed Phase3Z entry gate is open.,2026-09-11,72.97000122070312,LIVE_ADJ_ANCHORED,0.0015097530802921089,-0.043518149888349233,-0.03784276444846835,-0.07375943023608167,-0.3619929586794368,-0.5022657486129589,-0.06123764223156791,-0.07375943023608167,-0.4012494456548985,-0.5061984859951296,0.31214764124076805,0.32995260426777806,-0.032249743398609976,0.021037468206856206,480,True,0.26229508196721313,0.43169398907103823,0.2677595628415301,0.01098901098901099,0.02197802197802198,0.5245901639344263,0.6229508196721312,0.0273224043715847,0.0273224043715847,0.5901639344262295,0.4918032786885246,0.04371584699453552,0.8073770491803278
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,NUE,BUY,False,,0.0,0.0,0.0497354372361492,15.936374017156211,15.936374017156211,BUY,0.0065261818602287,True,0.0152418177431562,42.63979862070112,No current position; sealed Phase3Z entry gate is open.,2026-09-11,259.42999267578125,LIVE_ADJ_ANCHORED,0.01554053807866973,-0.011582308571582711,-0.04722911405329444,0.003810250741137944,0.6455677163731819,0.8530200776127719,-0.048591757209537456,-0.05572540621237232,-0.05572540621237232,-0.05572540621237232,0.35898917850851775,0.3658306392302619,-0.05848062684229993,0.893809524414297,480,True,0.5956284153005464,0.3825136612021858,0.46994535519125685,0.9395604395604396,0.9065934065934066,0.644808743169399,0.7377049180327869,0.7814207650273224,0.819672131147541,0.6994535519125683,0.5956284153005464,0.9016393442622951,0.35655737704918034
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,MPWR,BUY,False,,0.0,0.0,0.046097224872026,14.770607388560713,14.770607388560713,BUY,0.0031531685361057,True,0.0292386685609631,36.08826521839135,No current position; sealed Phase3Z entry gate is open.,2026-09-11,1234.4599609375,LIVE_ADJ_ANCHORED,0.04078983430741134,0.01714657117358387,-0.09400762049129141,-0.17509459615657408,0.15901703507126164,0.45360972632563046,-0.12820007948419754,-0.20934732329479944,-0.2683881512503393,-0.2683881512503393,0.3736092513440214,0.572085103342614,-0.05848200700185091,0.4727934440249688,480,True,0.8087431693989071,0.16939890710382513,0.08196721311475409,0.5934065934065934,0.7472527472527473,0.14207650273224043,0.11475409836065574,0.12568306010928962,0.21311475409836064,0.7103825136612022,0.8360655737704918,0.39344262295081966,0.7855191256830601
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,VIST,BUY,False,,0.0,0.0,0.0443422055403633,14.20825896998909,14.20825896998909,BUY,0.0053411587002388,True,0.0166039648057567,36.81572090522146,No current position; sealed Phase3Z entry gate is open.,2026-09-11,76.2699966430664,LIVE_ADJ_ANCHORED,-0.03394554032640085,0.02224897492474387,0.15228877216892878,0.10121273881926363,0.058423525216600325,0.9981661069378522,-0.03394554032640085,-0.03394554032640085,-0.037602566018089534,-0.037602566018089534,0.4888184697499476,0.43519393939502315,-0.03394554032640085,0.9345773126927082,480,True,0.8415300546448088,0.9836065573770492,0.7158469945355191,0.37362637362637363,0.9395604395604396,0.7377049180327869,0.8743169398907104,0.8743169398907104,0.8907103825136612,0.8469945355191257,0.7103825136612022,0.9344262295081968,0.11885245901639344
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,STLD,BUY,False,,0.0,0.0,0.0435410525713299,13.951551196438196,13.951551196438196,BUY,0.00574805587668,True,0.0151498362247927,38.58295101976738,No current position; sealed Phase3Z entry gate is open.,2026-09-11,239.7899932861328,LIVE_ADJ_ANCHORED,0.01143070454761208,-0.02536278309199891,-0.07960697651073023,-0.12379665366318315,0.47043389508121747,0.8283462080628896,-0.07960697651073023,-0.12379665366318315,-0.15004309582959152,-0.15004309582959152,0.463789468728195,0.4097877982815962,-0.07525720842036443,0.7233581692453255,480,True,0.44808743169398907,0.2459016393442623,0.12568306010928962,0.9120879120879121,0.8956043956043956,0.3770491803278688,0.3224043715846995,0.34972677595628415,0.47540983606557374,0.819672131147541,0.6721311475409836,0.6338797814207651,0.6297814207650274
2026-09-11,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,OXY,BUY,False,,0.0,0.0,0.0422388603943087,13.534298976925353,13.534298976925353,BUY,0.0088587563591355,True,0.0095360700039458,41.21042582775872,No current position; sealed Phase3Z entry gate is open.,2026-09-11,61.459999084472656,LIVE_ADJ_ANCHORED,0.004905154313423976,0.01867706661632096,0.07005224280084099,0.15040095668662423,0.021696619194683686,0.35356893847800386,0.0,0.0,-0.06359905872681693,-0.06359905872681693,0.19720283634197097,0.3193944052549866,-0.02828153209769968,0.8468290710965672,480,True,0.819672131147541,0.8579234972677595,0.8415300546448088,0.2802197802197802,0.6813186813186813,0.9644808743169399,0.9808743169398907,0.7377049180327869,0.7923497267759563,0.19672131147540983,0.4426229508196721,0.819672131147541,0.1721311475409836
